index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,RS
3556,47254857,39,47258,Absent,36,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1,0,594,1.0,28.0,1.0,28.0,0.30644257703081235,0.4375,RS,RS,0.005034190088132767,1.0,0.034482758620689655,0.30644257703081235,0,0.005034190088132767,0.075
3564,47254857,43,47258,Absent,27,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,11,21,Unicorn_Absent,-1,-1,0,605,0.86875,21.0,0.225,64.0,0.2777777777777778,0.671875,RS,RS,0.010228516799093708,1.0,1.0,0.30644257703081235,0,0.005034190088132767,0.075
3568,47254857,45,47258,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1,6,634,0.98125,32.0,0.15217391304347827,38.0,0.2777777777777778,0.546875,RIGHT,RIGHT,1.0,0.86875,0.225,0.2777777777777778,21,0.010228516799093708,0.075
3570,47254857,46,47258,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1,6,663,0.98125,32.0,1.0,38.0,0.0,0.546875,RIGHT,RIGHT,1.0,0.98125,0.15217391304347827,0.2777777777777778,3,1.0,0.075
3572,47254857,47,47258,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1,6,692,0.98125,32.0,1.0,38.0,0.0,0.546875,RIGHT,RIGHT,1.0,0.98125,1.0,0.0,3,1.0,0.075
3574,47254857,48,47258,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1,6,721,0.98125,32.0,1.0,38.0,0.0,0.546875,RIGHT,RIGHT,1.0,0.98125,1.0,0.0,3,1.0,0.075
3576,47254857,49,47258,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1,6,750,0.98125,32.0,1.0,38.0,0.0,0.546875,RIGHT,RIGHT,1.0,0.98125,1.0,0.0,3,1.0,0.075
3580,47254857,51,47258,Absent,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,781,0.99375,10.0,0.10526315789473684,20.0,0.0,0.296875,RS,RS,0.04232921962320499,0.98125,1.0,0.0,3,1.0,0.075
3584,47254857,53,47258,Absent,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,6,Unicorn_Absent,-1,-1,0,807,0.9625,10.0,0.0,36.0,0.0,0.46875,RS,RS,0.04232921962320499,0.99375,0.10526315789473684,0.0,1,0.04232921962320499,0.075
3586,47254857,54,47258,Absent,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,15,Unicorn_Absent,-1,-1,0,824,0.90625,15.0,0.041666666666666664,64.0,0.14285714285714285,0.765625,RS,RS,0.020796234419099814,0.9625,0.0,0.0,6,0.04232921962320499,0.075
3588,47254857,55,47258,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,12,20,Unicorn_Absent,-1,-1,6,836,0.875,32.0,0.20512820512820512,47.0,0.14285714285714285,0.421875,RIGHT,RIGHT,1.0,0.90625,0.041666666666666664,0.14285714285714285,15,0.020796234419099814,0.075
3592,47254857,57,47258,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1,3,850,0.8875,32.0,0.3333333333333333,50.0,0.8666666666666667,0.5,DOWN,DOWN,1.0,0.875,0.20512820512820512,0.14285714285714285,20,1.0,0.075
3483,47254857,2,485780,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,9,32,1.0,0.0,1.0,25.0,0.8666666666666667,0.390625,NOTHING,RS,1.0,,,,,,0.075
3485,47254857,3,485780,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,9,64,1.0,0.0,1.0,25.0,0.453529000698812,0.390625,NOTHING,RS,1.0,1.0,1.0,0.8666666666666667,0,1.0,0.075
3487,47254857,4,485780,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,9,96,1.0,0.0,1.0,25.0,0.453529000698812,0.390625,NOTHING,RS,1.0,1.0,1.0,0.453529000698812,0,1.0,0.075
3497,47254857,9,485780,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,96,0.8,32.0,0.0,64.0,0.0,0.5,DOWN,DOWN,1.0,1.0,1.0,0.453529000698812,0,1.0,0.075
3501,47254857,11,485780,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,21,Unicorn_Absent,-1,-1,7,107,0.86875,36.0,0.36,50.0,0.0,0.453125,IN,IN,1.0,0.8,0.0,0.0,32,1.0,0.075
3503,47254857,12,485780,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,139,1.0,0.0,0.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,0.86875,0.36,0.0,21,1.0,0.075
3505,47254857,13,485780,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,171,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,0.0,0.0,0,1.0,0.075
3507,47254857,14,485780,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,203,1.0,0.0,1.0,36.0,0.034482758620689655,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,0.075
3511,47254857,16,485780,Absent,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,Unicorn_Absent,-1,-1,9,235,1.0,7.0,0.0,7.0,0.034482758620689655,0.109375,RS,RS,0.07095202666684558,1.0,1.0,0.034482758620689655,0,1.0,0.075
3515,47254857,18,485780,Absent,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,266,0.99375,3.0,0.0,41.0,0.0,0.625,RS,RS,0.17692120631776423,1.0,0.0,0.034482758620689655,0,0.07095202666684558,0.075
3519,47254857,20,485780,Absent,54,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,11,21,Unicorn_Absent,-1,-1,9,277,0.86875,35.0,0.08571428571428572,46.0,0.0,0.390625,RS,RS,0.006737946999085467,0.99375,0.0,0.0,1,0.17692120631776423,0.075
3523,47254857,22,485780,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,307,0.9875,3.0,0.05555555555555555,33.0,0.225,0.484375,RS,RS,0.17692120631776423,0.86875,0.08571428571428572,0.0,21,0.006737946999085467,0.075
3525,47254857,23,485780,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,337,0.9875,3.0,1.0,33.0,0.225,0.484375,RS,RS,0.17692120631776423,0.9875,0.05555555555555555,0.225,2,0.17692120631776423,0.075
3529,47254857,25,485780,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,367,0.9875,3.0,1.0,33.0,0.01154891304347827,0.484375,RS,RS,0.17692120631776423,0.9875,1.0,0.225,2,0.17692120631776423,0.075
3533,47254857,27,485780,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,397,0.9875,3.0,1.0,33.0,0.01154891304347827,0.484375,RS,RS,0.17692120631776423,0.9875,1.0,0.01154891304347827,2,0.17692120631776423,0.075
3537,47254857,29,485780,Absent,59,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,29,3,Unicorn_Absent,-1,-1,9,426,0.98125,43.0,0.0,48.0,0.0,0.703125,RS,RS,0.010228516799093708,0.9875,1.0,0.01154891304347827,2,0.17692120631776423,0.075
3541,47254857,31,485780,Absent,59,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,14,18,Unicorn_Absent,-1,-1,9,440,0.8875,43.0,1.0,51.0,0.0,0.515625,RS,RS,0.010228516799093708,0.98125,0.0,0.0,3,0.010228516799093708,0.075
3543,47254857,32,485780,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,7,470,0.9875,36.0,0.49056603773584906,36.0,0.0,0.53125,IN,IN,1.0,0.8875,1.0,0.0,18,0.010228516799093708,0.075
3545,47254857,33,485780,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,7,500,0.9875,36.0,1.0,36.0,0.0,0.53125,IN,IN,1.0,0.9875,0.49056603773584906,0.0,2,1.0,0.075
3551,47254857,36,485780,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,7,530,0.9875,36.0,1.0,36.0,0.0,0.53125,IN,IN,1.0,0.9875,1.0,0.0,2,1.0,0.075
3555,47254857,38,485780,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,562,1.0,0.0,0.0,28.0,0.0,0.4375,NOTHING,NOTHING,1.0,0.9875,1.0,0.0,2,1.0,0.075
3557,47254857,39,485780,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,594,1.0,0.0,1.0,28.0,0.0,0.4375,NOTHING,NOTHING,1.0,1.0,0.0,0.0,0,1.0,0.075
3565,47254857,43,485780,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,21,Unicorn_Absent,-1,-1,1,605,0.86875,64.0,0.0,64.0,0.0,0.671875,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0.075
3569,47254857,45,485780,Absent,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,634,0.98125,9.0,0.140625,38.0,0.005847953216374269,0.546875,RS,RS,0.049787068367863944,0.86875,0.0,0.0,21,1.0,0.075
3571,47254857,46,485780,Absent,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,663,0.98125,9.0,1.0,38.0,0.005847953216374269,0.546875,RS,RS,0.049787068367863944,0.98125,0.140625,0.005847953216374269,3,0.049787068367863944,0.075
3573,47254857,47,485780,Absent,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,692,0.98125,9.0,1.0,38.0,0.13157894736842105,0.546875,RS,RS,0.049787068367863944,0.98125,1.0,0.005847953216374269,3,0.049787068367863944,0.075
3575,47254857,48,485780,Absent,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,721,0.98125,9.0,1.0,38.0,0.13157894736842105,0.546875,RS,RS,0.049787068367863944,0.98125,1.0,0.13157894736842105,3,0.049787068367863944,0.075
3577,47254857,49,485780,Absent,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,750,0.98125,9.0,1.0,38.0,0.4583333333333333,0.546875,RS,RS,0.049787068367863944,0.98125,1.0,0.13157894736842105,3,0.049787068367863944,0.075
3581,47254857,51,485780,Absent,11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31,1,Unicorn_Absent,-1,-1,9,781,0.99375,11.0,0.1111111111111111,20.0,0.4583333333333333,0.296875,RS,RS,0.03627506129959581,0.98125,1.0,0.4583333333333333,3,0.049787068367863944,0.075
3585,47254857,53,485780,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1,4,807,0.9625,32.0,0.13157894736842105,36.0,0.3417467948717949,0.46875,UP,UP,1.0,0.99375,0.1111111111111111,0.4583333333333333,1,0.03627506129959581,0.075
3587,47254857,54,485780,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,Unicorn_Absent,-1,-1,1,824,0.90625,64.0,0.5,64.0,0.3417467948717949,0.765625,ALL,ALL,1.0,0.9625,0.13157894736842105,0.3417467948717949,6,1.0,0.075
3589,47254857,55,485780,Absent,43,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,12,20,Unicorn_Absent,-1,-1,9,836,0.875,35.0,0.546875,47.0,0.05882352941176472,0.421875,RS,RS,0.005537830714382473,0.90625,0.5,0.3417467948717949,15,1.0,0.075
3593,47254857,57,485780,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,850,0.8875,36.0,0.39215686274509803,50.0,0.05882352941176472,0.5,IN,IN,1.0,0.875,0.546875,0.05882352941176472,20,0.005537830714382473,0.075
2287,47903246,4,324625,Absent,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1,9,27,0.96875,11.0,1.0,38.0,0.0,0.515625,RS,RS,0.03627506129959581,,,,,,0.075
2289,47903246,5,324625,Absent,24,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,26,6,Unicorn_Absent,-1,-1,9,53,0.9625,19.0,0.1111111111111111,41.0,0.0,0.546875,RS,RS,0.012792465124422179,0.96875,1.0,0.0,5,0.03627506129959581,0.075
2293,47903246,7,324625,Absent,51,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1,9,78,0.95625,36.0,0.25,39.0,0.19323671497584544,0.5,RS,RS,0.007454186295369829,0.9625,0.1111111111111111,0.0,6,0.012792465124422179,0.075
2295,47903246,8,324625,Absent,44,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,-3,35,Unicorn_Absent,-1,-1,9,75,0.78125,35.0,0.33962264150943394,64.0,0.19323671497584544,0.453125,RS,RS,0.008264124158046258,0.95625,0.25,0.19323671497584544,7,0.007454186295369829,0.075
2297,47903246,9,324625,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,91,0.9,32.0,0.3673469387755102,48.0,0.1323529411764706,0.5,RIGHT,RIGHT,1.0,0.78125,0.33962264150943394,0.19323671497584544,35,0.008264124158046258,0.075
2299,47903246,10,324625,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,95,0.825,28.0,0.30434782608695654,28.0,0.1323529411764706,0.0,OUT,OUT,1.0,0.9,0.3673469387755102,0.1323529411764706,16,1.0,0.075
2301,47903246,11,324625,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,127,1.0,32.0,0.30434782608695654,64.0,0.18337264150943394,1.0,LEFT,LEFT,1.0,0.825,0.30434782608695654,0.1323529411764706,28,1.0,0.075
2303,47903246,12,324625,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,159,1.0,32.0,1.0,64.0,0.18337264150943394,1.0,LEFT,LEFT,1.0,1.0,0.30434782608695654,0.18337264150943394,0,1.0,0.075
2311,47903246,16,324625,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,191,1.0,32.0,1.0,64.0,0.13265306122448978,1.0,LEFT,LEFT,1.0,1.0,1.0,0.18337264150943394,0,1.0,0.075
2319,47903246,20,324625,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,223,1.0,32.0,1.0,64.0,0.13265306122448978,1.0,LEFT,LEFT,1.0,1.0,1.0,0.13265306122448978,0,1.0,0.075
2321,47903246,21,324625,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,255,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.13265306122448978,0,1.0,0.075
