index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,RS
1662,66238140,52,662320,Absent,39,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,0,769,0.9125,30.0,0.44,44.0,0.048347613219094254,0.46875,RS,RS,0.0061027272741740034,0.83125,0.25,0.048347613219094254,27,0.009182867495108389,0
1664,66238140,53,662320,Absent,61,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,19,13,Unicorn_Absent,-1,-1.0,0,788,0.91875,39.0,0.40816326530612246,47.0,0.09966216216216217,0.53125,RS,RS,0.006737946999085467,0.9125,0.44,0.048347613219094254,14,0.0061027272741740034,0
1666,66238140,54,662320,Absent,47,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,16,16,Unicorn_Absent,-1,-1.0,0,804,0.9,32.0,0.42,44.0,0.09966216216216217,0.4375,RS,RS,0.005034190088132767,0.91875,0.40816326530612246,0.09966216216216217,13,0.006737946999085467,0
1668,66238140,55,662320,Absent,40,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,0,819,0.89375,30.0,0.3191489361702128,52.0,0.6444444444444444,0.546875,RS,RS,0.0061027272741740034,0.9,0.42,0.09966216216216217,16,0.005034190088132767,0
1674,66238140,58,662320,Absent,57,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,15,17,Unicorn_Absent,-1,-1.0,0,834,0.89375,39.0,0.35294117647058826,55.0,0.6444444444444444,0.59375,RS,RS,0.006737946999085467,0.89375,0.3191489361702128,0.6444444444444444,17,0.0061027272741740034,0
1676,66238140,59,662320,Absent,56,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,9,23,Unicorn_Absent,-1,-1.0,0,843,0.85625,40.0,0.43636363636363634,49.0,0.13227016885553472,0.40625,RS,RS,0.007454186295369829,0.89375,0.35294117647058826,0.6444444444444444,17,0.006737946999085467,0
1561,66238140,1,814034,Absent,54,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,16,16,Unicorn_Absent,-1,-1.0,9,16,0.9,39.0,1.0,48.0,0.13227016885553472,0.5,RS,RS,0.006737946999085467,,,,,,0
1565,66238140,3,814034,Absent,20,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,31,1,Unicorn_Absent,-1,-1.0,9,47,0.99375,20.0,0.22916666666666666,25.0,0.0,0.375,RS,RS,0.01142289099346694,0.9,1.0,0.13227016885553472,16,0.006737946999085467,0
1567,66238140,4,814034,Absent,20,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,31,1,Unicorn_Absent,-1,-1.0,9,78,0.99375,20.0,1.0,25.0,0.0,0.375,RS,RS,0.01142289099346694,0.99375,0.22916666666666666,0.0,1,0.01142289099346694,0
1569,66238140,5,814034,Absent,20,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,31,1,Unicorn_Absent,-1,-1.0,9,109,0.99375,20.0,1.0,25.0,0.0,0.375,RS,RS,0.01142289099346694,0.99375,1.0,0.0,1,0.01142289099346694,0
1573,66238140,7,814034,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,141,1.0,0.0,0.0,30.0,0.0,0.46875,NOTHING,RS,1.0,0.99375,1.0,0.0,1,0.01142289099346694,0
1575,66238140,8,814034,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,173,1.0,0.0,1.0,30.0,0.0,0.46875,NOTHING,RS,1.0,1.0,0.0,0.0,0,1.0,0
1579,66238140,10,814034,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,205,1.0,0.0,1.0,30.0,0.0,0.46875,NOTHING,RS,1.0,1.0,1.0,0.0,0,1.0,0
1583,66238140,12,814034,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,237,1.0,0.0,1.0,30.0,0.0,0.46875,NOTHING,RS,1.0,1.0,1.0,0.0,0,1.0,0
1587,66238140,14,814034,Absent,60,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,10,22,Unicorn_Absent,-1,-1.0,9,247,0.8625,32.0,0.0,53.0,0.0,0.484375,RS,RS,0.0061027272741740034,1.0,1.0,0.0,0,1.0,0
1589,66238140,15,814034,Absent,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,26,6,Unicorn_Absent,-1,-1.0,9,273,0.9625,11.0,0.10256410256410256,36.0,0.0,0.46875,RS,RS,0.03627506129959581,0.8625,0.0,0.0,22,0.0061027272741740034,0
1591,66238140,16,814034,Absent,57,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,25,7,Unicorn_Absent,-1,-1.0,9,298,0.95625,36.0,0.175,45.0,0.0,0.59375,RS,RS,0.005034190088132767,0.9625,0.10256410256410256,0.0,6,0.03627506129959581,0
1597,66238140,19,814034,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,327,0.98125,6.0,0.07692307692307693,35.0,0.0,0.5,RS,RS,0.08633762966036206,0.95625,0.175,0.0,7,0.005034190088132767,0
1601,66238140,21,814034,Absent,26,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,20,12,Unicorn_Absent,-1,-1.0,9,347,0.925,21.0,0.08,44.0,0.0,0.5,RS,RS,0.010228516799093708,0.98125,0.07692307692307693,0.0,3,0.08633762966036206,0
1603,66238140,22,814034,Absent,44,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,9,362,0.89375,33.0,0.14893617021276595,51.0,0.21010425020048115,0.53125,RS,RS,0.008264124158046258,0.925,0.08,0.0,12,0.010228516799093708,0
1607,66238140,24,814034,Absent,25,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,9,390,0.975,20.0,0.23255813953488372,26.0,0.21010425020048115,0.34375,RS,RS,0.01142289099346694,0.89375,0.14893617021276595,0.21010425020048115,17,0.008264124158046258,0
1611,66238140,26,814034,Absent,32,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,419,0.98125,23.0,0.16216216216216217,27.0,0.25603448275862073,0.375,RS,RS,0.008264124158046258,0.975,0.23255813953488372,0.21010425020048115,4,0.01142289099346694,0
1613,66238140,27,814034,Absent,51,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,446,0.96875,38.0,0.35555555555555557,40.0,0.25603448275862073,0.546875,RS,RS,0.0061027272741740034,0.98125,0.16216216216216217,0.25603448275862073,3,0.008264124158046258,0
1617,66238140,29,814034,Absent,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,476,0.9875,10.0,0.17073170731707318,28.0,0.8974358974358975,0.40625,RS,RS,0.04232921962320499,0.96875,0.35555555555555557,0.25603448275862073,5,0.0061027272741740034,0
1619,66238140,30,814034,Absent,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,506,0.9875,10.0,1.0,28.0,0.8974358974358975,0.40625,RS,RS,0.04232921962320499,0.9875,0.17073170731707318,0.8974358974358975,2,0.04232921962320499,0
1623,66238140,32,814034,Absent,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,536,0.9875,10.0,1.0,28.0,0.10714285714285715,0.40625,RS,RS,0.04232921962320499,0.9875,1.0,0.8974358974358975,2,0.04232921962320499,0
1625,66238140,33,814034,Absent,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,566,0.9875,10.0,1.0,28.0,0.10714285714285715,0.40625,RS,RS,0.04232921962320499,0.9875,1.0,0.10714285714285715,2,0.04232921962320499,0
1629,66238140,35,814034,Absent,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,596,0.9875,10.0,1.0,28.0,0.1839622641509434,0.40625,RS,RS,0.04232921962320499,0.9875,1.0,0.10714285714285715,2,0.04232921962320499,0
1631,66238140,36,814034,Absent,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,626,0.9875,10.0,1.0,28.0,0.1839622641509434,0.40625,RS,RS,0.04232921962320499,0.9875,1.0,0.1839622641509434,2,0.04232921962320499,0
1635,66238140,38,814034,Absent,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,656,0.9875,10.0,1.0,28.0,0.038260869565217404,0.40625,RS,RS,0.04232921962320499,0.9875,1.0,0.1839622641509434,2,0.04232921962320499,0
1639,66238140,40,814034,Absent,27,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,20,12,Unicorn_Absent,-1,-1.0,9,676,0.925,21.0,0.06896551724137931,44.0,0.038260869565217404,0.5,RS,RS,0.010228516799093708,0.9875,1.0,0.038260869565217404,2,0.04232921962320499,0
1649,66238140,45,814034,Absent,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,705,0.98125,10.0,0.06896551724137931,25.0,0.11868958109559613,0.34375,RS,RS,0.04232921962320499,0.925,0.06896551724137931,0.038260869565217404,12,0.010228516799093708,0
1651,66238140,46,814034,Absent,51,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,22,10,Unicorn_Absent,-1,-1.0,9,727,0.9375,33.0,0.10256410256410256,41.0,0.11868958109559613,0.484375,RS,RS,0.008264124158046258,0.98125,0.06896551724137931,0.11868958109559613,3,0.04232921962320499,0
1655,66238140,48,814034,Absent,54,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,9,746,0.91875,36.0,0.23214285714285715,41.0,0.2533333333333333,0.4375,RS,RS,0.005034190088132767,0.9375,0.10256410256410256,0.11868958109559613,10,0.008264124158046258,0
1661,66238140,51,814034,Absent,60,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,5,27,Unicorn_Absent,-1,-1.0,9,751,0.83125,40.0,0.4339622641509434,55.0,0.2533333333333333,0.4375,RS,RS,0.007454186295369829,0.91875,0.23214285714285715,0.2533333333333333,13,0.005034190088132767,0
1663,66238140,52,814034,Absent,36,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,18,14,Unicorn_Absent,-1,-1.0,9,769,0.9125,28.0,0.4782608695652174,44.0,0.04819800260529744,0.46875,RS,RS,0.0061027272741740034,0.83125,0.4339622641509434,0.2533333333333333,27,0.007454186295369829,0
1665,66238140,53,814034,Absent,26,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,19,13,Unicorn_Absent,-1,-1.0,9,788,0.91875,21.0,0.2894736842105263,47.0,0.04819800260529744,0.53125,RS,RS,0.010228516799093708,0.9125,0.4782608695652174,0.04819800260529744,14,0.0061027272741740034,0
1667,66238140,54,814034,Absent,50,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,16,16,Unicorn_Absent,-1,-1.0,9,804,0.9,28.0,0.16666666666666666,44.0,0.08705882352941174,0.4375,RS,RS,0.0061027272741740034,0.91875,0.2894736842105263,0.04819800260529744,13,0.010228516799093708,0
1669,66238140,55,814034,Absent,59,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,9,819,0.89375,39.0,0.3673469387755102,52.0,0.08705882352941174,0.546875,RS,RS,0.006737946999085467,0.9,0.16666666666666666,0.08705882352941174,16,0.0061027272741740034,0
1675,66238140,58,814034,Absent,47,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,15,17,Unicorn_Absent,-1,-1.0,9,834,0.89375,33.0,0.44,55.0,0.07526427061310786,0.59375,RS,RS,0.004584084770106734,0.89375,0.3673469387755102,0.08705882352941174,17,0.006737946999085467,0
1677,66238140,59,814034,Absent,46,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,9,23,Unicorn_Absent,-1,-1.0,9,843,0.85625,32.0,0.5116279069767442,49.0,0.07526427061310786,0.40625,RS,RS,0.005034190088132767,0.89375,0.44,0.07526427061310786,17,0.004584084770106734,0
1920,67109210,1,671038,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,31,0.99375,2.0,1.0,31.0,0.0,0.46875,RS,RS,0.2431167344342142,,,,,,0
1922,67109210,2,671038,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,62,0.99375,2.0,1.0,31.0,0.0,0.46875,RS,RS,0.2431167344342142,0.99375,1.0,0.0,1,0.2431167344342142,0
1924,67109210,3,671038,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,93,0.99375,2.0,1.0,31.0,0.0,0.46875,RS,RS,0.2431167344342142,0.99375,1.0,0.0,1,0.2431167344342142,0
1932,67109210,7,671038,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,125,1.0,2.0,0.0,13.0,0.0,0.203125,RS,RS,0.2431167344342142,0.99375,1.0,0.0,1,0.2431167344342142,0
1940,67109210,11,671038,Absent,18,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,156,0.99375,16.0,0.058823529411764705,27.0,0.0,0.40625,RS,RS,0.01831563888873418,1.0,0.0,0.0,0,0.2431167344342142,0
1942,67109210,12,671038,Absent,18,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,187,0.99375,16.0,1.0,27.0,0.0,0.40625,RS,RS,0.01831563888873418,0.99375,0.058823529411764705,0.0,1,0.01831563888873418,0
1944,67109210,13,671038,Absent,18,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,218,0.99375,16.0,1.0,27.0,0.07894736842105263,0.40625,RS,RS,0.01831563888873418,0.99375,1.0,0.0,1,0.01831563888873418,0
1946,67109210,14,671038,Absent,18,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,249,0.99375,16.0,1.0,27.0,0.07894736842105263,0.40625,RS,RS,0.01831563888873418,0.99375,1.0,0.07894736842105263,1,0.01831563888873418,0
1956,67109210,19,671038,Absent,27,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,20,12,Unicorn_Absent,-1,-1.0,0,269,0.925,20.0,0.16129032258064516,43.0,0.01336898395721925,0.484375,RS,RS,0.01142289099346694,0.99375,1.0,0.07894736842105263,1,0.01831563888873418,0
1960,67109210,21,671038,Absent,48,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,21,11,Unicorn_Absent,-1,-1.0,0,290,0.93125,30.0,0.16279069767441862,44.0,0.01336898395721925,0.515625,RS,RS,0.005034190088132767,0.925,0.16129032258064516,0.01336898395721925,12,0.01142289099346694,0
1964,67109210,23,671038,Absent,14,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,319,0.98125,12.0,0.16666666666666666,32.0,0.0,0.453125,RS,RS,0.03130111324493289,0.93125,0.16279069767441862,0.01336898395721925,11,0.005034190088132767,0
1966,67109210,24,671038,Absent,14,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,348,0.98125,12.0,1.0,32.0,0.0,0.453125,RS,RS,0.03130111324493289,0.98125,0.16666666666666666,0.0,3,0.03130111324493289,0
1968,67109210,25,671038,Absent,14,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,377,0.98125,12.0,1.0,32.0,0.0,0.453125,RS,RS,0.03130111324493289,0.98125,1.0,0.0,3,0.03130111324493289,0
1970,67109210,26,671038,Absent,14,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,406,0.98125,12.0,1.0,32.0,0.0,0.453125,RS,RS,0.03130111324493289,0.98125,1.0,0.0,3,0.03130111324493289,0
