index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Zeta
4949,15936221,15,622147,Absent,53,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,303,1.0,36.0,1.0,36.0,0.0,0.5625,RS,RS,0.005034190088132767,1.0,1.0,0.6727272727272727,0,0.005034190088132767,1
4951,15936221,16,622147,Absent,53,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,335,1.0,36.0,1.0,36.0,0.0,0.5625,RS,RS,0.005034190088132767,1.0,1.0,0.0,0,0.005034190088132767,1
4955,15936221,18,622147,Absent,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,367,1.0,11.0,0.14634146341463414,11.0,0.0,0.171875,RS,RS,0.03627506129959581,1.0,1.0,0.0,0,0.005034190088132767,1
4959,15936221,20,622147,Absent,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,399,1.0,11.0,1.0,11.0,0.0,0.171875,RS,RS,0.03627506129959581,1.0,0.14634146341463414,0.0,0,0.03627506129959581,1
4963,15936221,22,622147,Absent,47,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,18,14,Unicorn_Absent,-1,-1.0,9,417,0.9125,32.0,0.10256410256410256,45.0,0.5918367346938775,0.484375,RS,RS,0.007454186295369829,1.0,1.0,0.0,0,0.03627506129959581,1
4965,15936221,23,622147,Absent,41,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,13,19,Unicorn_Absent,-1,-1.0,9,430,0.88125,34.0,0.32,46.0,0.5918367346938775,0.421875,RS,RS,0.005034190088132767,0.9125,0.10256410256410256,0.5918367346938775,14,0.007454186295369829,1
4967,15936221,24,622147,Absent,47,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,30,2,Unicorn_Absent,-1,-1.0,9,460,0.9875,31.0,0.3829787234042553,36.0,0.0,0.53125,RS,RS,0.005537830714382473,0.88125,0.32,0.5918367346938775,19,0.005034190088132767,1
4973,15936221,27,622147,Absent,58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,492,1.0,41.0,0.2857142857142857,41.0,0.0,0.640625,RS,RS,0.008264124158046258,0.9875,0.3829787234042553,0.0,2,0.005537830714382473,1
4975,15936221,28,622147,Absent,58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,524,1.0,41.0,1.0,41.0,0.6481481481481481,0.640625,RS,RS,0.008264124158046258,1.0,0.2857142857142857,0.0,0,0.008264124158046258,1
4981,15936221,31,622147,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,556,1.0,32.0,0.32727272727272727,32.0,0.6481481481481481,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.6481481481481481,0,0.008264124158046258,1
4987,15936221,34,622147,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,588,1.0,32.0,1.0,32.0,0.2857142857142857,0.5,RIGHT,RIGHT,1.0,1.0,0.32727272727272727,0.6481481481481481,0,1.0,1
4991,15936221,36,622147,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,620,1.0,32.0,1.0,32.0,0.2857142857142857,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.2857142857142857,0,1.0,1
4995,15936221,38,622147,Absent,59,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,652,1.0,37.0,0.40816326530612246,37.0,0.12096774193548387,0.578125,RS,RS,0.005537830714382473,1.0,1.0,0.2857142857142857,0,1.0,1
4997,15936221,39,622147,Absent,59,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,684,1.0,37.0,1.0,37.0,0.12096774193548387,0.578125,RS,RS,0.005537830714382473,1.0,0.40816326530612246,0.12096774193548387,0,0.005537830714382473,1
5003,15936221,42,622147,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,716,1.0,36.0,0.35185185185185186,36.0,0.02797202797202797,0.5625,IN,IN,1.0,1.0,1.0,0.12096774193548387,0,0.005537830714382473,1
5013,15936221,47,622147,Absent,20,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,9,742,0.9625,18.0,0.2857142857142857,33.0,0.02797202797202797,0.421875,RS,RS,0.01436959609043909,1.0,0.35185185185185186,0.02797202797202797,0,1.0,1
5017,15936221,49,622147,Absent,20,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,26,6,Unicorn_Absent,-1,-1.0,9,768,0.9625,17.0,0.12903225806451613,35.0,0.07142857142857142,0.453125,RS,RS,0.016194143319162562,0.9625,0.2857142857142857,0.02797202797202797,6,0.01436959609043909,1
5019,15936221,50,622147,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,24,8,Unicorn_Absent,-1,-1.0,8,792,0.95,28.0,0.15384615384615385,35.0,0.07142857142857142,0.421875,OUT,OUT,1.0,0.9625,0.12903225806451613,0.07142857142857142,6,0.016194143319162562,1
5029,15936221,55,622147,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,824,1.0,0.0,0.0,15.0,0.14705882352941177,0.234375,NOTHING,NOTHING,1.0,0.95,0.15384615384615385,0.07142857142857142,8,1.0,1
5039,15936221,60,622147,Absent,33,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,22,10,Unicorn_Absent,-1,-1.0,9,846,0.9375,27.0,0.0,41.0,0.14705882352941177,0.484375,RS,RS,0.006737946999085467,1.0,0.0,0.14705882352941177,0,1.0,1
4449,21221072,5,107207,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,32,1.0,0.0,1.0,29.0,0.0,0.453125,NOTHING,NOTHING,1.0,,,,,,1
4451,21221072,6,107207,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,64,1.0,0.0,1.0,29.0,0.0,0.453125,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,1
4459,21221072,10,107207,Absent,28,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,21,11,Unicorn_Absent,-1,-1.0,9,85,0.93125,23.0,0.0,39.0,0.0,0.4375,RS,RS,0.008264124158046258,1.0,1.0,0.0,0,1.0,1
4461,21221072,11,107207,Absent,46,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,26,6,Unicorn_Absent,-1,-1.0,9,111,0.9625,36.0,0.3409090909090909,41.0,0.0,0.546875,RS,RS,0.005034190088132767,0.93125,0.0,0.0,11,0.008264124158046258,1
4467,21221072,14,107207,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,5,127,0.9,32.0,0.3877551020408163,48.0,0.3023255813953488,0.5,LEFT,LEFT,1.0,0.9625,0.3409090909090909,0.0,6,0.005034190088132767,1
4469,21221072,15,107207,Absent,36,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,27,5,Unicorn_Absent,-1,-1.0,9,154,0.96875,26.0,0.23404255319148937,34.0,0.3023255813953488,0.453125,RS,RS,0.0061027272741740034,0.9,0.3877551020408163,0.3023255813953488,16,1.0,1
4473,21221072,17,107207,Absent,58,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,186,1.0,33.0,0.3111111111111111,33.0,0.11510263929618766,0.515625,RS,RS,0.004584084770106734,0.96875,0.23404255319148937,0.3023255813953488,5,0.0061027272741740034,1
4479,21221072,20,107207,Absent,50,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,9,218,1.0,38.0,0.42,38.0,0.11510263929618766,0.59375,RS,RS,0.01436959609043909,1.0,0.3111111111111111,0.11510263929618766,0,0.004584084770106734,1
4483,21221072,22,107207,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,250,1.0,32.0,0.5909090909090909,32.0,0.22559293987865414,0.5,RIGHT,RIGHT,1.0,1.0,0.42,0.11510263929618766,0,0.01436959609043909,1
4489,21221072,25,107207,Absent,44,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,9,263,0.88125,32.0,0.30612244897959184,47.0,0.22559293987865414,0.4375,RS,RS,0.005034190088132767,1.0,0.5909090909090909,0.22559293987865414,0,1.0,1
4491,21221072,26,107207,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,24,8,Unicorn_Absent,-1,-1.0,6,287,0.95,32.0,0.30612244897959184,41.0,0.0498320268756999,0.515625,RIGHT,RIGHT,1.0,0.88125,0.30612244897959184,0.22559293987865414,19,0.005034190088132767,1
4493,21221072,27,107207,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1.0,6,296,0.85625,32.0,1.0,53.0,0.0498320268756999,0.46875,RIGHT,RIGHT,1.0,0.95,0.30612244897959184,0.0498320268756999,8,1.0,1
4497,21221072,29,107207,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,310,0.8875,32.0,1.0,51.0,0.3111111111111111,0.515625,RIGHT,RIGHT,1.0,0.85625,1.0,0.0498320268756999,23,1.0,1
4503,21221072,32,107207,Absent,50,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,25,7,Unicorn_Absent,-1,-1.0,9,335,0.95625,39.0,0.2909090909090909,41.0,0.3111111111111111,0.53125,RS,RS,0.006737946999085467,0.8875,1.0,0.3111111111111111,18,1.0,1
4505,21221072,33,107207,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,365,0.9875,2.0,0.025,40.0,0.5800000000000001,0.59375,RS,RS,0.2431167344342142,0.95625,0.2909090909090909,0.3111111111111111,7,0.006737946999085467,1
4509,21221072,35,107207,Absent,47,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,13,19,Unicorn_Absent,-1,-1.0,9,378,0.88125,33.0,0.06060606060606061,51.0,0.5800000000000001,0.5,RS,RS,0.005537830714382473,0.9875,0.025,0.5800000000000001,2,0.2431167344342142,1
4511,21221072,36,107207,Absent,40,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,19,13,Unicorn_Absent,-1,-1.0,9,397,0.91875,27.0,0.30434782608695654,42.0,0.40909090909090906,0.453125,RS,RS,0.005537830714382473,0.88125,0.06060606060606061,0.5800000000000001,19,0.005537830714382473,1
4517,21221072,39,107207,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,8,415,0.9125,28.0,0.25,48.0,0.40909090909090906,0.53125,OUT,OUT,1.0,0.91875,0.30434782608695654,0.40909090909090906,13,0.005537830714382473,1
4521,21221072,41,107207,Absent,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,9,440,0.95625,7.0,0.06060606060606061,64.0,0.30612244897959184,0.890625,RS,RS,0.07095202666684558,0.9125,0.25,0.40909090909090906,14,1.0,1
4523,21221072,42,107207,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1.0,8,444,0.825,28.0,0.06060606060606061,64.0,0.30612244897959184,0.5625,OUT,OUT,1.0,0.95625,0.06060606060606061,0.30612244897959184,7,0.07095202666684558,1
4525,21221072,43,107207,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,444,0.8,32.0,0.30434782608695654,64.0,0.03112244897959182,0.5,LEFT,LEFT,1.0,0.825,0.06060606060606061,0.30612244897959184,28,1.0,1
4529,21221072,45,107207,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,444,0.8,32.0,1.0,64.0,0.03112244897959182,0.5,LEFT,LEFT,1.0,0.8,0.30434782608695654,0.03112244897959182,32,1.0,1
4535,21221072,48,107207,Absent,23,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,19,Unicorn_Absent,-1,-1.0,9,457,0.88125,19.0,0.24390243902439024,64.0,0.7551020408163265,0.703125,RS,RS,0.012792465124422179,0.8,1.0,0.03112244897959182,32,1.0,1
4539,21221072,50,107207,Absent,47,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,20,12,Unicorn_Absent,-1,-1.0,9,477,0.925,35.0,0.2857142857142857,51.0,0.7551020408163265,0.609375,RS,RS,0.006737946999085467,0.88125,0.24390243902439024,0.7551020408163265,19,0.012792465124422179,1
4543,21221072,52,107207,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,9,505,0.975,4.0,0.11428571428571428,64.0,0.6271186440677966,0.9375,RS,RS,0.1353352832366127,0.925,0.2857142857142857,0.7551020408163265,12,0.006737946999085467,1
4545,21221072,53,107207,Absent,56,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,-7,39,Unicorn_Absent,-1,-1.0,9,498,0.75625,39.0,0.04878048780487805,64.0,0.6271186440677966,0.390625,RS,RS,0.006737946999085467,0.975,0.11428571428571428,0.6271186440677966,4,0.1353352832366127,1
4549,21221072,55,107207,Absent,40,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,3,29,Unicorn_Absent,-1,-1.0,9,501,0.81875,29.0,0.3333333333333333,64.0,0.11142191142191141,0.546875,RS,RS,0.008264124158046258,0.75625,0.04878048780487805,0.6271186440677966,39,0.006737946999085467,1
4553,21221072,57,107207,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,6,530,0.98125,32.0,0.4186046511627907,32.0,0.11142191142191141,0.453125,RIGHT,RIGHT,1.0,0.81875,0.3333333333333333,0.11142191142191141,29,0.008264124158046258,1
4557,21221072,59,107207,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,6,559,0.98125,32.0,1.0,32.0,0.0175531914893617,0.453125,RIGHT,RIGHT,1.0,0.98125,0.4186046511627907,0.11142191142191141,3,1.0,1
4448,21221072,5,212291,Absent,37,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,0,32,1.0,29.0,1.0,29.0,0.0175531914893617,0.453125,RS,RS,0.006737946999085467,,,,,,1
4450,21221072,6,212291,Absent,37,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,0,64,1.0,29.0,1.0,29.0,0.3922241280731847,0.453125,RS,RS,0.006737946999085467,1.0,1.0,0.0175531914893617,0,0.006737946999085467,1
4458,21221072,10,212291,Absent,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,21,11,Unicorn_Absent,-1,-1.0,0,85,0.93125,27.0,0.3023255813953488,39.0,0.3922241280731847,0.4375,RS,RS,0.008264124158046258,1.0,1.0,0.3922241280731847,0,0.006737946999085467,1
4460,21221072,11,212291,Absent,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,111,0.9625,11.0,0.22580645161290322,41.0,0.022182786157941392,0.546875,RS,RS,0.03627506129959581,0.93125,0.3023255813953488,0.3922241280731847,11,0.008264124158046258,1
4466,21221072,14,212291,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,127,0.9,32.0,0.16216216216216217,48.0,0.022182786157941392,0.5,UP,UP,1.0,0.9625,0.22580645161290322,0.022182786157941392,6,0.03627506129959581,1
