index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Delta
1774,21003237,48,210010,Absent,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,874,0.9875,6.0,1.0,12.0,0.8695652173913043,0.15625,RS,RS,0.08633762966036206,0.9875,1.0,0.8695652173913043,2,0.08633762966036206,10
1782,21003237,52,210010,Absent,48,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,11,21,Unicorn_Absent,-1,-1.0,0,885,0.86875,37.0,0.13157894736842105,48.0,0.6,0.421875,RS,RS,0.005537830714382473,0.9875,1.0,0.8695652173913043,2,0.08633762966036206,10
1784,21003237,53,210010,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,885,0.8,32.0,0.40816326530612246,32.0,0.6,0.0,LEFT,LEFT,1.0,0.86875,0.13157894736842105,0.6,21,0.005537830714382473,10
1792,21003237,57,210010,Absent,47,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,914,0.98125,33.0,0.3,36.0,0.2894736842105263,0.515625,RS,RS,0.005537830714382473,0.8,0.40816326530612246,0.6,32,1.0,10
1794,21003237,58,210010,Absent,47,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,943,0.98125,33.0,1.0,36.0,0.2894736842105263,0.515625,RS,RS,0.005537830714382473,0.98125,0.3,0.2894736842105263,3,0.005537830714382473,10
1796,21003237,59,210010,Absent,47,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,972,0.98125,33.0,1.0,36.0,0.0,0.515625,RS,RS,0.005537830714382473,0.98125,1.0,0.2894736842105263,3,0.005537830714382473,10
1681,21003237,1,323781,Absent,53,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,26,6,Unicorn_Absent,-1,-1.0,9,26,0.9625,31.0,1.0,35.0,0.0,0.453125,RS,RS,0.005537830714382473,,,,,,10
1687,21003237,4,323781,Absent,63,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,32,0,Unicorn_Absent,-1,-1.0,9,58,1.0,41.0,0.3333333333333333,41.0,0.0,0.640625,RS,RS,0.008264124158046258,0.9625,1.0,0.0,6,0.005537830714382473,10
1691,21003237,6,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,89,0.99375,32.0,0.35185185185185186,41.0,0.0,0.625,RIGHT,RIGHT,1.0,1.0,0.3333333333333333,0.0,0,0.008264124158046258,10
1693,21003237,7,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,120,0.99375,32.0,1.0,41.0,0.0,0.625,RIGHT,RIGHT,1.0,0.99375,0.35185185185185186,0.0,1,1.0,10
1699,21003237,10,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,151,0.99375,32.0,1.0,41.0,0.0,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.0,1,1.0,10
1701,21003237,11,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,182,0.99375,32.0,1.0,41.0,0.8666666666666667,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.0,1,1.0,10
1705,21003237,13,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,213,0.99375,32.0,1.0,41.0,0.8666666666666667,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.8666666666666667,1,1.0,10
1707,21003237,14,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,244,0.99375,32.0,1.0,41.0,0.7380952380952381,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.8666666666666667,1,1.0,10
1709,21003237,15,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,275,0.99375,32.0,1.0,41.0,0.7380952380952381,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.7380952380952381,1,1.0,10
1711,21003237,16,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,306,0.99375,32.0,1.0,41.0,0.0,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.7380952380952381,1,1.0,10
1713,21003237,17,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,337,0.99375,32.0,1.0,41.0,0.0,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.0,1,1.0,10
1717,21003237,19,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,368,0.99375,32.0,1.0,41.0,0.0,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.0,1,1.0,10
1719,21003237,20,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,399,0.99375,32.0,1.0,41.0,0.0,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.0,1,1.0,10
1721,21003237,21,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,6,430,0.99375,32.0,1.0,41.0,0.0,0.625,RIGHT,RIGHT,1.0,0.99375,1.0,0.0,1,1.0,10
1725,21003237,23,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1.0,6,439,0.85625,32.0,1.0,51.0,0.0,0.4375,RIGHT,RIGHT,1.0,0.99375,1.0,0.0,1,1.0,10
1729,21003237,25,323781,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,457,0.9125,32.0,1.0,46.0,0.0,0.5,RIGHT,RIGHT,1.0,0.85625,1.0,0.0,23,1.0,10
1731,21003237,26,323781,Absent,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,489,1.0,17.0,0.2894736842105263,17.0,0.0,0.265625,RS,RS,0.016194143319162562,0.9125,1.0,0.0,14,1.0,10
1733,21003237,27,323781,Absent,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,521,1.0,17.0,1.0,17.0,0.375,0.265625,RS,RS,0.016194143319162562,1.0,0.2894736842105263,0.0,0,0.016194143319162562,10
1735,21003237,28,323781,Absent,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,553,1.0,17.0,1.0,17.0,0.375,0.265625,RS,RS,0.016194143319162562,1.0,1.0,0.375,0,0.016194143319162562,10
1737,21003237,29,323781,Absent,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,585,1.0,17.0,1.0,17.0,0.036713286713286705,0.265625,RS,RS,0.016194143319162562,1.0,1.0,0.375,0,0.016194143319162562,10
1741,21003237,31,323781,Absent,21,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,32,0,Unicorn_Absent,-1,-1.0,9,617,1.0,17.0,0.13333333333333333,17.0,0.036713286713286705,0.265625,RS,RS,0.016194143319162562,1.0,1.0,0.036713286713286705,0,0.016194143319162562,10
1745,21003237,33,323781,Absent,63,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,649,1.0,36.0,0.2619047619047619,36.0,0.0,0.5625,RS,RS,0.005034190088132767,1.0,0.13333333333333333,0.036713286713286705,0,0.016194143319162562,10
1747,21003237,34,323781,Absent,63,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,681,1.0,36.0,1.0,36.0,0.0,0.5625,RS,RS,0.005034190088132767,1.0,0.2619047619047619,0.0,0,0.005034190088132767,10
1751,21003237,36,323781,Absent,63,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,713,1.0,36.0,1.0,36.0,0.0,0.5625,RS,RS,0.005034190088132767,1.0,1.0,0.0,0,0.005034190088132767,10
1755,21003237,38,323781,Absent,63,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,745,1.0,36.0,1.0,36.0,0.0,0.5625,RS,RS,0.005034190088132767,1.0,1.0,0.0,0,0.005034190088132767,10
1759,21003237,40,323781,Absent,63,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,777,1.0,36.0,1.0,36.0,0.07894736842105263,0.5625,RS,RS,0.005034190088132767,1.0,1.0,0.0,0,0.005034190088132767,10
1765,21003237,43,323781,Absent,63,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,25,Unicorn_Absent,-1,-1.0,9,784,0.84375,41.0,0.375,52.0,0.07894736842105263,0.421875,RS,RS,0.008264124158046258,1.0,1.0,0.07894736842105263,0,0.005034190088132767,10
1769,21003237,45,323781,Absent,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,814,0.9875,8.0,0.11363636363636363,12.0,0.12816326530612243,0.15625,RS,RS,0.059105746561956225,0.84375,0.375,0.07894736842105263,25,0.008264124158046258,10
1773,21003237,47,323781,Absent,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,844,0.9875,8.0,1.0,12.0,0.12816326530612243,0.15625,RS,RS,0.059105746561956225,0.9875,0.11363636363636363,0.12816326530612243,2,0.059105746561956225,10
1775,21003237,48,323781,Absent,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,874,0.9875,8.0,1.0,12.0,0.24444444444444444,0.15625,RS,RS,0.059105746561956225,0.9875,1.0,0.12816326530612243,2,0.059105746561956225,10
1783,21003237,52,323781,Absent,37,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,11,21,Unicorn_Absent,-1,-1.0,9,885,0.86875,32.0,0.05263157894736842,48.0,0.24444444444444444,0.421875,RS,RS,0.005034190088132767,0.9875,1.0,0.24444444444444444,2,0.059105746561956225,10
1785,21003237,53,323781,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,885,0.8,32.0,0.28,32.0,0.0,0.0,LEFT,LEFT,1.0,0.86875,0.05263157894736842,0.24444444444444444,21,0.005034190088132767,10
1793,21003237,57,323781,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,914,0.98125,6.0,0.05555555555555555,36.0,0.0,0.515625,RS,RS,0.08633762966036206,0.8,0.28,0.0,32,1.0,10
1795,21003237,58,323781,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,943,0.98125,6.0,1.0,36.0,0.0,0.515625,RS,RS,0.08633762966036206,0.98125,0.05555555555555555,0.0,3,0.08633762966036206,10
1797,21003237,59,323781,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,972,0.98125,6.0,1.0,36.0,0.0,0.515625,RS,RS,0.08633762966036206,0.98125,1.0,0.0,3,0.08633762966036206,10
2640,25883276,1,258801,Absent,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,32,1.0,8.0,1.0,30.0,0.0,0.46875,RS,RS,0.059105746561956225,,,,,,10
2642,25883276,2,258801,Absent,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,64,1.0,8.0,1.0,30.0,0.0,0.46875,RS,RS,0.059105746561956225,1.0,1.0,0.0,0,0.059105746561956225,10
2646,25883276,4,258801,Absent,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,96,1.0,8.0,1.0,30.0,0.0,0.46875,RS,RS,0.059105746561956225,1.0,1.0,0.0,0,0.059105746561956225,10
2648,25883276,5,258801,Absent,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,128,1.0,8.0,1.0,30.0,0.0,0.46875,RS,RS,0.059105746561956225,1.0,1.0,0.0,0,0.059105746561956225,10
2650,25883276,6,258801,Absent,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,160,1.0,8.0,1.0,30.0,0.0,0.46875,RS,RS,0.059105746561956225,1.0,1.0,0.0,0,0.059105746561956225,10
2654,25883276,8,258801,Absent,31,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,30,2,Unicorn_Absent,-1,-1.0,0,190,0.9875,27.0,0.12903225806451613,33.0,0.0,0.484375,RS,RS,0.005537830714382473,1.0,1.0,0.0,0,0.059105746561956225,10
2658,25883276,10,258801,Absent,31,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,30,2,Unicorn_Absent,-1,-1.0,0,220,0.9875,27.0,1.0,33.0,0.0,0.484375,RS,RS,0.005537830714382473,0.9875,0.12903225806451613,0.0,2,0.005537830714382473,10
2660,25883276,11,258801,Absent,31,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,30,2,Unicorn_Absent,-1,-1.0,0,250,0.9875,27.0,1.0,33.0,0.0,0.484375,RS,RS,0.005537830714382473,0.9875,1.0,0.0,2,0.005537830714382473,10
2662,25883276,12,258801,Absent,31,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,30,2,Unicorn_Absent,-1,-1.0,0,280,0.9875,27.0,1.0,33.0,0.0,0.484375,RS,RS,0.005537830714382473,0.9875,1.0,0.0,2,0.005537830714382473,10
2666,25883276,14,258801,Absent,31,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,30,2,Unicorn_Absent,-1,-1.0,0,310,0.9875,27.0,1.0,33.0,0.0,0.484375,RS,RS,0.005537830714382473,0.9875,1.0,0.0,2,0.005537830714382473,10
2676,25883276,19,258801,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,324,0.8875,32.0,0.3111111111111111,50.0,0.07096774193548389,0.5,RIGHT,RIGHT,1.0,0.9875,1.0,0.0,2,0.005537830714382473,10
2678,25883276,20,258801,Absent,19,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,0,356,1.0,13.0,0.15384615384615385,13.0,0.07096774193548389,0.203125,RS,RS,0.02717246117223556,0.8875,0.3111111111111111,0.07096774193548389,18,1.0,10
2686,25883276,24,258801,Absent,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,384,0.975,15.0,0.16666666666666666,31.0,0.0,0.421875,RS,RS,0.020796234419099814,1.0,0.15384615384615385,0.07096774193548389,0,0.02717246117223556,10
2690,25883276,26,258801,Absent,59,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,27,5,Unicorn_Absent,-1,-1.0,0,411,0.96875,40.0,0.25,41.0,0.0,0.5625,RS,RS,0.007454186295369829,0.975,0.16666666666666666,0.0,4,0.020796234419099814,10
2692,25883276,27,258801,Absent,27,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,0,430,0.91875,24.0,0.20754716981132076,47.0,0.0,0.53125,RS,RS,0.007454186295369829,0.96875,0.25,0.0,5,0.007454186295369829,10
