index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Zeta
1845,40973343,23,33433,Absent,60,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,9,348,0.98125,39.0,1.0,42.0,0.0,0.609375,RS,RS,0.006737946999085467,0.98125,0.33962264150943394,0.0,3,0.006737946999085467,0
1855,40973343,28,33433,Absent,34,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,21,11,Unicorn_Absent,-1,-1.0,9,369,0.93125,26.0,0.25,47.0,0.0,0.5625,RS,RS,0.0061027272741740034,0.98125,1.0,0.0,3,0.006737946999085467,0
1857,40973343,29,33433,Absent,63,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,14,18,Unicorn_Absent,-1,-1.0,9,383,0.8875,38.0,0.4222222222222222,49.0,0.0,0.484375,RS,RS,0.0061027272741740034,0.93125,0.25,0.0,11,0.0061027272741740034,0
1859,40973343,30,33433,Absent,37,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,15,17,Unicorn_Absent,-1,-1.0,9,398,0.89375,27.0,0.3541666666666667,49.0,0.0,0.5,RS,RS,0.006737946999085467,0.8875,0.4222222222222222,0.0,18,0.0061027272741740034,0
1865,40973343,33,33433,Absent,41,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,9,423,0.95625,38.0,0.41304347826086957,46.0,0.019323671497584544,0.609375,RS,RS,0.0061027272741740034,0.89375,0.3541666666666667,0.0,17,0.006737946999085467,0
1867,40973343,34,33433,Absent,60,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,23,9,Unicorn_Absent,-1,-1.0,9,446,0.94375,39.0,0.4528301886792453,44.0,0.019323671497584544,0.546875,RS,RS,0.006737946999085467,0.95625,0.41304347826086957,0.019323671497584544,7,0.0061027272741740034,0
1869,40973343,35,33433,Absent,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,9,474,0.975,4.0,0.10256410256410256,39.0,0.03028308097432522,0.546875,RS,RS,0.1353352832366127,0.94375,0.4528301886792453,0.019323671497584544,9,0.006737946999085467,0
1879,40973343,40,33433,Absent,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,26,6,Unicorn_Absent,-1,-1.0,9,500,0.9625,10.0,0.0,33.0,0.03028308097432522,0.421875,RS,RS,0.04232921962320499,0.975,0.10256410256410256,0.03028308097432522,4,0.1353352832366127,0
1883,40973343,42,33433,Absent,39,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,18,14,Unicorn_Absent,-1,-1.0,9,518,0.9125,30.0,0.05263157894736842,52.0,0.14444444444444443,0.59375,RS,RS,0.0061027272741740034,0.9625,0.0,0.03028308097432522,6,0.04232921962320499,0
1887,40973343,44,33433,Absent,46,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,21,11,Unicorn_Absent,-1,-1.0,9,539,0.93125,32.0,0.34782608695652173,48.0,0.14444444444444443,0.578125,RS,RS,0.005034190088132767,0.9125,0.05263157894736842,0.14444444444444443,14,0.0061027272741740034,0
1889,40973343,45,33433,Absent,13,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,9,564,0.95625,12.0,0.2222222222222222,36.0,0.2729559748427673,0.453125,RS,RS,0.03130111324493289,0.93125,0.34782608695652173,0.14444444444444443,11,0.005034190088132767,0
1893,40973343,47,33433,Absent,23,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1.0,9,588,0.95,19.0,0.10714285714285714,40.0,0.2729559748427673,0.5,RS,RS,0.012792465124422179,0.95625,0.2222222222222222,0.2729559748427673,7,0.03130111324493289,0
1897,40973343,49,33433,Absent,39,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,23,9,Unicorn_Absent,-1,-1.0,9,611,0.94375,28.0,0.20512820512820512,37.0,0.0,0.4375,RS,RS,0.007454186295369829,0.95,0.10714285714285714,0.2729559748427673,8,0.012792465124422179,0
1901,40973343,51,33433,Absent,34,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,21,11,Unicorn_Absent,-1,-1.0,9,632,0.93125,29.0,0.2391304347826087,39.0,0.0,0.4375,RS,RS,0.008264124158046258,0.94375,0.20512820512820512,0.0,9,0.007454186295369829,0
1909,40973343,55,33433,Absent,61,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,32,0,Unicorn_Absent,-1,-1.0,9,664,1.0,43.0,0.38461538461538464,44.0,0.09848484848484848,0.6875,RS,RS,0.010228516799093708,0.93125,0.2391304347826087,0.0,11,0.008264124158046258,0
1913,40973343,57,33433,Absent,49,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,28,4,Unicorn_Absent,-1,-1.0,9,692,0.975,32.0,0.41509433962264153,36.0,0.09848484848484848,0.5,RS,RS,0.005034190088132767,1.0,0.38461538461538464,0.09848484848484848,0,0.010228516799093708,0
1917,40973343,59,33433,Absent,59,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,6,26,Unicorn_Absent,-1,-1.0,9,698,0.8375,41.0,0.43137254901960786,53.0,0.03585858585858587,0.421875,RS,RS,0.008264124158046258,0.975,0.41509433962264153,0.09848484848484848,4,0.005034190088132767,0
1919,40973343,60,33433,Absent,21,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,9,717,0.91875,19.0,0.25,40.0,0.03585858585858587,0.421875,RS,RS,0.012792465124422179,0.8375,0.43137254901960786,0.03585858585858587,26,0.008264124158046258,0
1800,40973343,1,409758,Absent,60,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,10,22,Unicorn_Absent,-1,-1.0,0,10,0.8625,42.0,1.0,51.0,0.03358843537414963,0.453125,RS,RS,0.009182867495108389,,,,,,0
1808,40973343,5,409758,Absent,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,40,0.9875,11.0,0.17777777777777778,22.0,0.03358843537414963,0.3125,RS,RS,0.03627506129959581,0.8625,1.0,0.03358843537414963,22,0.009182867495108389,0
1810,40973343,6,409758,Absent,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,70,0.9875,11.0,1.0,22.0,0.1857707509881423,0.3125,RS,RS,0.03627506129959581,0.9875,0.17777777777777778,0.03358843537414963,2,0.03627506129959581,0
1812,40973343,7,409758,Absent,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,100,0.9875,11.0,1.0,22.0,0.1857707509881423,0.3125,RS,RS,0.03627506129959581,0.9875,1.0,0.1857707509881423,2,0.03627506129959581,0
1814,40973343,8,409758,Absent,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,130,0.9875,11.0,1.0,22.0,0.29283018867924526,0.3125,RS,RS,0.03627506129959581,0.9875,1.0,0.1857707509881423,2,0.03627506129959581,0
1816,40973343,9,409758,Absent,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,160,0.9875,11.0,1.0,22.0,0.29283018867924526,0.3125,RS,RS,0.03627506129959581,0.9875,1.0,0.29283018867924526,2,0.03627506129959581,0
1818,40973343,10,409758,Absent,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,190,0.9875,11.0,1.0,22.0,0.07521367521367522,0.3125,RS,RS,0.03627506129959581,0.9875,1.0,0.29283018867924526,2,0.03627506129959581,0
1820,40973343,11,409758,Absent,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,220,0.9875,11.0,1.0,22.0,0.07521367521367522,0.3125,RS,RS,0.03627506129959581,0.9875,1.0,0.07521367521367522,2,0.03627506129959581,0
1824,40973343,13,409758,Absent,62,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,24,8,Unicorn_Absent,-1,-1.0,0,244,0.95,39.0,0.1111111111111111,44.0,0.3076923076923077,0.5625,RS,RS,0.006737946999085467,0.9875,1.0,0.07521367521367522,2,0.03627506129959581,0
1826,40973343,14,409758,Absent,21,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,26,6,Unicorn_Absent,-1,-1.0,0,270,0.9625,18.0,0.16326530612244897,36.0,0.3076923076923077,0.46875,RS,RS,0.01436959609043909,0.95,0.1111111111111111,0.3076923076923077,8,0.006737946999085467,0
1830,40973343,16,409758,Absent,35,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,290,0.925,26.0,0.1,46.0,0.2738990332975295,0.53125,RS,RS,0.0061027272741740034,0.9625,0.16326530612244897,0.3076923076923077,6,0.01436959609043909,0
1834,40973343,18,409758,Absent,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,319,0.98125,6.0,0.06666666666666667,42.0,0.2738990332975295,0.609375,RS,RS,0.08633762966036206,0.925,0.1,0.2738990332975295,12,0.0061027272741740034,0
1844,40973343,23,409758,Absent,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,348,0.98125,6.0,1.0,42.0,0.05217391304347829,0.609375,RS,RS,0.08633762966036206,0.98125,0.06666666666666667,0.2738990332975295,3,0.08633762966036206,0
1854,40973343,28,409758,Absent,44,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,21,11,Unicorn_Absent,-1,-1.0,0,369,0.93125,32.0,0.15151515151515152,47.0,0.05217391304347829,0.5625,RS,RS,0.005034190088132767,0.98125,1.0,0.05217391304347829,3,0.08633762966036206,0
1856,40973343,29,409758,Absent,32,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,14,18,Unicorn_Absent,-1,-1.0,0,383,0.8875,29.0,0.38636363636363635,49.0,0.19241192411924118,0.484375,RS,RS,0.012792465124422179,0.93125,0.15151515151515152,0.05217391304347829,11,0.005034190088132767,0
1858,40973343,30,409758,Absent,54,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,15,17,Unicorn_Absent,-1,-1.0,0,398,0.89375,39.0,0.3877551020408163,49.0,0.19241192411924118,0.5,RS,RS,0.006737946999085467,0.8875,0.38636363636363635,0.19241192411924118,18,0.012792465124422179,0
1864,40973343,33,409758,Absent,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,0,423,0.95625,15.0,0.22727272727272727,46.0,0.09285714285714287,0.609375,RS,RS,0.020796234419099814,0.89375,0.3877551020408163,0.19241192411924118,17,0.006737946999085467,0
1866,40973343,34,409758,Absent,16,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,0,446,0.94375,14.0,0.16,44.0,0.09285714285714287,0.546875,RS,RS,0.023714766002371646,0.95625,0.22727272727272727,0.09285714285714287,7,0.020796234419099814,0
1868,40973343,35,409758,Absent,61,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,28,4,Unicorn_Absent,-1,-1.0,0,474,0.975,39.0,0.17777777777777778,39.0,0.058786741713570984,0.546875,RS,RS,0.006737946999085467,0.94375,0.16,0.09285714285714287,9,0.023714766002371646,0
1878,40973343,40,409758,Absent,40,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,26,6,Unicorn_Absent,-1,-1.0,0,500,0.9625,29.0,0.3076923076923077,33.0,0.058786741713570984,0.421875,RS,RS,0.008264124158046258,0.975,0.17777777777777778,0.058786741713570984,4,0.006737946999085467,0
1882,40973343,42,409758,Absent,48,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,18,14,Unicorn_Absent,-1,-1.0,0,518,0.9125,36.0,0.32653061224489793,52.0,0.018934081346423548,0.59375,RS,RS,0.005034190088132767,0.9625,0.3076923076923077,0.058786741713570984,6,0.008264124158046258,0
1886,40973343,44,409758,Absent,30,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,21,11,Unicorn_Absent,-1,-1.0,0,539,0.93125,27.0,0.4,48.0,0.018934081346423548,0.578125,RS,RS,0.005537830714382473,0.9125,0.32653061224489793,0.018934081346423548,14,0.005034190088132767,0
1888,40973343,45,409758,Absent,48,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,25,7,Unicorn_Absent,-1,-1.0,0,564,0.95625,31.0,0.4146341463414634,36.0,0.336996336996337,0.453125,RS,RS,0.004584084770106734,0.93125,0.4,0.018934081346423548,11,0.005537830714382473,0
1892,40973343,47,409758,Absent,45,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,24,8,Unicorn_Absent,-1,-1.0,0,588,0.95,29.0,0.2,40.0,0.336996336996337,0.5,RS,RS,0.008264124158046258,0.95625,0.4146341463414634,0.336996336996337,7,0.004584084770106734,0
1896,40973343,49,409758,Absent,20,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,23,9,Unicorn_Absent,-1,-1.0,0,611,0.94375,18.0,0.14634146341463414,37.0,0.41509433962264153,0.4375,RS,RS,0.01436959609043909,0.95,0.2,0.336996336996337,8,0.008264124158046258,0
1900,40973343,51,409758,Absent,24,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,21,11,Unicorn_Absent,-1,-1.0,0,632,0.93125,21.0,0.25806451612903225,39.0,0.41509433962264153,0.4375,RS,RS,0.010228516799093708,0.94375,0.14634146341463414,0.41509433962264153,9,0.01436959609043909,0
1908,40973343,55,409758,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,664,1.0,1.0,0.047619047619047616,44.0,0.33613445378151263,0.6875,RS,RS,0.36787944117144233,0.93125,0.25806451612903225,0.41509433962264153,11,0.010228516799093708,0
1912,40973343,57,409758,Absent,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,692,0.975,8.0,0.0,36.0,0.33613445378151263,0.5,RS,RS,0.059105746561956225,1.0,0.047619047619047616,0.33613445378151263,0,0.36787944117144233,0
1916,40973343,59,409758,Absent,53,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,6,26,Unicorn_Absent,-1,-1.0,0,698,0.8375,38.0,0.09523809523809523,53.0,0.19,0.421875,RS,RS,0.0061027272741740034,0.975,0.0,0.33613445378151263,4,0.059105746561956225,0
1918,40973343,60,409758,Absent,52,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,19,13,Unicorn_Absent,-1,-1.0,0,717,0.91875,34.0,0.44,40.0,0.19,0.421875,RS,RS,0.007454186295369829,0.8375,0.09523809523809523,0.19,26,0.0061027272741740034,0
2280,44259510,1,442522,Absent,32,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,18,14,Unicorn_Absent,-1,-1.0,0,18,0.9125,26.0,1.0,52.0,0.0,0.59375,RS,RS,0.007454186295369829,,,,,,0
2282,44259510,2,442522,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,50,1.0,2.0,0.0,21.0,0.0,0.328125,RS,RS,0.2431167344342142,0.9125,1.0,0.0,14,0.007454186295369829,0
2286,44259510,4,442522,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,82,1.0,2.0,1.0,21.0,0.2826086956521739,0.328125,RS,RS,0.2431167344342142,1.0,0.0,0.0,0,0.2431167344342142,0
2288,44259510,5,442522,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,114,1.0,2.0,1.0,21.0,0.2826086956521739,0.328125,RS,RS,0.2431167344342142,1.0,1.0,0.2826086956521739,0,0.2431167344342142,0
2292,44259510,7,442522,Absent,53,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,20,12,Unicorn_Absent,-1,-1.0,0,134,0.925,36.0,0.05555555555555555,44.0,0.0,0.5,RS,RS,0.007454186295369829,1.0,1.0,0.2826086956521739,0,0.2431167344342142,0
2298,44259510,10,442522,Absent,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,165,0.99375,5.0,0.05128205128205128,31.0,0.0,0.46875,RS,RS,0.10687792566038574,0.925,0.05555555555555555,0.0,12,0.007454186295369829,0
