index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Delta
4507,26808831,34,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,461,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4509,26808831,35,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,493,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4513,26808831,37,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,525,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4515,26808831,38,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,557,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4517,26808831,39,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,589,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4521,26808831,41,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,621,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4525,26808831,43,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,653,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4527,26808831,44,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,685,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4531,26808831,46,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,717,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4533,26808831,47,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,749,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4535,26808831,48,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,781,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4537,26808831,49,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,813,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4539,26808831,50,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,845,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4541,26808831,51,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,877,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4549,26808831,55,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,909,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4551,26808831,56,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,941,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4553,26808831,57,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,973,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
4555,26808831,58,883144,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,1005,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,50
3962,27198251,2,271959,Absent,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,29,0.98125,7.0,1.0,29.0,0.0,0.40625,RS,RS,0.07095202666684558,,,,,,50
3970,27198251,6,271959,Absent,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,57,0.975,7.0,0.16666666666666666,35.0,0.0,0.484375,RS,RS,0.07095202666684558,0.98125,1.0,0.0,3,0.07095202666684558,50
3976,27198251,9,271959,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,5,73,0.9,32.0,0.18181818181818182,48.0,0.07246376811594205,0.5,LEFT,LEFT,1.0,0.975,0.16666666666666666,0.0,4,0.07095202666684558,50
3978,27198251,10,271959,Absent,31,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,21,11,Unicorn_Absent,-1,-1.0,0,94,0.93125,27.0,0.37209302325581395,48.0,0.07246376811594205,0.578125,RS,RS,0.005537830714382473,0.9,0.18181818181818182,0.07246376811594205,16,1.0,50
3980,27198251,11,271959,Absent,32,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,22,10,Unicorn_Absent,-1,-1.0,0,116,0.9375,27.0,0.3170731707317073,49.0,0.8181818181818181,0.609375,RS,RS,0.006737946999085467,0.93125,0.37209302325581395,0.07246376811594205,11,0.005537830714382473,50
3982,27198251,12,271959,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,132,0.9,32.0,0.3409090909090909,48.0,0.8181818181818181,0.5,DOWN,DOWN,1.0,0.9375,0.3170731707317073,0.8181818181818181,10,0.006737946999085467,50
3990,27198251,16,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,148,0.9,32.0,0.0,48.0,0.038759689922480633,0.5,UP,UP,1.0,0.9,0.3409090909090909,0.8181818181818181,16,1.0,50
3992,27198251,17,271959,Absent,60,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,14,18,Unicorn_Absent,-1,-1.0,0,162,0.8875,41.0,0.35185185185185186,55.0,0.038759689922480633,0.578125,RS,RS,0.008264124158046258,0.9,0.0,0.038759689922480633,16,1.0,50
3996,27198251,19,271959,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,176,0.8875,36.0,0.4528301886792453,50.0,0.3170731707317073,0.5,IN,IN,1.0,0.8875,0.35185185185185186,0.038759689922480633,18,0.008264124158046258,50
4000,27198251,21,271959,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,8,197,0.93125,28.0,0.0,45.0,0.3170731707317073,0.53125,OUT,OUT,1.0,0.8875,0.4528301886792453,0.3170731707317073,18,1.0,50
4010,27198251,26,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,229,1.0,32.0,0.30434782608695654,64.0,0.6590909090909092,1.0,UP,UP,1.0,0.93125,0.0,0.3170731707317073,11,1.0,50
4016,27198251,29,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,261,1.0,32.0,1.0,64.0,0.6590909090909092,1.0,UP,UP,1.0,1.0,0.30434782608695654,0.6590909090909092,0,1.0,50
4022,27198251,32,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,293,1.0,32.0,1.0,64.0,0.0,1.0,UP,UP,1.0,1.0,1.0,0.6590909090909092,0,1.0,50
4026,27198251,34,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,325,1.0,32.0,1.0,64.0,0.0,1.0,UP,UP,1.0,1.0,1.0,0.0,0,1.0,50
4028,27198251,35,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,357,1.0,32.0,1.0,64.0,0.6481481481481481,1.0,UP,UP,1.0,1.0,1.0,0.0,0,1.0,50
4030,27198251,36,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,389,1.0,32.0,1.0,64.0,0.6481481481481481,1.0,UP,UP,1.0,1.0,1.0,0.6481481481481481,0,1.0,50
4038,27198251,40,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,421,1.0,32.0,1.0,64.0,0.11949685534591198,1.0,UP,UP,1.0,1.0,1.0,0.6481481481481481,0,1.0,50
4040,27198251,41,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,453,1.0,32.0,1.0,64.0,0.11949685534591198,1.0,UP,UP,1.0,1.0,1.0,0.11949685534591198,0,1.0,50
4044,27198251,43,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,485,1.0,32.0,1.0,64.0,0.3953488372093023,1.0,UP,UP,1.0,1.0,1.0,0.11949685534591198,0,1.0,50
4048,27198251,45,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,517,1.0,32.0,1.0,64.0,0.3953488372093023,1.0,UP,UP,1.0,1.0,1.0,0.3953488372093023,0,1.0,50
4052,27198251,47,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,549,1.0,32.0,1.0,64.0,0.0798580301685892,1.0,UP,UP,1.0,1.0,1.0,0.3953488372093023,0,1.0,50
4054,27198251,48,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,581,1.0,32.0,1.0,64.0,0.0798580301685892,1.0,UP,UP,1.0,1.0,1.0,0.0798580301685892,0,1.0,50
4060,27198251,51,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,613,1.0,32.0,1.0,64.0,0.0,1.0,UP,UP,1.0,1.0,1.0,0.0798580301685892,0,1.0,50
4062,27198251,52,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,645,1.0,32.0,1.0,64.0,0.0,1.0,UP,UP,1.0,1.0,1.0,0.0,0,1.0,50
4064,27198251,53,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,677,1.0,32.0,1.0,64.0,0.0,1.0,UP,UP,1.0,1.0,1.0,0.0,0,1.0,50
4066,27198251,54,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,709,1.0,32.0,1.0,64.0,0.0,1.0,UP,UP,1.0,1.0,1.0,0.0,0,1.0,50
4070,27198251,56,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,741,1.0,32.0,1.0,64.0,0.0,1.0,UP,UP,1.0,1.0,1.0,0.0,0,1.0,50
4078,27198251,60,271959,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,773,1.0,32.0,1.0,64.0,0.0,1.0,UP,UP,1.0,1.0,1.0,0.0,0,1.0,50
3963,27198251,2,825195,Absent,38,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,29,3,Unicorn_Absent,-1,-1.0,9,29,0.98125,25.0,1.0,29.0,0.0,0.40625,RS,RS,0.006737946999085467,,,,,,50
3971,27198251,6,825195,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,3,57,0.975,32.0,0.2391304347826087,35.0,0.0,0.484375,DOWN,DOWN,1.0,0.98125,1.0,0.0,3,0.006737946999085467,50
3977,27198251,9,825195,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,73,0.9,32.0,1.0,48.0,0.0,0.5,DOWN,DOWN,1.0,0.975,0.2391304347826087,0.0,4,1.0,50
3979,27198251,10,825195,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,6,94,0.93125,32.0,0.3333333333333333,48.0,0.0,0.578125,RIGHT,RIGHT,1.0,0.9,1.0,0.0,16,1.0,50
3981,27198251,11,825195,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,5,116,0.9375,32.0,0.0,49.0,0.0,0.609375,LEFT,LEFT,1.0,0.93125,0.3333333333333333,0.0,11,1.0,50
3983,27198251,12,825195,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,5,132,0.9,32.0,1.0,48.0,0.0,0.5,LEFT,LEFT,1.0,0.9375,0.0,0.0,10,1.0,50
3991,27198251,16,825195,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,148,0.9,32.0,0.0,48.0,0.0,0.5,RIGHT,RIGHT,1.0,0.9,1.0,0.0,16,1.0,50
3993,27198251,17,825195,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,162,0.8875,32.0,1.0,55.0,0.0,0.578125,RIGHT,RIGHT,1.0,0.9,0.0,0.0,16,1.0,50
3997,27198251,19,825195,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,4,176,0.8875,32.0,0.3333333333333333,50.0,0.0,0.5,UP,UP,1.0,0.8875,1.0,0.0,18,1.0,50
4001,27198251,21,825195,Absent,44,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,21,11,Unicorn_Absent,-1,-1.0,9,197,0.93125,28.0,0.3953488372093023,45.0,0.0,0.53125,RS,RS,0.0061027272741740034,0.8875,0.3333333333333333,0.0,18,1.0,50
4011,27198251,26,825195,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,229,1.0,32.0,0.22448979591836735,64.0,0.0,1.0,DOWN,DOWN,1.0,0.93125,0.3953488372093023,0.0,11,0.0061027272741740034,50
4017,27198251,29,825195,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,261,1.0,32.0,1.0,64.0,0.0,1.0,DOWN,DOWN,1.0,1.0,0.22448979591836735,0.0,0,1.0,50
