index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Delta
431,60617805,36,780516,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,524,1.0,0.0,1.0,21.0,0.36,0.328125,NOTHING,NOTHING,1.0,1.0,1.0,0.36,0,1.0,0
435,60617805,38,780516,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,556,1.0,2.0,0.0,2.0,0.0,0.03125,RS,RS,0.2431167344342142,1.0,1.0,0.36,0,1.0,0
439,60617805,40,780516,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,588,1.0,32.0,0.0625,32.0,0.0,0.5,RIGHT,RIGHT,1.0,1.0,0.0,0.0,0,0.2431167344342142,0
441,60617805,41,780516,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,620,1.0,32.0,1.0,32.0,0.5652173913043479,0.5,RIGHT,RIGHT,1.0,1.0,0.0625,0.0,0,1.0,0
445,60617805,43,780516,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,652,1.0,32.0,1.0,32.0,0.5652173913043479,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.5652173913043479,0,1.0,0
447,60617805,44,780516,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,684,1.0,32.0,1.0,32.0,0.7,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.5652173913043479,0,1.0,0
453,60617805,47,780516,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,698,0.8875,36.0,0.36,50.0,0.7,0.5,IN,IN,1.0,1.0,1.0,0.7,0,1.0,0
457,60617805,49,780516,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,712,0.8875,36.0,1.0,50.0,0.28787878787878785,0.5,IN,IN,1.0,0.8875,0.36,0.7,18,1.0,0
459,60617805,50,780516,Absent,42,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,14,18,Unicorn_Absent,-1,-1.0,9,726,0.8875,30.0,0.43478260869565216,44.0,0.28787878787878785,0.40625,RS,RS,0.0061027272741740034,0.8875,1.0,0.28787878787878785,18,1.0,0
461,60617805,51,780516,Absent,28,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,18,14,Unicorn_Absent,-1,-1.0,9,744,0.9125,22.0,0.3,40.0,0.0,0.40625,RS,RS,0.009182867495108389,0.8875,0.43478260869565216,0.28787878787878785,18,0.0061027272741740034,0
463,60617805,52,780516,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,775,0.99375,1.0,0.045454545454545456,24.0,0.0,0.359375,RS,RS,0.36787944117144233,0.9125,0.3,0.0,14,0.009182867495108389,0
467,60617805,54,780516,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,806,0.99375,1.0,1.0,24.0,0.25,0.359375,RS,RS,0.36787944117144233,0.99375,0.045454545454545456,0.0,1,0.36787944117144233,0
475,60617805,58,780516,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,838,1.0,0.0,0.0,36.0,0.25,0.5625,NOTHING,NOTHING,1.0,0.99375,1.0,0.25,1,0.36787944117144233,0
243,61034005,2,400528,Absent,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,22,10,Unicorn_Absent,-1,-1.0,9,22,0.9375,14.0,1.0,39.0,0.0,0.453125,RS,RS,0.023714766002371646,,,,,,0
247,61034005,4,400528,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,22,0.8,64.0,0.21875,64.0,0.0,0.5,ALL,ALL,1.0,0.9375,1.0,0.0,10,0.023714766002371646,0
251,61034005,6,400528,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,1,50,0.975,64.0,1.0,64.0,0.09497549019607843,0.9375,ALL,ALL,1.0,0.8,0.21875,0.0,32,1.0,0
253,61034005,7,400528,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8,40,Unicorn_Absent,-1,-1.0,1,42,0.75,64.0,1.0,64.0,0.09497549019607843,0.375,ALL,ALL,1.0,0.975,1.0,0.09497549019607843,4,1.0,0
257,61034005,9,400528,Absent,61,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1.0,9,66,0.95,38.0,0.59375,43.0,0.9090909090909091,0.546875,RS,RS,0.0061027272741740034,0.75,1.0,0.09497549019607843,40,1.0,0
265,61034005,13,400528,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,6,66,0.8,32.0,0.2962962962962963,32.0,0.9090909090909091,0.0,RIGHT,RIGHT,1.0,0.95,0.59375,0.9090909090909091,8,0.0061027272741740034,0
267,61034005,14,400528,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,66,0.8,32.0,0.0,32.0,0.9767441860465116,0.0,LEFT,LEFT,1.0,0.8,0.2962962962962963,0.9090909090909091,32,1.0,0
271,61034005,16,400528,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,80,0.8875,36.0,0.36,50.0,0.9767441860465116,0.5,IN,IN,1.0,0.8,0.0,0.9767441860465116,32,1.0,0
273,61034005,17,400528,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,3,101,0.93125,32.0,0.36,43.0,0.3318452380952381,0.5,DOWN,DOWN,1.0,0.8875,0.36,0.9767441860465116,18,1.0,0
275,61034005,18,400528,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1.0,3,120,0.91875,32.0,1.0,42.0,0.3318452380952381,0.453125,DOWN,DOWN,1.0,0.93125,0.36,0.3318452380952381,11,1.0,0
281,61034005,21,400528,Absent,46,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,19,13,Unicorn_Absent,-1,-1.0,9,139,0.91875,31.0,0.3404255319148936,51.0,0.11208576998050682,0.59375,RS,RS,0.008264124158046258,0.91875,1.0,0.3318452380952381,13,1.0,0
289,61034005,25,400528,Absent,50,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,26,6,Unicorn_Absent,-1,-1.0,9,165,0.9625,33.0,0.391304347826087,36.0,0.11208576998050682,0.46875,RS,RS,0.003819008813913635,0.91875,0.3404255319148936,0.11208576998050682,13,0.008264124158046258,0
293,61034005,27,400528,Absent,60,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,26,6,Unicorn_Absent,-1,-1.0,9,191,0.9625,45.0,0.4444444444444444,49.0,0.0,0.671875,RS,RS,0.012792465124422179,0.9625,0.391304347826087,0.11208576998050682,6,0.003819008813913635,0
295,61034005,28,400528,Absent,57,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,6,26,Unicorn_Absent,-1,-1.0,9,197,0.8375,40.0,0.5178571428571429,55.0,0.0,0.453125,RS,RS,0.007454186295369829,0.9625,0.4444444444444444,0.0,6,0.012792465124422179,0
299,61034005,30,400528,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1.0,7,207,0.8625,36.0,0.46153846153846156,54.0,0.64,0.5,IN,IN,1.0,0.8375,0.5178571428571429,0.0,26,0.007454186295369829,0
301,61034005,31,400528,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,7,237,0.9875,36.0,1.0,37.0,0.64,0.546875,IN,IN,1.0,0.8625,0.46153846153846156,0.64,22,1.0,0
303,61034005,32,400528,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,7,267,0.9875,36.0,1.0,37.0,0.18608695652173912,0.546875,IN,IN,1.0,0.9875,1.0,0.64,2,1.0,0
309,61034005,35,400528,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,7,298,0.99375,36.0,1.0,39.0,0.18608695652173912,0.59375,IN,IN,1.0,0.9875,1.0,0.18608695652173912,2,1.0,0
317,61034005,39,400528,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,7,324,0.9625,36.0,1.0,41.0,0.7837837837837838,0.546875,IN,IN,1.0,0.99375,1.0,0.18608695652173912,1,1.0,0
323,61034005,42,400528,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,7,340,0.9,36.0,1.0,46.0,0.7837837837837838,0.46875,IN,IN,1.0,0.9625,1.0,0.7837837837837838,6,1.0,0
331,61034005,46,400528,Absent,59,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,12,20,Unicorn_Absent,-1,-1.0,9,352,0.875,35.0,0.36538461538461536,51.0,0.0676982591876209,0.484375,RS,RS,0.004584084770106734,0.9,1.0,0.7837837837837838,16,1.0,0
333,61034005,47,400528,Absent,19,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,20,12,Unicorn_Absent,-1,-1.0,9,372,0.925,17.0,0.20930232558139536,41.0,0.0676982591876209,0.453125,RS,RS,0.016194143319162562,0.875,0.36538461538461536,0.0676982591876209,20,0.004584084770106734,0
335,61034005,48,400528,Absent,40,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,13,19,Unicorn_Absent,-1,-1.0,9,385,0.88125,30.0,0.175,47.0,0.25616921269095183,0.4375,RS,RS,0.005034190088132767,0.925,0.20930232558139536,0.0676982591876209,12,0.016194143319162562,0
339,61034005,50,400528,Absent,14,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,412,0.96875,12.0,0.2,39.0,0.25616921269095183,0.53125,RS,RS,0.03130111324493289,0.88125,0.175,0.25616921269095183,19,0.005034190088132767,0
343,61034005,52,400528,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,444,1.0,32.0,0.1891891891891892,64.0,0.17777777777777776,1.0,LEFT,LEFT,1.0,0.96875,0.2,0.25616921269095183,5,0.03130111324493289,0
347,61034005,54,400528,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,476,1.0,32.0,1.0,64.0,0.17777777777777776,1.0,LEFT,LEFT,1.0,1.0,0.1891891891891892,0.17777777777777776,0,1.0,0
357,61034005,59,400528,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,508,1.0,32.0,1.0,64.0,0.4091614906832299,1.0,LEFT,LEFT,1.0,1.0,1.0,0.17777777777777776,0,1.0,0
359,61034005,60,400528,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,540,1.0,32.0,1.0,64.0,0.4091614906832299,1.0,LEFT,LEFT,1.0,1.0,1.0,0.4091614906832299,0,1.0,0
242,61034005,2,610301,Absent,55,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,22,10,Unicorn_Absent,-1,-1.0,0,22,0.9375,35.0,1.0,39.0,0.015109890109890112,0.453125,RS,RS,0.004584084770106734,,,,,,0
246,61034005,4,610301,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,22,0.8,32.0,0.3137254901960784,64.0,0.015109890109890112,0.5,LEFT,LEFT,1.0,0.9375,1.0,0.015109890109890112,10,0.004584084770106734,0
250,61034005,6,610301,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,50,0.975,4.0,0.09090909090909091,64.0,0.9512195121951219,0.9375,RS,RS,0.1353352832366127,0.8,0.3137254901960784,0.015109890109890112,32,1.0,0
252,61034005,7,610301,Absent,63,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,-8,40,Unicorn_Absent,-1,-1.0,0,42,0.75,40.0,0.023255813953488372,64.0,0.9512195121951219,0.375,RS,RS,0.007454186295369829,0.975,0.09090909090909091,0.9512195121951219,4,0.1353352832366127,0
256,61034005,9,610301,Absent,13,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,24,8,Unicorn_Absent,-1,-1.0,0,66,0.95,13.0,0.2619047619047619,43.0,0.0,0.546875,RS,RS,0.02717246117223556,0.75,0.023255813953488372,0.9512195121951219,40,0.007454186295369829,0
264,61034005,13,610301,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,6,66,0.8,32.0,0.18421052631578946,32.0,0.0,0.0,RIGHT,RIGHT,1.0,0.95,0.2619047619047619,0.0,8,0.02717246117223556,0
266,61034005,14,610301,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,66,0.8,32.0,0.0,32.0,0.8333333333333334,0.0,LEFT,LEFT,1.0,0.8,0.18421052631578946,0.0,32,1.0,0
270,61034005,16,610301,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,5,80,0.8875,32.0,1.0,50.0,0.8333333333333334,0.5,LEFT,LEFT,1.0,0.8,0.0,0.8333333333333334,32,1.0,0
272,61034005,17,610301,Absent,31,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,21,11,Unicorn_Absent,-1,-1.0,0,101,0.93125,22.0,0.17391304347826086,43.0,0.9285714285714286,0.5,RS,RS,0.009182867495108389,0.8875,1.0,0.8333333333333334,18,1.0,0
274,61034005,18,610301,Absent,27,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,19,13,Unicorn_Absent,-1,-1.0,0,120,0.91875,23.0,0.21621621621621623,42.0,0.9285714285714286,0.453125,RS,RS,0.008264124158046258,0.93125,0.17391304347826086,0.9285714285714286,11,0.009182867495108389,0
280,61034005,21,610301,Absent,45,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,19,13,Unicorn_Absent,-1,-1.0,0,139,0.91875,33.0,0.2727272727272727,51.0,0.9428571428571428,0.59375,RS,RS,0.004584084770106734,0.91875,0.21621621621621623,0.9285714285714286,13,0.008264124158046258,0
288,61034005,25,610301,Absent,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,26,6,Unicorn_Absent,-1,-1.0,0,165,0.9625,9.0,0.13513513513513514,36.0,0.9428571428571428,0.46875,RS,RS,0.049787068367863944,0.91875,0.2727272727272727,0.9428571428571428,13,0.004584084770106734,0
292,61034005,27,610301,Absent,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,26,6,Unicorn_Absent,-1,-1.0,0,191,0.9625,10.0,0.26666666666666666,49.0,0.04370629370629375,0.671875,RS,RS,0.04232921962320499,0.9625,0.13513513513513514,0.9428571428571428,6,0.049787068367863944,0
294,61034005,28,610301,Absent,53,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6,26,Unicorn_Absent,-1,-1.0,0,197,0.8375,41.0,0.10869565217391304,55.0,0.04370629370629375,0.453125,RS,RS,0.008264124158046258,0.9625,0.26666666666666666,0.04370629370629375,6,0.04232921962320499,0
298,61034005,30,610301,Absent,59,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,10,22,Unicorn_Absent,-1,-1.0,0,207,0.8625,40.0,0.44642857142857145,54.0,0.23069767441860464,0.5,RS,RS,0.007454186295369829,0.8375,0.10869565217391304,0.04370629370629375,26,0.008264124158046258,0
