index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Alpha
2288,40297725,5,402982,Absent,56,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,14,18,Unicorn_Absent,-1,-1,0,14,0.8875,39.0,1.0,53.0,0.0,0.546875,RS,RS,0.006737946999085467,,,,,,150
2296,40297725,9,402982,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,46,1.0,0.0,0.0,28.0,0.0,0.4375,NOTHING,NOTHING,1.0,0.8875,1.0,0.0,18,0.006737946999085467,150
2300,40297725,11,402982,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,19,13,Unicorn_Absent,-1,-1,6,65,0.91875,32.0,0.0,44.0,0.30434782608695654,0.484375,RIGHT,RIGHT,1.0,1.0,0.0,0.0,0,1.0,150
2302,40297725,12,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,96,0.99375,64.0,0.5,64.0,0.30434782608695654,0.984375,ALL,ALL,1.0,0.91875,0.0,0.30434782608695654,13,1.0,150
2304,40297725,13,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,127,0.99375,64.0,1.0,64.0,0.2619047619047619,0.984375,ALL,ALL,1.0,0.99375,0.5,0.30434782608695654,1,1.0,150
2308,40297725,15,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,158,0.99375,64.0,1.0,64.0,0.2619047619047619,0.984375,ALL,ALL,1.0,0.99375,1.0,0.2619047619047619,1,1.0,150
2310,40297725,16,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,189,0.99375,64.0,1.0,64.0,0.5,0.984375,ALL,ALL,1.0,0.99375,1.0,0.2619047619047619,1,1.0,150
2314,40297725,18,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,220,0.99375,64.0,1.0,64.0,0.5,0.984375,ALL,ALL,1.0,0.99375,1.0,0.5,1,1.0,150
2316,40297725,19,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,251,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.5,1,1.0,150
2320,40297725,21,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,282,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2322,40297725,22,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,313,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2326,40297725,24,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,344,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2330,40297725,26,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,375,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2332,40297725,27,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,406,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2338,40297725,30,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,437,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2342,40297725,32,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,468,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2344,40297725,33,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,499,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2350,40297725,36,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,530,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2354,40297725,38,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,561,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2364,40297725,43,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,592,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2368,40297725,45,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,623,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2374,40297725,48,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,654,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2384,40297725,53,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,685,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2386,40297725,54,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,716,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2392,40297725,57,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,747,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2394,40297725,58,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,778,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2396,40297725,59,402982,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,1,809,0.99375,64.0,1.0,64.0,0.0,0.984375,ALL,ALL,1.0,0.99375,1.0,0.0,1,1.0,150
2289,40297725,5,772520,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,4,14,0.8875,32.0,1.0,53.0,0.0,0.546875,UP,UP,1.0,,,,,,150
2297,40297725,9,772520,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,8,46,1.0,28.0,0.30434782608695654,28.0,0.0,0.4375,OUT,OUT,1.0,0.8875,1.0,0.0,18,1.0,150
2301,40297725,11,772520,Absent,33,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,19,13,Unicorn_Absent,-1,-1,9,65,0.91875,25.0,0.2619047619047619,44.0,0.0,0.484375,RS,RS,0.006737946999085467,1.0,0.30434782608695654,0.0,0,1.0,150
2303,40297725,12,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,96,0.99375,1.0,0.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.91875,0.2619047619047619,0.0,13,0.006737946999085467,150
2305,40297725,13,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,127,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,0.0,0.0,1,0.36787944117144233,150
2309,40297725,15,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,158,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2311,40297725,16,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,189,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2315,40297725,18,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,220,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2317,40297725,19,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,251,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2321,40297725,21,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,282,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2323,40297725,22,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,313,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2327,40297725,24,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,344,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2331,40297725,26,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,375,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2333,40297725,27,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,406,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2339,40297725,30,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,437,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2343,40297725,32,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,468,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2345,40297725,33,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,499,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2351,40297725,36,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,530,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2355,40297725,38,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,561,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2365,40297725,43,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,592,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2369,40297725,45,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,623,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2375,40297725,48,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,654,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2385,40297725,53,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,685,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2387,40297725,54,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,716,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2393,40297725,57,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,747,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2395,40297725,58,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,778,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
2397,40297725,59,772520,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1,9,809,0.99375,1.0,1.0,64.0,0.0,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.36787944117144233,150
3360,41464572,1,414613,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,31,0.99375,3.0,1.0,37.0,0.0,0.5625,RS,RS,0.17692120631776423,,,,,,150
3366,41464572,4,414613,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,62,0.99375,3.0,1.0,37.0,0.0,0.5625,RS,RS,0.17692120631776423,0.99375,1.0,0.0,1,0.17692120631776423,150
3368,41464572,5,414613,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,93,0.99375,3.0,1.0,37.0,0.0,0.5625,RS,RS,0.17692120631776423,0.99375,1.0,0.0,1,0.17692120631776423,150
3370,41464572,6,414613,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,124,0.99375,3.0,1.0,37.0,0.0,0.5625,RS,RS,0.17692120631776423,0.99375,1.0,0.0,1,0.17692120631776423,150
