index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Alpha
3672,56705548,37,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,393,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3680,56705548,41,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,425,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3690,56705548,46,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,457,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3692,56705548,47,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,489,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3696,56705548,49,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,521,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3700,56705548,51,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,553,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3708,56705548,55,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,585,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3710,56705548,56,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,617,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3716,56705548,59,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,649,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3718,56705548,60,567033,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,681,1.0,36.0,1.0,64.0,0.0,1.0,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
1800,57377077,1,573739,Absent,30,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,25,7,Unicorn_Absent,-1,-1.0,0,25,0.95625,23.0,1.0,49.0,0.0,0.65625,RS,RS,0.008264124158046258,,,,,,70
1802,57377077,2,573739,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15,17,Unicorn_Absent,-1,-1.0,7,40,0.89375,36.0,0.20408163265306123,43.0,0.0,0.40625,IN,IN,1.0,0.95625,1.0,0.0,7,0.008264124158046258,70
1806,57377077,4,573739,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,56,0.9,32.0,0.36,48.0,0.09137291280148424,0.5,RIGHT,RIGHT,1.0,0.89375,0.20408163265306123,0.0,17,1.0,70
1808,57377077,5,573739,Absent,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,86,0.9875,5.0,0.05714285714285714,35.0,0.09137291280148424,0.515625,RS,RS,0.10687792566038574,0.9,0.36,0.09137291280148424,16,1.0,70
1820,57377077,11,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,8,117,0.99375,28.0,0.03125,33.0,0.05767441860465117,0.5,OUT,OUT,1.0,0.9875,0.05714285714285714,0.09137291280148424,2,0.10687792566038574,70
1824,57377077,13,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,8,148,0.99375,28.0,1.0,33.0,0.05767441860465117,0.5,OUT,OUT,1.0,0.99375,0.03125,0.05767441860465117,1,1.0,70
1826,57377077,14,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1.0,8,179,0.99375,28.0,1.0,33.0,0.27619047619047615,0.5,OUT,OUT,1.0,0.99375,1.0,0.05767441860465117,1,1.0,70
1836,57377077,19,573739,Absent,52,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,14,18,Unicorn_Absent,-1,-1.0,0,193,0.8875,37.0,0.3541666666666667,45.0,0.27619047619047615,0.421875,RS,RS,0.006737946999085467,0.99375,1.0,0.27619047619047615,1,1.0,70
1838,57377077,20,573739,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32,64,Unicorn_Absent,-1,-1.0,1,161,0.6,64.0,0.578125,64.0,0.054464285714285715,0.0,ALL,ALL,1.0,0.8875,0.3541666666666667,0.27619047619047615,18,0.006737946999085467,70
1840,57377077,21,573739,Absent,61,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,18,14,Unicorn_Absent,-1,-1.0,0,179,0.9125,36.0,0.5625,53.0,0.054464285714285715,0.609375,RS,RS,0.005034190088132767,0.6,0.578125,0.054464285714285715,64,1.0,70
1844,57377077,23,573739,Absent,48,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,12,20,Unicorn_Absent,-1,-1.0,0,191,0.875,35.0,0.39215686274509803,51.0,0.0,0.484375,RS,RS,0.005537830714382473,0.9125,0.5625,0.054464285714285715,14,0.005034190088132767,70
1854,57377077,28,573739,Absent,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,223,1.0,16.0,0.21428571428571427,16.0,0.0,0.25,RS,RS,0.01831563888873418,0.875,0.39215686274509803,0.0,20,0.005537830714382473,70
1858,57377077,30,573739,Absent,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,255,1.0,16.0,1.0,16.0,0.0,0.25,RS,RS,0.01831563888873418,1.0,0.21428571428571427,0.0,0,0.01831563888873418,70
1860,57377077,31,573739,Absent,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,287,1.0,16.0,1.0,16.0,0.0,0.25,RS,RS,0.01831563888873418,1.0,1.0,0.0,0,0.01831563888873418,70
1864,57377077,33,573739,Absent,33,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,12,20,Unicorn_Absent,-1,-1.0,0,299,0.875,26.0,0.2,38.0,0.28750000000000003,0.28125,RS,RS,0.01436959609043909,1.0,1.0,0.0,0,0.01831563888873418,70
1866,57377077,34,573739,Absent,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,323,0.95,17.0,0.13157894736842105,45.0,0.28750000000000003,0.578125,RS,RS,0.016194143319162562,0.875,0.2,0.28750000000000003,20,0.01436959609043909,70
1870,57377077,36,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,8,353,0.9875,28.0,0.25,34.0,0.171875,0.5,OUT,OUT,1.0,0.95,0.13157894736842105,0.28750000000000003,8,0.016194143319162562,70
1872,57377077,37,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,8,383,0.9875,28.0,1.0,34.0,0.171875,0.5,OUT,OUT,1.0,0.9875,0.25,0.171875,2,1.0,70
1876,57377077,39,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,8,413,0.9875,28.0,1.0,34.0,0.078125,0.5,OUT,OUT,1.0,0.9875,1.0,0.171875,2,1.0,70
1880,57377077,41,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,8,443,0.9875,28.0,1.0,34.0,0.078125,0.5,OUT,OUT,1.0,0.9875,1.0,0.078125,2,1.0,70
1884,57377077,43,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,8,473,0.9875,28.0,1.0,34.0,0.1036953242835596,0.5,OUT,OUT,1.0,0.9875,1.0,0.078125,2,1.0,70
1886,57377077,44,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,8,503,0.9875,28.0,1.0,34.0,0.1036953242835596,0.5,OUT,OUT,1.0,0.9875,1.0,0.1036953242835596,2,1.0,70
1890,57377077,46,573739,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,8,524,0.93125,28.0,1.0,46.0,0.21428571428571427,0.546875,OUT,OUT,1.0,0.9875,1.0,0.1036953242835596,2,1.0,70
1896,57377077,49,573739,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,3,554,0.9875,32.0,0.30434782608695654,34.0,0.21428571428571427,0.5,DOWN,DOWN,1.0,0.93125,1.0,0.21428571428571427,11,1.0,70
1916,57377077,59,573739,Absent,35,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,23,9,Unicorn_Absent,-1,-1.0,0,577,0.94375,30.0,0.4090909090909091,36.0,0.0,0.421875,RS,RS,0.0061027272741740034,0.9875,0.30434782608695654,0.21428571428571427,2,1.0,70
1801,57377077,1,707744,Absent,45,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,25,7,Unicorn_Absent,-1,-1.0,9,25,0.95625,33.0,1.0,49.0,0.0,0.65625,RS,RS,0.005537830714382473,,,,,,70
1803,57377077,2,707744,Absent,29,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,15,17,Unicorn_Absent,-1,-1.0,9,40,0.89375,24.0,0.29545454545454547,43.0,0.0,0.40625,RS,RS,0.007454186295369829,0.95625,1.0,0.0,7,0.005537830714382473,70
1807,57377077,4,707744,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,56,0.9,32.0,0.3023255813953488,48.0,0.0,0.5,DOWN,DOWN,1.0,0.89375,0.29545454545454547,0.0,17,0.007454186295369829,70
1809,57377077,5,707744,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,6,86,0.9875,32.0,0.3333333333333333,35.0,0.2,0.515625,RIGHT,RIGHT,1.0,0.9,0.3023255813953488,0.0,16,1.0,70
1821,57377077,11,707744,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,117,0.99375,6.0,0.08571428571428572,33.0,0.2,0.5,RS,RS,0.08633762966036206,0.9875,0.3333333333333333,0.2,2,1.0,70
1825,57377077,13,707744,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,148,0.99375,6.0,1.0,33.0,0.22842105263157894,0.5,RS,RS,0.08633762966036206,0.99375,0.08571428571428572,0.2,1,0.08633762966036206,70
1827,57377077,14,707744,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,179,0.99375,6.0,1.0,33.0,0.22842105263157894,0.5,RS,RS,0.08633762966036206,0.99375,1.0,0.22842105263157894,1,0.08633762966036206,70
1837,57377077,19,707744,Absent,37,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,14,18,Unicorn_Absent,-1,-1.0,9,193,0.8875,26.0,0.06666666666666667,45.0,0.09210526315789475,0.421875,RS,RS,0.0061027272741740034,0.99375,1.0,0.22842105263157894,1,0.08633762966036206,70
1839,57377077,20,707744,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32,64,Unicorn_Absent,-1,-1.0,1,161,0.6,64.0,0.40625,64.0,0.09210526315789475,0.0,ALL,ALL,1.0,0.8875,0.06666666666666667,0.09210526315789475,18,0.0061027272741740034,70
1841,57377077,21,707744,Absent,44,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,18,14,Unicorn_Absent,-1,-1.0,9,179,0.9125,31.0,0.484375,53.0,0.0,0.609375,RS,RS,0.005537830714382473,0.6,0.40625,0.09210526315789475,64,1.0,70
1845,57377077,23,707744,Absent,49,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,12,20,Unicorn_Absent,-1,-1.0,9,191,0.875,36.0,0.28846153846153844,51.0,0.0,0.484375,RS,RS,0.0061027272741740034,0.9125,0.484375,0.0,14,0.005537830714382473,70
1855,57377077,28,707744,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,223,1.0,0.0,0.0,16.0,0.0,0.25,NOTHING,NOTHING,1.0,0.875,0.28846153846153844,0.0,20,0.0061027272741740034,70
1859,57377077,30,707744,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,255,1.0,0.0,1.0,16.0,0.0,0.25,NOTHING,NOTHING,1.0,1.0,0.0,0.0,0,1.0,70
1861,57377077,31,707744,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,287,1.0,0.0,1.0,16.0,0.0,0.25,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,70
1865,57377077,33,707744,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,20,Unicorn_Absent,-1,-1.0,3,299,0.875,32.0,0.0,38.0,0.0,0.28125,DOWN,DOWN,1.0,1.0,1.0,0.0,0,1.0,70
1867,57377077,34,707744,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,7,323,0.95,36.0,0.36,45.0,0.0,0.578125,IN,IN,1.0,0.875,0.0,0.0,20,1.0,70
1871,57377077,36,707744,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,353,0.9875,8.0,0.15789473684210525,34.0,0.0,0.5,RS,RS,0.059105746561956225,0.95,0.36,0.0,8,1.0,70
1873,57377077,37,707744,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,383,0.9875,8.0,1.0,34.0,0.0,0.5,RS,RS,0.059105746561956225,0.9875,0.15789473684210525,0.0,2,0.059105746561956225,70
1877,57377077,39,707744,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,413,0.9875,8.0,1.0,34.0,0.0,0.5,RS,RS,0.059105746561956225,0.9875,1.0,0.0,2,0.059105746561956225,70
1881,57377077,41,707744,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,443,0.9875,8.0,1.0,34.0,0.9117647058823529,0.5,RS,RS,0.059105746561956225,0.9875,1.0,0.0,2,0.059105746561956225,70
1885,57377077,43,707744,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,473,0.9875,8.0,1.0,34.0,0.9117647058823529,0.5,RS,RS,0.059105746561956225,0.9875,1.0,0.9117647058823529,2,0.059105746561956225,70
1887,57377077,44,707744,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,503,0.9875,8.0,1.0,34.0,0.23983169705469848,0.5,RS,RS,0.059105746561956225,0.9875,1.0,0.9117647058823529,2,0.059105746561956225,70
