index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Alpha
1553,44573411,57,341190,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,649,1.0,0.0,1.0,20.0,0.012012012012011963,0.3125,NOTHING,NOTHING,1.0,1.0,0.0,0.17664522513607128,0,1.0,0
1559,44573411,60,341190,Absent,52,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,9,663,0.8875,34.0,0.0,52.0,0.012012012012011963,0.53125,RS,RS,0.007454186295369829,1.0,1.0,0.012012012012011963,0,1.0,0
1440,44573411,1,445718,Absent,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,28,0.975,11.0,1.0,26.0,0.13461538461538458,0.34375,RS,RS,0.03627506129959581,,,,,,0
1444,44573411,3,445718,Absent,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,0,53,0.95625,11.0,0.1,37.0,0.13461538461538458,0.46875,RS,RS,0.03627506129959581,0.975,1.0,0.13461538461538458,4,0.03627506129959581,0
1454,44573411,8,445718,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1.0,8,78,0.95625,28.0,0.11428571428571428,39.0,0.2424242424242424,0.5,OUT,OUT,1.0,0.95625,0.1,0.13461538461538458,7,0.03627506129959581,0
1460,44573411,11,445718,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,110,1.0,1.0,0.0,11.0,0.2424242424242424,0.171875,RS,RS,0.36787944117144233,0.95625,0.11428571428571428,0.2424242424242424,7,1.0,0
1464,44573411,13,445718,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,3,139,0.98125,32.0,0.0,39.0,0.425531914893617,0.5625,DOWN,DOWN,1.0,1.0,0.0,0.2424242424242424,0,0.36787944117144233,0
1466,44573411,14,445718,Absent,45,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,28,4,Unicorn_Absent,-1,-1.0,0,167,0.975,32.0,0.391304347826087,38.0,0.425531914893617,0.53125,RS,RS,0.0061027272741740034,0.98125,0.0,0.425531914893617,3,1.0,0
1474,44573411,18,445718,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,167,0.8,64.0,0.5,64.0,0.1830673758865248,0.5,ALL,ALL,1.0,0.975,0.391304347826087,0.425531914893617,4,0.0061027272741740034,0
1476,44573411,19,445718,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,5,181,0.8875,32.0,0.5,42.0,0.1830673758865248,0.375,LEFT,LEFT,1.0,0.8,0.5,0.1830673758865248,32,1.0,0
1482,44573411,22,445718,Absent,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,211,0.9875,7.0,0.14705882352941177,25.0,0.08552631578947367,0.359375,RS,RS,0.07095202666684558,0.8875,0.5,0.1830673758865248,18,1.0,0
1486,44573411,24,445718,Absent,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,240,0.98125,7.0,1.0,12.0,0.08552631578947367,0.140625,RS,RS,0.07095202666684558,0.9875,0.14705882352941177,0.08552631578947367,2,0.07095202666684558,0
1488,44573411,25,445718,Absent,45,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,267,0.96875,33.0,0.05263157894736842,36.0,0.07804878048780489,0.484375,RS,RS,0.005537830714382473,0.98125,1.0,0.08552631578947367,3,0.07095202666684558,0
1492,44573411,27,445718,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,9,Unicorn_Absent,-1,-1.0,3,290,0.94375,32.0,0.32653061224489793,38.0,0.07804878048780489,0.453125,DOWN,DOWN,1.0,0.96875,0.05263157894736842,0.07804878048780489,5,0.005537830714382473,0
1494,44573411,28,445718,Absent,29,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,17,15,Unicorn_Absent,-1,-1.0,0,307,0.90625,25.0,0.32558139534883723,49.0,0.19027484143763213,0.53125,RS,RS,0.010228516799093708,0.94375,0.32653061224489793,0.07804878048780489,9,1.0,0
1496,44573411,29,445718,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,13,19,Unicorn_Absent,-1,-1.0,8,320,0.88125,28.0,0.43243243243243246,48.0,0.19027484143763213,0.453125,OUT,OUT,1.0,0.90625,0.32558139534883723,0.19027484143763213,15,0.010228516799093708,0
1502,44573411,32,445718,Absent,26,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1.0,0,343,0.94375,20.0,0.23076923076923078,43.0,0.20408163265306123,0.53125,RS,RS,0.01142289099346694,0.88125,0.43243243243243246,0.19027484143763213,19,1.0,0
1504,44573411,33,445718,Absent,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,374,0.99375,4.0,0.09090909090909091,35.0,0.20408163265306123,0.53125,RS,RS,0.1353352832366127,0.94375,0.23076923076923078,0.20408163265306123,9,0.01142289099346694,0
1510,44573411,36,445718,Absent,16,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22,10,Unicorn_Absent,-1,-1.0,0,396,0.9375,16.0,0.0,41.0,0.3958333333333333,0.484375,RS,RS,0.01831563888873418,0.99375,0.09090909090909091,0.20408163265306123,1,0.1353352832366127,0
1512,44573411,37,445718,Absent,61,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,10,22,Unicorn_Absent,-1,-1.0,0,406,0.8625,41.0,0.2127659574468085,51.0,0.3958333333333333,0.453125,RS,RS,0.008264124158046258,0.9375,0.0,0.3958333333333333,10,0.01831563888873418,0
1514,44573411,38,445718,Absent,13,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,29,3,Unicorn_Absent,-1,-1.0,0,435,0.98125,13.0,0.125,24.0,1.0,0.328125,RS,RS,0.02717246117223556,0.8625,0.2127659574468085,0.3958333333333333,22,0.008264124158046258,0
1520,44573411,41,445718,Absent,41,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,16,16,Unicorn_Absent,-1,-1.0,0,451,0.9,29.0,0.2,45.0,1.0,0.453125,RS,RS,0.004584084770106734,0.98125,0.125,1.0,3,0.02717246117223556,0
1522,44573411,42,445718,Absent,32,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,21,11,Unicorn_Absent,-1,-1.0,0,472,0.93125,23.0,0.18181818181818182,39.0,0.2608695652173913,0.4375,RS,RS,0.008264124158046258,0.9,0.2,1.0,16,0.004584084770106734,0
1526,44573411,44,445718,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,7,500,0.975,36.0,0.20408163265306123,37.0,0.2608695652173913,0.515625,IN,IN,1.0,0.93125,0.18181818181818182,0.2608695652173913,11,0.008264124158046258,0
1530,44573411,46,445718,Absent,40,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,0,532,1.0,31.0,0.3958333333333333,31.0,0.0,0.484375,RS,RS,0.004584084770106734,0.975,0.20408163265306123,0.2608695652173913,4,1.0,0
1534,44573411,48,445718,Absent,40,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,21,11,Unicorn_Absent,-1,-1.0,0,553,0.93125,31.0,1.0,42.0,0.0,0.484375,RS,RS,0.004584084770106734,1.0,0.3958333333333333,0.0,0,0.004584084770106734,0
1540,44573411,51,445718,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,585,1.0,0.0,0.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,0.93125,1.0,0.0,11,0.004584084770106734,0
1548,44573411,55,445718,Absent,24,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,32,0,Unicorn_Absent,-1,-1.0,0,617,1.0,20.0,0.0,20.0,0.0,0.3125,RS,RS,0.01142289099346694,1.0,0.0,0.0,0,1.0,0
1552,44573411,57,445718,Absent,24,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,32,0,Unicorn_Absent,-1,-1.0,0,649,1.0,20.0,1.0,20.0,0.24444444444444444,0.3125,RS,RS,0.01142289099346694,1.0,0.0,0.0,0,0.01142289099346694,0
1558,44573411,60,445718,Absent,55,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,14,18,Unicorn_Absent,-1,-1.0,0,663,0.8875,36.0,0.24444444444444444,52.0,0.24444444444444444,0.53125,RS,RS,0.0061027272741740034,1.0,1.0,0.24444444444444444,0,0.01142289099346694,0
3841,48278993,1,89931,Absent,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,28,4,Unicorn_Absent,-1,-1.0,9,28,0.975,18.0,1.0,44.0,0.0,0.625,RS,RS,0.01436959609043909,,,,,,0
3851,48278993,6,89931,Absent,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,9,58,0.9875,11.0,0.16,19.0,0.0,0.265625,RS,RS,0.03627506129959581,0.975,1.0,0.0,4,0.01436959609043909,0
3853,48278993,7,89931,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,4,84,0.9625,32.0,0.10256410256410256,36.0,0.0488888888888889,0.46875,UP,UP,1.0,0.9875,0.16,0.0,2,0.03627506129959581,0
3871,48278993,16,89931,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,116,1.0,0.0,0.0,12.0,0.0488888888888889,0.1875,NOTHING,NOTHING,1.0,0.9625,0.10256410256410256,0.0488888888888889,6,1.0,0
3875,48278993,18,89931,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,134,0.9125,32.0,0.0,46.0,0.8974358974358975,0.5,RIGHT,RIGHT,1.0,1.0,0.0,0.0488888888888889,0,1.0,0
3881,48278993,21,89931,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,152,0.9125,32.0,1.0,47.0,0.8974358974358975,0.515625,RIGHT,RIGHT,1.0,0.9125,0.0,0.8974358974358975,14,1.0,0
3883,48278993,22,89931,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,1,169,0.90625,64.0,0.5,64.0,0.15789473684210525,0.765625,ALL,ALL,1.0,0.9125,1.0,0.8974358974358975,14,1.0,0
3885,48278993,23,89931,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,4,187,0.9125,32.0,0.5,46.0,0.15789473684210525,0.5,UP,UP,1.0,0.90625,0.5,0.15789473684210525,15,1.0,0
3889,48278993,25,89931,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1.0,8,206,0.91875,28.0,0.30434782608695654,39.0,0.21212121212121213,0.40625,OUT,OUT,1.0,0.9125,0.5,0.15789473684210525,14,1.0,0
3899,48278993,30,89931,Absent,44,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,15,17,Unicorn_Absent,-1,-1.0,9,221,0.89375,35.0,0.2857142857142857,50.0,0.21212121212121213,0.515625,RS,RS,0.004584084770106734,0.91875,0.30434782608695654,0.21212121212121213,13,1.0,0
3903,48278993,32,89931,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,5,235,0.8875,32.0,0.34,50.0,0.7872340425531915,0.5,LEFT,LEFT,1.0,0.89375,0.2857142857142857,0.21212121212121213,17,0.004584084770106734,0
3905,48278993,33,89931,Absent,17,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,9,259,0.95,15.0,0.175,39.0,0.7872340425531915,0.484375,RS,RS,0.020796234419099814,0.8875,0.34,0.7872340425531915,18,1.0,0
3907,48278993,34,89931,Absent,25,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,21,11,Unicorn_Absent,-1,-1.0,9,280,0.93125,21.0,0.2413793103448276,42.0,0.3717948717948718,0.484375,RS,RS,0.010228516799093708,0.95,0.175,0.7872340425531915,8,0.020796234419099814,0
3911,48278993,36,89931,Absent,51,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,31,1,Unicorn_Absent,-1,-1.0,9,311,0.99375,37.0,0.28888888888888886,38.0,0.3717948717948718,0.578125,RS,RS,0.010228516799093708,0.93125,0.2413793103448276,0.3717948717948718,11,0.010228516799093708,0
3917,48278993,39,89931,Absent,51,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,31,1,Unicorn_Absent,-1,-1.0,9,342,0.99375,37.0,1.0,38.0,0.33783783783783783,0.578125,RS,RS,0.010228516799093708,0.99375,0.28888888888888886,0.3717948717948718,1,0.010228516799093708,0
3929,48278993,45,89931,Absent,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,25,7,Unicorn_Absent,-1,-1.0,9,367,0.95625,12.0,0.225,33.0,0.33783783783783783,0.40625,RS,RS,0.03130111324493289,0.99375,1.0,0.33783783783783783,1,0.010228516799093708,0
3931,48278993,46,89931,Absent,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,397,0.9875,12.0,0.043478260869565216,19.0,0.028985507246376774,0.265625,RS,RS,0.03130111324493289,0.95625,0.225,0.33783783783783783,7,0.03130111324493289,0
3939,48278993,50,89931,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,429,1.0,32.0,0.1282051282051282,33.0,0.028985507246376774,0.515625,UP,UP,1.0,0.9875,0.043478260869565216,0.028985507246376774,2,0.03130111324493289,0
3945,48278993,53,89931,Absent,47,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,11,21,Unicorn_Absent,-1,-1.0,9,440,0.86875,34.0,0.375,49.0,0.04126984126984126,0.4375,RS,RS,0.005034190088132767,1.0,0.1282051282051282,0.028985507246376774,0,1.0,0
3949,48278993,55,89931,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,5,471,0.99375,32.0,0.3469387755102041,32.0,0.04126984126984126,0.484375,LEFT,LEFT,1.0,0.86875,0.375,0.04126984126984126,21,0.005034190088132767,0
3953,48278993,57,89931,Absent,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,501,0.9875,3.0,0.06060606060606061,32.0,0.019999999999999962,0.46875,RS,RS,0.17692120631776423,0.99375,0.3469387755102041,0.04126984126984126,1,1.0,0
3840,48278993,1,482794,Absent,42,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,28,4,Unicorn_Absent,-1,-1.0,0,28,0.975,30.0,1.0,44.0,0.019999999999999962,0.625,RS,RS,0.007454186295369829,,,,,,0
3850,48278993,6,482794,Absent,11,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30,2,Unicorn_Absent,-1,-1.0,0,58,0.9875,10.0,0.1111111111111111,19.0,0.185,0.265625,RS,RS,0.04232921962320499,0.975,1.0,0.019999999999999962,4,0.007454186295369829,0
3852,48278993,7,482794,Absent,11,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,26,6,Unicorn_Absent,-1,-1.0,0,84,0.9625,10.0,1.0,36.0,0.185,0.46875,RS,RS,0.04232921962320499,0.9875,0.1111111111111111,0.185,2,0.04232921962320499,0
3870,48278993,16,482794,Absent,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,0,116,1.0,12.0,0.15789473684210525,12.0,0.09195402298850572,0.1875,RS,RS,0.03130111324493289,0.9625,1.0,0.185,6,0.04232921962320499,0
