index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
978.0,2022572732,19,202253,Absent,27.0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,26.0,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,68.0,0.9625,0.0,RS,1212,0,26.0,23.0,20,0.18,34,0.07581395348837211,0.4375,-35.0,1.0,0.3148148148148148,0.04518518518518516,RS,RS,DOWN
979.0,2022572732,20,202253,Absent,38.0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,23.0,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,91.0,0.94375,6.0,RS,1213,0,23.0,32.0,31,0.3076923076923077,43,0.22874493927125508,0.53125,26.0,0.9625,0.18,0.07581395348837211,RS,DOWN,DOWN
980.0,2022572732,21,202253,Absent,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,32,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,123.0,1.0,9.0,DOWN,1214,0,32.0,32.0,32,0.2857142857142857,64,0.0424107142857143,0.5,23.0,0.94375,0.3076923076923077,0.22874493927125508,RS,DOWN,RS
981.0,2022572732,22,202253,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,123.0,0.8,0.0,DOWN,1216,0,0.0,18.0,32,1.0,64,0.0,0.5,32.0,1.0,0.2857142857142857,0.0424107142857143,DOWN,RS,RS
982.0,2022572732,23,202253,Absent,30.0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,18.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,141.0,1.0,32.0,RS,1217,0,18.0,18.0,35,0.3673469387755102,48,0.14827806122448978,0.4375,0.0,0.8,1.0,0.0,DOWN,RS,RS
983.0,2022572732,24,202253,Absent,36.0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,19.0,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,160.0,0.91875,14.0,RS,1219,0,19.0,21.0,27,0.37777777777777777,42,0.15777777777777777,0.453125,18.0,1.0,0.3673469387755102,0.14827806122448978,RS,RS,RS
984.0,2022572732,25,202253,Absent,31.0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,21.0,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,181.0,0.93125,13.0,RS,1220,0,21.0,22.0,24,0.24390243902439024,49,0.03609756097560979,0.59375,19.0,0.91875,0.37777777777777777,0.15777777777777777,RS,RS,RS
985.0,2022572732,26,202253,Absent,23.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,203.0,0.9375,11.0,RS,1221,0,22.0,23.0,17,0.20588235294117646,32,0.06495098039215685,0.34375,21.0,0.93125,0.24390243902439024,0.03609756097560979,RS,RS,RS
987.0,2022572732,27,202253,Absent,15.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,23.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,242.0,1.0,5.0,RS,1222,0,23.0,23.0,30,0.2702702702702703,47,0.031139835487661582,0.5,22.0,0.9375,0.20588235294117646,0.06495098039215685,RS,RS,RS
988.0,2022572732,29,202253,Absent,39.0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,17.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,266.0,0.90625,18.0,RS,1225,0,17.0,24.0,31,0.32608695652173914,40,0.023761375126390316,0.390625,23.0,1.0,0.2702702702702703,0.031139835487661582,RS,RS,RS
989.0,2022572732,30,202253,Absent,38.0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,290.0,0.95,15.0,RS,1226,0,24.0,32.0,26,0.26666666666666666,41,0.06153846153846154,0.515625,17.0,0.90625,0.32608695652173914,0.023761375126390316,RS,RS,RS
990.0,2022572732,31,202253,Absent,37.0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,32.0,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,322.0,1.0,8.0,RS,1227,0,32.0,32.0,29,0.27906976744186046,29,0.27906976744186046,0.453125,24.0,0.95,0.26666666666666666,0.06153846153846154,RS,RS,RS
991.0,2022572732,32,202253,Absent,33.0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-16.0,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,354.0,1.0,0.0,RS,1228,0,32.0,-16.0,27,0.4358974358974359,27,0.5641025641025641,0.421875,32.0,1.0,0.27906976744186046,0.27906976744186046,RS,RS,RIGHT
993.0,2022572732,33,202253,Absent,11.0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,-16.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,354.0,1.0,0.0,RS,1229,0,-16.0,-16.0,37,0.45454545454545453,51,0.45454545454545453,0.515625,-16.0,1.0,0.4358974358974359,0.5641025641025641,RS,RIGHT,ALL
994.0,2022572732,35,202253,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,338.0,0.9,0.0,RIGHT,1232,0,16.0,12.0,32,0.38,48,0.04222222222222222,0.5,-16.0,1.0,0.45454545454545453,0.45454545454545453,RS,ALL,RS
995.0,2022572732,36,202253,Absent,64.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,350.0,0.875,16.0,ALL,1233,0,12.0,22.0,64,0.5,64,0.2906976744186046,0.6875,16.0,0.9,0.38,0.04222222222222222,RIGHT,RS,LEFT
996.0,2022572732,37,202253,Absent,28.0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,22.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,372.0,1.0,20.0,RS,1234,0,22.0,22.0,33,0.515625,51,0.35235969387755106,0.5,12.0,0.875,0.5,0.2906976744186046,ALL,LEFT,RS
997.0,2022572732,38,202253,Absent,32.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,390.0,0.9125,10.0,LEFT,1236,0,18.0,27.0,32,0.32653061224489793,47,0.032412965186074394,0.515625,22.0,1.0,0.515625,0.35235969387755106,RS,RS,RS
999.0,2022572732,39,202253,Absent,21.0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,27.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,432.0,1.0,8.0,RS,1237,0,27.0,27.0,38,0.34615384615384615,50,0.1216640502354788,0.484375,18.0,0.9125,0.32653061224489793,0.032412965186074394,LEFT,RS,RS
1000.0,2022572732,41,202253,Absent,27.0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,23.0,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,467.0,0.94375,8.0,RS,1240,0,23.0,21.0,23,0.38636363636363635,50,0.09790209790209792,0.640625,27.0,1.0,0.34615384615384615,0.1216640502354788,RS,RS,RS
1001.0,2022572732,42,202253,Absent,27.0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,21.0,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,488.0,0.93125,9.0,RS,1241,0,21.0,22.0,20,0.13157894736842105,41,0.22842105263157894,0.46875,23.0,0.94375,0.38636363636363635,0.09790209790209792,RS,RS,LEFT
1002.0,2022572732,43,202253,Absent,34.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,510.0,0.9375,11.0,RS,1242,0,22.0,16.0,24,0.1891891891891892,35,0.07271557271557272,0.390625,21.0,0.93125,0.13157894736842105,0.22842105263157894,RS,LEFT,RS
1003.0,2022572732,44,202253,Absent,32.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,526.0,0.9,10.0,LEFT,1243,0,16.0,17.0,32,0.21739130434782608,48,0.04451345755693584,0.5,22.0,0.9375,0.1891891891891892,0.07271557271557272,RS,RS,OUT
1004.0,2022572732,45,202253,Absent,29.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,17.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,543.0,0.90625,16.0,RS,1244,0,17.0,18.0,22,0.38461538461538464,39,0.6153846153846154,0.375,16.0,0.9,0.21739130434782608,0.04451345755693584,LEFT,OUT,RIGHT
1005.0,2022572732,46,202253,Absent,28.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,561.0,0.9125,15.0,OUT,1245,0,18.0,15.0,28,0.28205128205128205,46,0.28205128205128205,0.5,17.0,0.90625,0.38461538461538464,0.6153846153846154,RS,RIGHT,RS
1006.0,2022572732,47,202253,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,576.0,0.89375,14.0,RIGHT,1246,0,15.0,23.0,32,0.30434782608695654,41,0.013833992094861636,0.375,18.0,0.9125,0.28205128205128205,0.28205128205128205,OUT,RS,RS
1007.0,2022572732,48,202253,Absent,23.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,23.0,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,599.0,0.94375,17.0,RS,1247,0,23.0,16.0,21,0.325,38,0.025000000000000022,0.453125,15.0,0.89375,0.30434782608695654,0.013833992094861636,RIGHT,RS,RS
1008.0,2022572732,49,202253,Absent,40.0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,16.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,615.0,0.9,9.0,RS,1248,0,16.0,-79.0,30,0.21428571428571427,42,0.04152823920265783,0.40625,23.0,0.94375,0.325,0.025000000000000022,RS,RS,OUT
1009.0,2022572732,50,202253,Absent,43.0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,-79.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,536.0,1.0,16.0,RS,1249,0,-79.0,-79.0,35,0.32653061224489793,55,0.10825199645075423,0.578125,16.0,0.9,0.21428571428571427,0.04152823920265783,RS,OUT,LEFT
1010.0,2022572732,51,202253,Absent,28.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,553.0,0.90625,15.0,OUT,1251,0,17.0,15.0,28,0.26,40,0.014509803921568643,0.390625,-79.0,1.0,0.32653061224489793,0.10825199645075423,RS,LEFT,RS
1011.0,2022572732,52,202253,Absent,32.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,15.0,17,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,568.0,0.89375,15.0,LEFT,1252,0,15.0,-80.0,32,0.30434782608695654,45,0.02123356926188069,0.4375,17.0,0.90625,0.26,0.014509803921568643,OUT,RS,OUT
1012.0,2022572732,53,202253,Absent,32.0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,-80.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,488.0,1.0,17.0,RS,1253,0,-80.0,-80.0,33,0.3,47,0.004347826086956552,0.484375,15.0,0.89375,0.30434782608695654,0.02123356926188069,LEFT,OUT,RS
1013.0,2022572732,54,202253,Absent,28.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,506.0,0.9125,16.0,OUT,1255,0,18.0,32.0,28,0.2978723404255319,46,0.0062056737588652156,0.5,-80.0,1.0,0.3,0.004347826086956552,RS,RS,RS
1014.0,2022572732,55,202253,Absent,5.0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,32.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,538.0,1.0,14.0,RS,1256,0,32.0,32.0,30,0.4146341463414634,48,0.4146341463414634,0.53125,18.0,0.9125,0.2978723404255319,0.0062056737588652156,OUT,RS,OUT
1015.0,2022572732,56,202253,Absent,43.0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,556.0,0.9125,0.0,RS,1258,0,18.0,25.0,30,1.0,48,0.0,0.53125,32.0,1.0,0.4146341463414634,0.4146341463414634,RS,OUT,RS
1016.0,2022572732,57,202253,Absent,28.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,25.0,7,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,581.0,0.95625,14.0,OUT,1259,0,25.0,27.0,28,0.4146341463414634,43,0.09756097560975607,0.5625,18.0,0.9125,1.0,0.0,RS,RS,RS
1017.0,2022572732,58,202253,Absent,12.0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,27.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,608.0,1.0,7.0,RS,1260,0,27.0,27.0,32,0.22448979591836735,49,0.04671201814058956,0.546875,25.0,0.95625,0.4146341463414634,0.09756097560975607,OUT,RS,RS
1018.0,2022572732,59,202253,Absent,27.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,21.0,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,629.0,0.93125,5.0,RS,1262,0,21.0,32.0,21,0.17777777777777778,42,0.19178743961352654,0.484375,27.0,1.0,0.22448979591836735,0.04671201814058956,RS,RS,
1019.0,2022572732,60,202253,Absent,4.0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,32.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,661.0,1.0,11.0,RS,1263,0,32.0,32.0,32,0.23255813953488372,53,0.1632751937984496,0.609375,21.0,0.93125,0.17777777777777778,0.19178743961352654,RS,,
1020.0,2022572732,1,727325,Absent,36.0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,20.0,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,20.0,0.925,,RS,1265,0,20.0,-3.0,32,,48,,0.5625,,,,,,RS,NOTHING
1022.0,2022572732,2,727325,Absent,15.0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-3.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-19.0,1.0,6.0,RS,1266,0,-3.0,-3.0,34,0.2692307692307692,49,0.04326923076923078,0.453125,20.0,0.925,,,RS,NOTHING,RS
1024.0,2022572732,5,727325,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,43.0,1.0,3.0,NOTHING,1270,0,32.0,12.0,0,0.0,33,0.44680851063829785,0.515625,-3.0,1.0,0.2692307692307692,0.04326923076923078,RS,RS,IN
1027.0,2022572732,6,727325,Absent,4.0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,12.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,100.0,1.0,0.0,RS,1271,0,12.0,12.0,35,0.0,51,0.43478260869565216,0.53125,12.0,1.0,0.0,0.44680851063829785,NOTHING,IN,IN
1030.0,2022572732,11,727325,Absent,36.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,135.0,1.0,4.0,IN,1277,0,32.0,32.0,36,0.4791666666666667,36,0.4791666666666667,0.5625,12.0,1.0,0.0,0.43478260869565216,RS,IN,RS
1031.0,2022572732,12,727325,Absent,36.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-16.0,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,167.0,1.0,0.0,IN,1278,0,32.0,-16.0,36,1.0,36,0.0,0.5625,32.0,1.0,0.4791666666666667,0.4791666666666667,IN,RS,RS
1033.0,2022572732,13,727325,Absent,21.0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,-16.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,119.0,1.0,0.0,RS,1279,0,-16.0,-16.0,34,0.4583333333333333,50,0.4583333333333333,0.5,-16.0,1.0,1.0,0.0,IN,RS,RS
1034.0,2022572732,15,727325,Absent,45.0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,14.0,18,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,149.0,0.8875,0.0,RS,1282,0,14.0,-35.0,34,0.3076923076923077,48,0.03924646781789637,0.46875,-16.0,1.0,0.4583333333333333,0.4583333333333333,RS,RS,RS
1036.0,2022572732,16,727325,Absent,7.0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,-35.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,110.0,1.0,10.0,RS,1283,0,-35.0,-35.0,34,0.36,53,0.04518518518518516,0.515625,14.0,0.8875,0.3076923076923077,0.03924646781789637,RS,RS,RS
1038.0,2022572732,19,727325,Absent,20.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,26.0,6,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,68.0,0.9625,0.0,RS,1287,0,26.0,23.0,20,0.2558139534883721,34,0.07581395348837211,0.4375,-35.0,1.0,0.36,0.04518518518518516,RS,RS,ALL
