level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1
2879,5821,22186155,31,615512,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,121,0.99375,1.0,1.0,32.0,0.0,0.484375,RS,0.594749338357888,0.99375,1.0,0.0,1,0.594749338357888
2881,5825,22186155,33,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,88,1.0,28.0,0.0,64.0,0.0,1.0,OUT,0.2103787656745015,0.99375,1.0,0.0,1,0.594749338357888
2883,5827,22186155,34,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,120,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,0.0,0.0,0,0.2103787656745015
2885,5829,22186155,35,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,152,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2887,5833,22186155,37,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,216,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2889,5849,22186155,45,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,472,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2891,5851,22186155,46,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,504,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2893,5855,22186155,48,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,568,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2895,5857,22186155,49,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,600,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2897,5859,22186155,50,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,632,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2899,5861,22186155,51,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,664,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2901,5867,22186155,54,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,760,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2903,5869,22186155,55,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,792,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2905,5873,22186155,57,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,856,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2907,5875,22186155,58,615512,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,888,1.0,28.0,1.0,64.0,0.0,1.0,OUT,0.2103787656745015,1.0,1.0,0.0,0,0.2103787656745015
2360,4800,27758369,1,277523,Absent,25,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,0,32,1.0,20.0,1.0,20.0,0.0,0.3125,RS,0.24484627166971443,,,,,
2362,4814,27758369,8,277523,Absent,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,28,4,Unicorn_Absent,-1,-1.0,0,-63,0.975,9.0,0.07407407407407407,37.0,0.0,0.515625,RS,0.36972808936944906,1.0,1.0,0.0,0,0.24484627166971443
2364,4816,27758369,9,277523,Absent,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,-37,0.9625,14.0,0.15,40.0,0.07407407407407407,0.53125,RS,0.30119421191220214,0.975,0.07407407407407407,0.0,4,0.36972808936944906
2366,4818,27758369,10,277523,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8,40,Unicorn_Absent,-1,-1.0,1,-45,0.75,64.0,0.21875,64.0,0.07407407407407407,0.375,ALL,0.0924417853680727,0.9625,0.15,0.07407407407407407,6,0.30119421191220214
2368,4820,27758369,11,277523,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1.0,3,-20,0.95625,32.0,0.5,46.0,0.85,0.609375,DOWN,0.17389813739634405,0.75,0.21875,0.07407407407407407,40,0.0924417853680727
2370,4822,27758369,12,277523,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,5,2,0.9375,32.0,0.3333333333333333,38.0,0.85,0.4375,LEFT,0.18818508442027443,0.95625,0.5,0.85,7,0.17389813739634405
2372,4824,27758369,13,277523,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,2,0.8,32.0,0.3333333333333333,64.0,0.19301470588235292,0.5,UP,0.18818508442027443,0.9375,0.3333333333333333,0.85,10,0.18818508442027443
2374,4826,27758369,14,277523,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,8,Unicorn_Absent,-1,-1.0,1,26,0.95,64.0,0.5,64.0,0.19301470588235292,0.875,ALL,0.0924417853680727,0.8,0.3333333333333333,0.19301470588235292,32,0.18818508442027443
2376,4828,27758369,15,277523,Absent,53,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,9,23,Unicorn_Absent,-1,-1.0,0,35,0.85625,37.0,0.578125,55.0,0.17391304347826086,0.5,RS,0.15734346296411772,0.95,0.5,0.19301470588235292,8,0.0924417853680727
2378,4836,27758369,19,277523,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,3,102,0.9125,32.0,0.5,50.0,0.17391304347826086,0.5625,DOWN,0.17389813739634405,0.85625,0.578125,0.17391304347826086,23,0.15734346296411772
2380,4852,27758369,27,277523,Absent,49,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,27,5,Unicorn_Absent,-1,-1.0,0,-189,0.96875,36.0,0.25925925925925924,44.0,0.2121212121212121,0.609375,RS,0.1612452535498154,0.9125,0.5,0.17391304347826086,14,0.17389813739634405
2382,4854,27758369,28,277523,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,-157,1.0,1.0,0.027777777777777776,38.0,0.2121212121212121,0.59375,RS,0.594749338357888,0.96875,0.25925925925925924,0.2121212121212121,5,0.1612452535498154
2384,4858,27758369,30,277523,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,4,-199,0.9375,32.0,0.03125,50.0,0.08333333333333331,0.625,UP,0.18818508442027443,1.0,0.027777777777777776,0.2121212121212121,0,0.594749338357888
2386,4864,27758369,33,277523,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,-202,1.0,32.0,1.0,32.0,0.08333333333333331,0.5,UP,0.18818508442027443,0.9375,0.03125,0.08333333333333331,10,0.18818508442027443
2388,4866,27758369,34,277523,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,-170,1.0,32.0,1.0,32.0,0.375,0.5,UP,0.18818508442027443,1.0,1.0,0.08333333333333331,0,0.18818508442027443
2390,4872,27758369,37,277523,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,-74,1.0,32.0,1.0,32.0,0.375,0.5,UP,0.18818508442027443,1.0,1.0,0.375,0,0.18818508442027443
2392,4874,27758369,38,277523,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,-42,1.0,32.0,1.0,32.0,0.46448863636363635,0.5,UP,0.18818508442027443,1.0,1.0,0.375,0,0.18818508442027443
2394,4878,27758369,40,277523,Absent,36,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,21,11,Unicorn_Absent,-1,-1.0,0,-85,0.93125,26.0,0.23404255319148937,46.0,0.46448863636363635,0.546875,RS,0.22313016014842982,1.0,1.0,0.46448863636363635,0,0.18818508442027443
2396,4886,27758369,44,277523,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,-56,1.0,32.0,0.23404255319148937,32.0,0.09615384615384615,0.5,UP,0.18818508442027443,0.93125,0.23404255319148937,0.46448863636363635,11,0.22313016014842982
2398,4892,27758369,47,277523,Absent,60,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,-56,1.0,41.0,0.46,41.0,0.09615384615384615,0.640625,RS,0.149963012878635,1.0,0.23404255319148937,0.09615384615384615,0,0.18818508442027443
2400,4894,27758369,48,277523,Absent,60,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,-24,1.0,41.0,1.0,41.0,0.16169828364950314,0.640625,RS,0.149963012878635,1.0,0.46,0.09615384615384615,0,0.149963012878635
2402,4902,27758369,52,277523,Absent,53,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,14,18,Unicorn_Absent,-1,-1.0,0,-121,0.8875,40.0,0.42105263157894735,54.0,0.16169828364950314,0.5625,RS,0.1430984807006795,1.0,1.0,0.16169828364950314,0,0.149963012878635
2404,4906,27758369,54,277523,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-75,1.0,0.0,0.0,64.0,0.16269841269841268,1.0,NOTHING,0.6542510918525355,0.8875,0.42105263157894735,0.16169828364950314,18,0.1430984807006795
2406,4908,27758369,55,277523,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-43,1.0,0.0,1.0,64.0,0.16269841269841268,1.0,NOTHING,0.6542510918525355,1.0,0.0,0.16269841269841268,0,0.6542510918525355
2408,4912,27758369,57,277523,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,21,1.0,0.0,1.0,64.0,0.29528061224489793,1.0,NOTHING,0.6542510918525355,1.0,1.0,0.16269841269841268,0,0.6542510918525355
2410,4916,27758369,59,277523,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,85,1.0,0.0,1.0,64.0,0.29528061224489793,1.0,NOTHING,0.6542510918525355,1.0,1.0,0.29528061224489793,0,0.6542510918525355
2361,4801,27758369,1,836944,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,32,1.0,0.0,1.0,20.0,1.0,0.3125,RS,0.6542510918525355,,,,,
2363,4815,27758369,8,836944,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,6,-63,0.975,32.0,0.0,37.0,1.0,0.515625,RIGHT,0.17389813739634405,1.0,1.0,1.0,0,0.6542510918525355
2365,4817,27758369,9,836944,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,26,6,Unicorn_Absent,-1,-1.0,6,-37,0.9625,32.0,1.0,40.0,0.0,0.53125,RIGHT,0.17389813739634405,0.975,0.0,1.0,4,0.17389813739634405
2367,4819,27758369,10,836944,Absent,60,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,-8,40,Unicorn_Absent,-1,-1.0,9,-45,0.75,40.0,0.4117647058823529,64.0,0.0,0.375,RS,0.1535852641307536,0.9625,1.0,0.0,6,0.17389813739634405
2369,4821,27758369,11,836944,Absent,28,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,9,-20,0.95625,21.0,0.32608695652173914,46.0,0.0,0.609375,RS,0.24484627166971443,0.75,0.4117647058823529,0.0,40,0.1535852641307536
2371,4823,27758369,12,836944,Absent,19,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,2,0.9375,16.0,0.12121212121212122,38.0,0.0,0.4375,RS,0.2902735027026453,0.95625,0.32608695652173914,0.0,7,0.24484627166971443
2373,4825,27758369,13,836944,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,2,0.8,64.0,0.25,64.0,0.0,0.5,ALL,0.0924417853680727,0.9375,0.12121212121212122,0.0,10,0.2902735027026453
2375,4827,27758369,14,836944,Absent,8,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,8,Unicorn_Absent,-1,-1.0,9,26,0.95,8.0,0.125,64.0,0.0,0.875,RS,0.40656965974059917,0.8,0.25,0.0,32,0.0924417853680727
2377,4829,27758369,15,836944,Absent,60,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1.0,9,35,0.85625,41.0,0.11363636363636363,55.0,0.23404255319148937,0.5,RS,0.149963012878635,0.95,0.125,0.0,8,0.40656965974059917
2379,4837,27758369,19,836944,Absent,48,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,18,14,Unicorn_Absent,-1,-1.0,9,102,0.9125,32.0,0.40384615384615385,50.0,0.23404255319148937,0.5625,RS,0.17846392590418705,0.85625,0.11363636363636363,0.23404255319148937,23,0.149963012878635
2381,4853,27758369,27,836944,Absent,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27,5,Unicorn_Absent,-1,-1.0,9,-189,0.96875,13.0,0.0975609756097561,44.0,0.23404255319148937,0.609375,RS,0.3128926858743503,0.9125,0.40384615384615385,0.23404255319148937,14,0.17846392590418705
2383,4855,27758369,28,836944,Absent,61,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,-157,1.0,37.0,0.19047619047619047,38.0,0.23404255319148937,0.59375,RS,0.15734346296411772,0.96875,0.0975609756097561,0.23404255319148937,5,0.3128926858743503
2385,4859,27758369,30,836944,Absent,36,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,22,10,Unicorn_Absent,-1,-1.0,9,-199,0.9375,28.0,0.32653061224489793,50.0,0.54,0.625,RS,0.19336654922791888,1.0,0.19047619047619047,0.23404255319148937,0,0.15734346296411772
2387,4865,27758369,33,836944,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,-202,1.0,0.0,0.0,32.0,0.54,0.5,RS,0.6542510918525355,0.9375,0.32653061224489793,0.54,10,0.19336654922791888
2389,4867,27758369,34,836944,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,-170,1.0,0.0,1.0,32.0,0.0,0.5,RS,0.6542510918525355,1.0,0.0,0.54,0,0.6542510918525355
