index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity,Similarity_LAG1
4836,8358623043,37,230433,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,150,1.0,0.0,DOWN,4836,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
4840,8358623043,41,230433,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,182,1.0,0.0,DOWN,4840,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
4841,8358623043,42,230433,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,214,1.0,0.0,DOWN,4841,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,,1.0,1.0
4846,8358623043,47,230433,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,,246,1.0,0.0,DOWN,4846,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,,0.0,DOWN,,,1.0,1.0
4862,8358623043,3,835868,Absent,27,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,20,12,Unicorn_Absent,-1,-1,0,Unicorn_Absent,20,0.925,,RS,4862,0,11.0,23,,34,,0.34375,,,0.20454545454545456,,,RS,DOWN,0.375,
4872,8358623043,13,835868,Absent,35,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,2,30,Unicorn_Absent,-1,-1,0,Unicorn_Absent,22,0.8125,12.0,RS,4872,0,0.0,30,0.20454545454545456,64,0.15482954545454544,0.53125,20.0,0.925,0.34782608695652173,,RS,DOWN,TOP,0.46875,0.375
4883,8358623043,24,835868,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,Unicorn_Absent,22,0.8,30.0,DOWN,4883,0,0.0,32,0.34782608695652173,32,0.15217391304347827,0.0,2.0,0.8125,0.0,0.15482954545454544,RS,TOP,TOP,1.0,0.46875
4886,8358623043,27,835868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,54,1.0,32.0,TOP,4886,0,32.0,32,0.0,64,1.0,1.0,0.0,0.8,1.0,0.15217391304347827,DOWN,TOP,TOP,1.0,1.0
4887,8358623043,28,835868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,86,1.0,0.0,TOP,4887,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,1.0,TOP,TOP,TOP,1.0,1.0
4888,8358623043,29,835868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,118,1.0,0.0,TOP,4888,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4896,8358623043,37,835868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,150,1.0,0.0,TOP,4896,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4900,8358623043,41,835868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,182,1.0,0.0,TOP,4900,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4901,8358623043,42,835868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,214,1.0,0.0,TOP,4901,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,,1.0,1.0
4906,8358623043,47,835868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,,246,1.0,0.0,TOP,4906,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,,0.0,TOP,,,1.0,1.0
4925,8392086822,6,839202,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,10,Unicorn_Absent,-1,-1,3,Unicorn_Absent,22,0.9375,,DOWN,4925,0,0.0,32,,46,,0.5625,,,0.0,,,TOP,TOP,1.0,
4944,8392086822,25,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,54,1.0,10.0,TOP,4944,0,32.0,32,0.0,64,0.21739130434782608,1.0,22.0,0.9375,1.0,,DOWN,TOP,TOP,1.0,1.0
4945,8392086822,26,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,86,1.0,0.0,TOP,4945,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.21739130434782608,TOP,TOP,TOP,1.0,1.0
4956,8392086822,37,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,118,1.0,0.0,TOP,4956,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4957,8392086822,38,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,150,1.0,0.0,TOP,4957,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4960,8392086822,41,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,182,1.0,0.0,TOP,4960,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4961,8392086822,42,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,214,1.0,0.0,TOP,4961,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4962,8392086822,43,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,246,1.0,0.0,TOP,4962,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4969,8392086822,50,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,278,1.0,0.0,TOP,4969,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4975,8392086822,56,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,310,1.0,0.0,TOP,4975,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,TOP,1.0,1.0
4976,8392086822,57,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,342,1.0,0.0,TOP,4976,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,TOP,TOP,,1.0,1.0
4977,8392086822,58,839202,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,,374,1.0,0.0,TOP,4977,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,,0.0,TOP,,,1.0,1.0
4985,8392086822,6,868226,Absent,30,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,22,10,Unicorn_Absent,-1,-1,9,Unicorn_Absent,22,0.9375,,RS,4985,0,0.0,24,,46,,0.5625,,,0.21739130434782608,,,DOWN,DOWN,0.375,
5004,8392086822,25,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,54,1.0,10.0,DOWN,5004,0,32.0,32,0.21739130434782608,64,0.21739130434782608,1.0,22.0,0.9375,1.0,,RS,DOWN,DOWN,1.0,0.375
5005,8392086822,26,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,86,1.0,0.0,DOWN,5005,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.21739130434782608,DOWN,DOWN,DOWN,1.0,1.0
5016,8392086822,37,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,118,1.0,0.0,DOWN,5016,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
5017,8392086822,38,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,150,1.0,0.0,DOWN,5017,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
5020,8392086822,41,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,182,1.0,0.0,DOWN,5020,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
5021,8392086822,42,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,214,1.0,0.0,DOWN,5021,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
5022,8392086822,43,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,246,1.0,0.0,DOWN,5022,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
5029,8392086822,50,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,278,1.0,0.0,DOWN,5029,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
5035,8392086822,56,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,310,1.0,0.0,DOWN,5035,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
5036,8392086822,57,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,Unicorn_Absent,342,1.0,0.0,DOWN,5036,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN,,1.0,1.0
5037,8392086822,58,868226,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,,374,1.0,0.0,DOWN,5037,0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,,0.0,DOWN,,,1.0,1.0
5042,8827098295,3,882702,Absent,31,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,21,11,Unicorn_Absent,-1,-1,0,Unicorn_Absent,21,0.93125,,RS,5042,0,24.0,25,,42,,0.484375,,,0.2,,,RS,RS,0.390625,
5043,8827098295,4,882702,Absent,30,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,24,8,Unicorn_Absent,-1,-1,0,Unicorn_Absent,45,0.95,11.0,RS,5043,0,28.0,23,0.2,45,0.060869565217391286,0.578125,21.0,0.93125,0.17647058823529413,,RS,RS,RS,0.359375,0.390625
5044,8827098295,5,882702,Absent,22,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,28,4,Unicorn_Absent,-1,-1,0,Unicorn_Absent,73,0.975,8.0,RS,5044,0,22.0,17,0.17647058823529413,33,0.014005602240896337,0.453125,24.0,0.95,0.1891891891891892,0.060869565217391286,RS,RS,RIGHT,0.265625,0.359375
5045,8827098295,6,882702,Absent,36,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,22,10,Unicorn_Absent,-1,-1,0,Unicorn_Absent,95,0.9375,4.0,RS,5045,0,21.0,27,0.1891891891891892,47,0.03032300593276202,0.578125,28.0,0.975,0.475,0.014005602240896337,RS,RIGHT,RIGHT,0.475,0.265625
5054,8827098295,15,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,111,0.9,10.0,RIGHT,5054,0,16.0,32,0.475,48,0.1833333333333333,0.5,22.0,0.9375,1.0,0.03032300593276202,RS,RIGHT,RIGHT,1.0,0.475
5068,8827098295,29,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,127,0.9,16.0,RIGHT,5068,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.1833333333333333,RIGHT,RIGHT,RIGHT,1.0,1.0
5069,8827098295,30,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,143,0.9,16.0,RIGHT,5069,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,RIGHT,RIGHT,RIGHT,1.0,1.0
5070,8827098295,31,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,159,0.9,16.0,RIGHT,5070,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,RIGHT,RIGHT,RIGHT,1.0,1.0
5071,8827098295,32,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,175,0.9,16.0,RIGHT,5071,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,RIGHT,RIGHT,RIGHT,1.0,1.0
5074,8827098295,35,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,191,0.9,16.0,RIGHT,5074,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,RIGHT,RIGHT,RIGHT,1.0,1.0
5075,8827098295,36,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,207,0.9,16.0,RIGHT,5075,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,RIGHT,RIGHT,RIGHT,1.0,1.0
5088,8827098295,49,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,223,0.9,16.0,RIGHT,5088,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,RIGHT,RIGHT,RIGHT,1.0,1.0
5089,8827098295,50,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,239,0.9,16.0,RIGHT,5089,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,RIGHT,RIGHT,RIGHT,1.0,1.0
5090,8827098295,51,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,255,0.9,16.0,RIGHT,5090,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,RIGHT,RIGHT,RIGHT,1.0,1.0
5091,8827098295,52,882702,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Absent,271,0.9,16.0,RIGHT,5091,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,RIGHT,RIGHT,,1.0,1.0
