index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,RegionGo,RegionGo2
715.0,1107360000,56,110730,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1608.0,1.0,0.0,DOWN,890,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,RS
716.0,1107360000,57,110730,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,1640.0,1.0,0.0,DOWN,891,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RS,
718.0,1107360000,58,110730,Absent,15.0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,32.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,1704.0,1.0,0.0,RS,892,0,32.0,32.0,32,0.28,48,0.026122448979591817,0.5,32.0,1.0,1.0,0.0,,
723.0,1508433948,2,150847,Absent,20.0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,7.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,40.0,1.0,8.0,RS,897,0,7.0,7.0,36,0.36,52,0.0058333333333333015,0.578125,,,,,RS,RS
726.0,1508433948,7,150847,Absent,50.0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,14.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,66.0,0.8875,7.0,RS,903,0,14.0,17.0,38,0.45098039215686275,51,0.21098039215686276,0.515625,7.0,1.0,0.36,0.0058333333333333015,RS,RS
727.0,1508433948,8,150847,Absent,41.0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,83.0,0.90625,18.0,RS,904,0,17.0,26.0,30,0.3076923076923077,47,0.061872909698996614,0.5,14.0,0.8875,0.45098039215686275,0.21098039215686276,RS,RS
728.0,1508433948,9,150847,Absent,16.0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,26.0,23,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,109.0,1.0,15.0,RS,905,0,26.0,26.0,38,0.44680851063829785,51,0.06430260047281322,0.4375,17.0,0.90625,0.3076923076923077,0.061872909698996614,RS,RS
729.0,1508433948,10,150847,Absent,47.0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,15.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,124.0,0.89375,6.0,RS,907,0,15.0,-10.0,34,0.44,49,0.006808510638297849,0.5,26.0,1.0,0.44680851063829785,0.06430260047281322,RS,RS
733.0,1508433948,11,150847,Absent,25.0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,-10.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,108.0,1.0,9.0,RS,908,0,-10.0,-10.0,32,0.4666666666666667,50,0.13333333333333336,0.5,15.0,0.89375,0.44,0.006808510638297849,RS,LEFT
736.0,1508433948,17,150847,Absent,45.0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,16.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,75.0,0.9,32.0,RS,915,0,16.0,16.0,35,0.34,50,0.05583333333333329,0.53125,-10.0,1.0,0.4666666666666667,0.13333333333333336,LEFT,RS
737.0,1508433948,18,150847,Absent,32.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,91.0,0.9,16.0,LEFT,916,0,16.0,18.0,32,0.34,48,0.06,0.5,16.0,0.9,0.34,0.05583333333333329,RS,RS
738.0,1508433948,19,150847,Absent,44.0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,109.0,0.9125,16.0,RS,917,0,18.0,32.0,30,0.34782608695652173,49,0.021295474711623796,0.546875,16.0,0.9,0.34,0.06,RS,RS
739.0,1508433948,20,150847,Absent,10.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,32.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,141.0,1.0,14.0,RS,918,0,32.0,32.0,29,0.22916666666666666,47,0.09736394557823128,0.515625,18.0,0.9125,0.34782608695652173,0.021295474711623796,RS,RS
740.0,1508433948,21,150847,Absent,47.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,159.0,0.9125,0.0,RS,920,0,18.0,-87.0,29,1.0,47,0.0,0.515625,32.0,1.0,0.22916666666666666,0.09736394557823128,RS,RS
742.0,1508433948,22,150847,Absent,32.0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,-87.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,33.0,1.0,14.0,RS,921,0,-87.0,-87.0,31,0.2765957446808511,45,0.035904255319148926,0.4375,18.0,0.9125,1.0,0.0,RS,DOWN
743.0,1508433948,24,150847,Absent,54.0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,11.0,21,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-4.0,0.86875,32.0,RS,924,0,11.0,15.0,38,0.4375,52,0.09056122448979592,0.484375,-87.0,1.0,0.2765957446808511,0.035904255319148926,DOWN,LEFT
744.0,1508433948,25,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,11.0,0.89375,21.0,DOWN,925,0,15.0,19.0,32,0.34615384615384615,52,0.03846153846153849,0.546875,11.0,0.86875,0.4375,0.09056122448979592,LEFT,DOWN
745.0,1508433948,26,150847,Absent,32.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,19.0,13,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,30.0,0.91875,17.0,LEFT,926,0,19.0,32.0,32,0.3333333333333333,52,0.18840579710144928,0.609375,15.0,0.89375,0.34615384615384615,0.03846153846153849,DOWN,DOWN
746.0,1508433948,27,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,62.0,1.0,13.0,DOWN,927,0,32.0,32.0,32,0.3333333333333333,64,0.02083333333333337,1.0,19.0,0.91875,0.3333333333333333,0.18840579710144928,DOWN,DOWN
748.0,1508433948,28,150847,Absent,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,110.0,1.0,0.0,DOWN,928,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,0.3333333333333333,0.02083333333333337,DOWN,DOWN
749.0,1508433948,30,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,158.0,1.0,0.0,DOWN,931,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
750.0,1508433948,31,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,190.0,1.0,0.0,DOWN,932,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
751.0,1508433948,32,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,222.0,1.0,0.0,DOWN,933,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
752.0,1508433948,33,150847,Absent,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,254.0,1.0,0.0,DOWN,934,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
753.0,1508433948,34,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,286.0,1.0,0.0,DOWN,936,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
754.0,1508433948,35,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,318.0,1.0,0.0,DOWN,937,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
756.0,1508433948,36,150847,Absent,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,366.0,1.0,0.0,DOWN,938,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
757.0,1508433948,38,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,414.0,1.0,0.0,DOWN,941,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
758.0,1508433948,39,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,446.0,1.0,0.0,DOWN,942,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
759.0,1508433948,40,150847,Absent,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,478.0,1.0,0.0,DOWN,943,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
760.0,1508433948,41,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,510.0,1.0,0.0,DOWN,945,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
761.0,1508433948,42,150847,Absent,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,542.0,1.0,0.0,DOWN,946,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
762.0,1508433948,43,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,574.0,1.0,0.0,DOWN,948,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
763.0,1508433948,44,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,606.0,1.0,0.0,DOWN,949,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
764.0,1508433948,45,150847,Absent,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,638.0,1.0,0.0,DOWN,950,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
765.0,1508433948,46,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,670.0,1.0,0.0,DOWN,952,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
766.0,1508433948,47,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,702.0,1.0,0.0,DOWN,953,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
768.0,1508433948,48,150847,Absent,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,750.0,1.0,0.0,DOWN,954,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
769.0,1508433948,50,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,798.0,1.0,0.0,DOWN,957,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
771.0,1508433948,51,150847,Absent,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,846.0,1.0,0.0,DOWN,958,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
772.0,1508433948,53,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,894.0,1.0,0.0,DOWN,961,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,DOWN
775.0,1508433948,54,150847,Absent,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,990.0,1.0,0.0,DOWN,962,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,DOWN,
778.0,1508433948,59,150847,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,1086.0,1.0,0.0,DOWN,968,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,,
783.0,1508433948,2,339482,Absent,22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,7.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,40.0,1.0,8.0,RS,971,0,7.0,7.0,31,0.3541666666666667,52,0.0058333333333333015,0.578125,,,,,RS,RIGHT
786.0,1508433948,7,339482,Absent,46.0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,14.0,18,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,66.0,0.8875,7.0,RS,977,0,14.0,17.0,31,0.24,51,0.21098039215686276,0.515625,7.0,1.0,0.3541666666666667,0.0058333333333333015,RIGHT,RS
787.0,1508433948,8,339482,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,83.0,0.90625,18.0,RIGHT,978,0,17.0,26.0,32,0.3695652173913043,47,0.061872909698996614,0.5,14.0,0.8875,0.24,0.21098039215686276,RS,UP
788.0,1508433948,9,339482,Absent,15.0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,26.0,23,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,109.0,1.0,15.0,RS,979,0,26.0,26.0,36,0.5111111111111111,51,0.06430260047281322,0.4375,17.0,0.90625,0.3695652173913043,0.061872909698996614,UP,RS
789.0,1508433948,10,339482,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,17,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,124.0,0.89375,6.0,UP,981,0,15.0,-10.0,32,0.44680851063829785,49,0.006808510638297849,0.5,26.0,1.0,0.5111111111111111,0.06430260047281322,RS,RS
793.0,1508433948,11,339482,Absent,24.0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,-10.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,108.0,1.0,9.0,RS,982,0,-10.0,-10.0,36,0.3333333333333333,50,0.13333333333333336,0.5,15.0,0.89375,0.44680851063829785,0.006808510638297849,RS,DOWN
796.0,1508433948,17,339482,Absent,45.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,16.0,16,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,75.0,0.9,32.0,RS,989,0,16.0,16.0,31,0.3958333333333333,50,0.05583333333333329,0.53125,-10.0,1.0,0.3333333333333333,0.13333333333333336,DOWN,RS
797.0,1508433948,18,339482,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,91.0,0.9,16.0,DOWN,990,0,16.0,18.0,32,0.4,48,0.06,0.5,16.0,0.9,0.3958333333333333,0.05583333333333329,RS,DOWN
