index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
5026,12646894,54,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,901,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5028,12646894,55,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,932,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5032,12646894,57,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,963,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5034,12646894,58,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,994,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5036,12646894,59,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,1025,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5038,12646894,60,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,1056,0.99375,31.0,1.0,32.0,0.06829268292682927,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
4921,12646894,1,689454,Absent,52,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,31,1,Unicorn_Absent,-1,-1,9,31,0.99375,37.0,1.0,37.0,0.06829268292682927,0.5625,RS,RS,0.006737946999085467,,,,,
4925,12646894,3,689454,Absent,48,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,11,21,Unicorn_Absent,-1,-1,9,42,0.86875,33.0,0.34615384615384615,48.0,0.09523809523809523,0.421875,RS,RS,0.006737946999085467,0.99375,1.0,0.06829268292682927,1,0.006737946999085467
4927,12646894,4,689454,Absent,54,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,14,18,Unicorn_Absent,-1,-1,9,56,0.8875,37.0,0.37254901960784315,51.0,0.09523809523809523,0.515625,RS,RS,0.005537830714382473,0.86875,0.34615384615384615,0.09523809523809523,21,0.006737946999085467
4933,12646894,7,689454,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,88,1.0,0.0,0.0,40.0,0.11375661375661378,0.625,NOTHING,NOTHING,1.0,0.8875,0.37254901960784315,0.09523809523809523,18,0.005537830714382473
