index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
4388,54466235,35,544604,Absent,16,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,25,7,Unicorn_Absent,-1,-1,0,292,0.95625,14.0,0.21951219512195122,37.0,0.1414965986394558,0.46875,RS,RS,0.023714766002371646,0.88125,0.3409090909090909,0.1414965986394558,19,0.005034190088132767
4390,54466235,36,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,323,0.99375,1.0,0.07142857142857142,64.0,0.03654024051803889,0.984375,RS,RS,0.36787944117144233,0.95625,0.21951219512195122,0.1414965986394558,7,0.023714766002371646
4392,54466235,37,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,354,0.99375,1.0,1.0,64.0,0.03654024051803889,0.984375,RS,RS,0.36787944117144233,0.99375,0.07142857142857142,0.03654024051803889,1,0.36787944117144233
4398,54466235,40,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,385,0.99375,1.0,1.0,64.0,0.2978723404255319,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.03654024051803889,1,0.36787944117144233
4400,54466235,41,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,416,0.99375,1.0,1.0,64.0,0.2978723404255319,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.2978723404255319,1,0.36787944117144233
4406,54466235,44,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,447,0.99375,1.0,1.0,64.0,0.375,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.2978723404255319,1,0.36787944117144233
4408,54466235,45,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,478,0.99375,1.0,1.0,64.0,0.375,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.375,1,0.36787944117144233
4410,54466235,46,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,509,0.99375,1.0,1.0,64.0,0.17272727272727273,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.375,1,0.36787944117144233
4416,54466235,49,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,540,0.99375,1.0,1.0,64.0,0.17272727272727273,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.17272727272727273,1,0.36787944117144233
4418,54466235,50,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,571,0.99375,1.0,1.0,64.0,0.21754807692307693,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.17272727272727273,1,0.36787944117144233
