index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
3635,82429948,18,994880,Absent,57,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,14,18,Unicorn_Absent,-1,-1.0,9,288,0.8875,36.0,1.0,50.0,0.9333333333333333,0.5,,0.90625,1.0,0.0,15,,0.3,0.1
3637,82429948,19,994880,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,288,0.8,64.0,0.5625,64.0,0.9333333333333333,0.5,ALL,0.8875,1.0,0.9333333333333333,18,,0.3,0.1
3641,82429948,21,994880,Absent,18,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,25,7,Unicorn_Absent,-1,-1.0,9,345,0.95625,15.0,0.234375,33.0,0.8888888888888888,0.40625,,0.8,0.5625,0.9333333333333333,32,ALL,0.3,0.1
3643,82429948,22,994880,Absent,18,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,25,7,Unicorn_Absent,-1,-1.0,9,370,0.95625,15.0,1.0,33.0,0.8888888888888888,0.40625,,0.95625,0.234375,0.8888888888888888,7,,0.3,0.1
3647,82429948,24,994880,Absent,44,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,13,19,Unicorn_Absent,-1,-1.0,9,415,0.88125,31.0,0.21052631578947367,50.0,0.6808510638297872,0.484375,,0.95625,1.0,0.8888888888888888,7,,0.3,0.1
3651,82429948,26,994880,Absent,44,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,13,19,Unicorn_Absent,-1,-1.0,9,345,0.88125,31.0,1.0,50.0,0.6808510638297872,0.484375,,0.88125,0.21052631578947367,0.6808510638297872,19,,0.3,0.1
3655,82429948,28,994880,Absent,39,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,23,9,Unicorn_Absent,-1,-1.0,9,400,0.94375,28.0,0.37209302325581395,39.0,0.013756613756613745,0.46875,,0.88125,1.0,0.6808510638297872,19,,0.3,0.1
3657,82429948,29,994880,Absent,39,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,23,9,Unicorn_Absent,-1,-1.0,9,423,0.94375,28.0,1.0,39.0,0.013756613756613745,0.46875,,0.94375,0.37209302325581395,0.013756613756613745,9,,0.3,0.1
3659,82429948,30,994880,Absent,39,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,23,9,Unicorn_Absent,-1,-1.0,9,446,0.94375,28.0,1.0,39.0,1.0,0.46875,,0.94375,1.0,0.013756613756613745,9,,0.3,0.1
3663,82429948,32,994880,Absent,39,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,23,9,Unicorn_Absent,-1,-1.0,9,396,0.94375,28.0,1.0,39.0,1.0,0.46875,,0.94375,1.0,1.0,9,,0.3,0.1
3667,82429948,34,994880,Absent,26,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,23,9,Unicorn_Absent,-1,-1.0,9,346,0.94375,22.0,0.19047619047619047,41.0,0.9583333333333334,0.5,,0.94375,1.0,1.0,9,,0.3,0.1
