level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1
4116,8162,10676031,2,10674,Absent,27,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,18,14,Unicorn_Absent,-1,-1.0,0,50,0.9125,21.0,1.0,51.0,0.0,0.578125,RS,0.24484627166971443,,,,,
4118,8168,10676031,5,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,-70,0.8875,32.0,0.358974358974359,50.0,0.0,0.5,RIGHT,0.17389813739634405,0.9125,1.0,0.0,14,0.24484627166971443
4120,8178,10676031,10,10674,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,8,-139,0.90625,28.0,0.30434782608695654,44.0,0.17948717948717946,0.453125,OUT,0.2103787656745015,0.8875,0.358974358974359,0.0,18,0.17389813739634405
4122,8180,10676031,11,10674,Absent,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,-111,0.975,9.0,0.08823529411764706,37.0,0.17948717948717946,0.515625,RS,0.36972808936944906,0.90625,0.30434782608695654,0.17948717948717946,15,0.2103787656745015
4124,8182,10676031,12,10674,Absent,20,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,21,11,Unicorn_Absent,-1,-1.0,0,-90,0.93125,20.0,0.11538461538461539,41.0,0.009377664109121886,0.46875,RS,0.24484627166971443,0.975,0.08823529411764706,0.17948717948717946,4,0.36972808936944906
4126,8194,10676031,18,10674,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,70,0.8,64.0,0.3125,64.0,0.009377664109121886,0.5,ALL,0.0924417853680727,0.93125,0.11538461538461539,0.009377664109121886,11,0.24484627166971443
4128,8200,10676031,21,10674,Absent,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,162,0.98125,6.0,0.09375,39.0,0.22426470588235292,0.5625,RS,0.42804449119023485,0.8,0.3125,0.009377664109121886,32,0.0924417853680727
4130,8206,10676031,24,10674,Absent,30,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,16,16,Unicorn_Absent,-1,-1.0,0,24,0.9,24.0,0.2,40.0,0.22426470588235292,0.375,RS,0.21659936976800023,0.98125,0.09375,0.22426470588235292,3,0.42804449119023485
4132,8208,10676031,25,10674,Absent,26,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,48,0.95,20.0,0.2571428571428571,43.0,0.8846153846153846,0.546875,RS,0.24484627166971443,0.9,0.2,0.22426470588235292,16,0.21659936976800023
4134,8212,10676031,27,10674,Absent,10,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,-5,0.98125,10.0,0.15384615384615385,48.0,0.8846153846153846,0.703125,RS,0.35372677547714554,0.95,0.2571428571428571,0.8846153846153846,8,0.24484627166971443
4136,8218,10676031,30,10674,Absent,49,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,25,7,Unicorn_Absent,-1,-1.0,0,75,0.95625,33.0,0.10256410256410256,38.0,0.020833333333333315,0.484375,RS,0.16951329224194475,0.98125,0.15384615384615385,0.8846153846153846,3,0.35372677547714554
4138,8220,10676031,31,10674,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,91,0.9,32.0,0.3829787234042553,48.0,0.020833333333333315,0.5,DOWN,0.17389813739634405,0.95625,0.10256410256410256,0.020833333333333315,7,0.16951329224194475
4140,8228,10676031,35,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,24,1.0,32.0,0.3333333333333333,64.0,0.26625,1.0,RIGHT,0.17389813739634405,0.9,0.3829787234042553,0.020833333333333315,16,0.17389813739634405
4142,8232,10676031,37,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,88,1.0,32.0,1.0,64.0,0.26625,1.0,RIGHT,0.17389813739634405,1.0,0.3333333333333333,0.26625,0,0.17389813739634405
4144,8234,10676031,38,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,120,1.0,32.0,1.0,64.0,0.15999999999999998,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.26625,0,0.17389813739634405
4146,8240,10676031,41,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,216,1.0,32.0,1.0,64.0,0.15999999999999998,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.15999999999999998,0,0.17389813739634405
4148,8242,10676031,42,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,248,1.0,32.0,1.0,64.0,0.08328267477203649,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.15999999999999998,0,0.17389813739634405
4150,8244,10676031,43,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,280,1.0,32.0,1.0,64.0,0.08328267477203649,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.08328267477203649,0,0.17389813739634405
4152,8246,10676031,44,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,312,1.0,32.0,1.0,64.0,0.23076923076923078,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.08328267477203649,0,0.17389813739634405
4154,8254,10676031,48,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,440,1.0,32.0,1.0,64.0,0.23076923076923078,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.23076923076923078,0,0.17389813739634405
4156,8256,10676031,49,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,472,1.0,32.0,1.0,64.0,0.101981351981352,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.23076923076923078,0,0.17389813739634405
4158,8260,10676031,51,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,536,1.0,32.0,1.0,64.0,0.101981351981352,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.101981351981352,0,0.17389813739634405
4160,8264,10676031,53,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,600,1.0,32.0,1.0,64.0,0.1607565011820331,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.101981351981352,0,0.17389813739634405
4162,8272,10676031,57,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,728,1.0,32.0,1.0,64.0,0.1607565011820331,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.1607565011820331,0,0.17389813739634405
4164,8274,10676031,58,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,760,1.0,32.0,1.0,64.0,0.3333333333333333,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.1607565011820331,0,0.17389813739634405
4166,8276,10676031,59,10674,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,792,1.0,32.0,1.0,64.0,0.3333333333333333,1.0,RIGHT,0.17389813739634405,1.0,1.0,0.3333333333333333,0,0.17389813739634405
4117,8163,10676031,2,60315,Absent,60,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,18,14,Unicorn_Absent,-1,-1.0,9,50,0.9125,44.0,1.0,51.0,0.0,0.578125,RS,0.13071982391150255,,,,,
4119,8169,10676031,5,60315,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,-70,0.8875,36.0,0.5384615384615384,50.0,0.0,0.5,IN,0.15734346296411772,0.9125,1.0,0.0,14,0.13071982391150255
4121,8179,10676031,10,60315,Absent,47,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,17,15,Unicorn_Absent,-1,-1.0,9,-139,0.90625,31.0,0.3137254901960784,44.0,0.0,0.453125,RS,0.18322208643830706,0.8875,0.5384615384615384,0.0,18,0.15734346296411772
4123,8181,10676031,11,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,5,-111,0.975,32.0,0.3125,37.0,0.0,0.515625,LEFT,0.18818508442027443,0.90625,0.3137254901960784,0.0,15,0.18322208643830706
4125,8183,10676031,12,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,21,11,Unicorn_Absent,-1,-1.0,5,-90,0.93125,32.0,1.0,41.0,0.0,0.46875,LEFT,0.18818508442027443,0.975,0.3125,0.0,4,0.18818508442027443
4127,8195,10676031,18,60315,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,70,0.8,32.0,0.3333333333333333,64.0,0.0,0.5,DOWN,0.17389813739634405,0.93125,1.0,0.0,11,0.18818508442027443
4129,8201,10676031,21,60315,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,7,162,0.98125,36.0,0.36,39.0,0.0,0.5625,IN,0.15734346296411772,0.8,0.3333333333333333,0.0,32,0.17389813739634405
4131,8207,10676031,24,60315,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,24,0.9,32.0,0.36,40.0,0.0,0.375,UP,0.18818508442027443,0.98125,0.36,0.0,3,0.15734346296411772
4133,8209,10676031,25,60315,Absent,43,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,24,8,Unicorn_Absent,-1,-1.0,9,48,0.95,31.0,0.3404255319148936,43.0,0.0,0.546875,RS,0.17846392590418705,0.9,0.36,0.0,16,0.18818508442027443
4135,8213,10676031,27,60315,Absent,54,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,29,3,Unicorn_Absent,-1,-1.0,9,-5,0.98125,41.0,0.38461538461538464,48.0,0.0,0.703125,RS,0.149963012878635,0.95,0.3404255319148936,0.0,8,0.17846392590418705
4137,8219,10676031,30,60315,Absent,14,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,9,75,0.95625,12.0,0.20454545454545456,38.0,0.0,0.484375,RS,0.3390304398248439,0.98125,0.38461538461538464,0.0,3,0.149963012878635
4139,8221,10676031,31,60315,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,91,0.9,32.0,0.2222222222222222,48.0,0.0,0.5,RIGHT,0.17389813739634405,0.95625,0.20454545454545456,0.0,7,0.3390304398248439
4141,8229,10676031,35,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,24,1.0,32.0,0.0,64.0,0.0,1.0,LEFT,0.18818508442027443,0.9,0.2222222222222222,0.0,16,0.17389813739634405
4143,8233,10676031,37,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,88,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,0.0,0.0,0,0.18818508442027443
4145,8235,10676031,38,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,120,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4147,8241,10676031,41,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,216,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4149,8243,10676031,42,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,248,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4151,8245,10676031,43,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,280,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4153,8247,10676031,44,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,312,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4155,8255,10676031,48,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,440,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4157,8257,10676031,49,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,472,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4159,8261,10676031,51,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,536,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4161,8265,10676031,53,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,600,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4163,8273,10676031,57,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,728,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4165,8275,10676031,58,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,760,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
4167,8277,10676031,59,60315,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,792,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,0.18818508442027443,1.0,1.0,0.0,0,0.18818508442027443
2693,5403,11339067,2,90672,Absent,10,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,-38,0.9875,10.0,1.0,32.0,0.0,0.46875,RS,0.36972808936944906,,,,,
2695,5409,11339067,5,90672,Absent,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1.0,9,-41,0.99375,8.0,0.125,35.0,0.0,0.53125,RS,0.387250581508453,0.9875,1.0,0.0,2,0.36972808936944906
2697,5413,11339067,7,90672,Absent,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1.0,9,22,0.99375,8.0,1.0,35.0,0.030555555555555558,0.53125,RS,0.387250581508453,0.99375,0.125,0.0,1,0.387250581508453
2699,5415,11339067,8,90672,Absent,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1.0,9,53,0.99375,8.0,1.0,35.0,0.030555555555555558,0.53125,RS,0.387250581508453,0.99375,1.0,0.030555555555555558,1,0.387250581508453
