index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
544,52557741,33,525509,Absent,36,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,21,11,Unicorn_Absent,-1,-1.0,0,513,0.93125,27.0,0.20930232558139536,45.0,0.0,0.53125,RS,RS,0.006737946999085467,1.0,1.0,0.0,0,0.006737946999085467
548,52557741,35,525509,Absent,22,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,22,10,Unicorn_Absent,-1,-1.0,0,535,0.9375,19.0,0.15,46.0,0.0,0.5625,RS,RS,0.012792465124422179,0.93125,0.20930232558139536,0.0,11,0.006737946999085467
550,52557741,36,525509,Absent,19,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24,8,Unicorn_Absent,-1,-1.0,0,559,0.95,18.0,0.23333333333333334,36.0,0.0,0.4375,RS,RS,0.01436959609043909,0.9375,0.15,0.0,10,0.012792465124422179
554,52557741,38,525509,Absent,50,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,9,23,Unicorn_Absent,-1,-1.0,0,568,0.85625,35.0,0.2926829268292683,51.0,0.0,0.4375,RS,RS,0.004584084770106734,0.95,0.23333333333333334,0.0,8,0.01436959609043909
560,52557741,41,525509,Absent,26,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1.0,0,593,0.95625,22.0,0.35714285714285715,38.0,0.0,0.484375,RS,RS,0.009182867495108389,0.85625,0.2926829268292683,0.0,23,0.004584084770106734
562,52557741,42,525509,Absent,45,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,26,6,Unicorn_Absent,-1,-1.0,0,619,0.9625,35.0,0.32558139534883723,41.0,0.0,0.546875,RS,RS,0.005537830714382473,0.95625,0.35714285714285715,0.0,7,0.009182867495108389
564,52557741,43,525509,Absent,30,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,648,0.98125,24.0,0.37209302325581395,32.0,0.0,0.453125,RS,RS,0.007454186295369829,0.9625,0.32558139534883723,0.0,6,0.005537830714382473
568,52557741,45,525509,Absent,43,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,13,19,Unicorn_Absent,-1,-1.0,0,661,0.88125,35.0,0.2553191489361702,51.0,0.0,0.5,RS,RS,0.004584084770106734,0.98125,0.37209302325581395,0.0,3,0.007454186295369829
570,52557741,46,525509,Absent,51,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,19,13,Unicorn_Absent,-1,-1.0,0,680,0.91875,35.0,0.37254901960784315,50.0,0.0,0.578125,RS,RS,0.004584084770106734,0.88125,0.2553191489361702,0.0,19,0.004584084770106734
574,52557741,48,525509,Absent,62,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,17,15,Unicorn_Absent,-1,-1.0,0,697,0.90625,41.0,0.4339622641509434,46.0,0.0,0.484375,RS,RS,0.008264124158046258,0.91875,0.37254901960784315,0.0,13,0.004584084770106734
