Dyad,Player,Round,Category,RegionGo,Score,FRASim
5216027409,521607,30,RIGHT,RIGHT,32,1.0
5216027409,521607,32,RIGHT,RIGHT,32,1.0
5216027409,521607,33,RIGHT,RIGHT,32,1.0
5216027409,521607,37,RIGHT,RIGHT,32,1.0
5216027409,521607,41,RIGHT,RIGHT,32,1.0
5216027409,521607,45,RIGHT,RIGHT,32,1.0
5216027409,521607,46,RIGHT,RIGHT,32,1.0
5216027409,521607,51,RIGHT,RIGHT,32,1.0
5216027409,521607,54,RIGHT,RIGHT,32,1.0
5216027409,521607,55,RIGHT,RIGHT,32,1.0
5216027409,521607,60,RIGHT,,32,
5426045076,450769,1,RS,RS,17,0.458
5426045076,450769,4,RS,RS,14,0.647
5426045076,450769,5,RS,RS,16,0.5981
5426045076,450769,6,RS,RS,20,0.567
5426045076,450769,7,RS,UP,14,0.5651
5426045076,450769,11,UP,UP,32,0.3333
5426045076,450769,12,UP,UP,32,0.3333
5426045076,450769,13,UP,UP,32,0.3333
5426045076,450769,14,UP,UP,32,0.3333
5426045076,450769,15,UP,UP,32,0.3333
5426045076,450769,17,UP,UP,32,0.3333
5426045076,450769,18,UP,UP,32,0.3333
5426045076,450769,22,UP,UP,32,0.3333
5426045076,450769,24,UP,UP,32,0.3333
5426045076,450769,26,UP,UP,32,0.3333
5426045076,450769,28,UP,UP,32,0.3333
5426045076,450769,30,UP,UP,32,0.3333
5426045076,450769,32,UP,UP,32,0.3333
5426045076,450769,33,UP,UP,32,0.3333
5426045076,450769,34,UP,UP,32,0.3333
5426045076,450769,37,UP,UP,32,0.3333
5426045076,450769,38,UP,UP,32,0.3333
5426045076,450769,41,UP,UP,32,0.3333
5426045076,450769,42,UP,UP,32,0.3333
5426045076,450769,43,UP,UP,32,0.3333
5426045076,450769,44,UP,UP,32,0.3333
5426045076,450769,46,UP,UP,32,0.3333
5426045076,450769,48,UP,UP,32,0.3333
5426045076,450769,49,UP,UP,32,0.3333
5426045076,450769,50,UP,UP,32,0.3333
5426045076,450769,52,UP,UP,32,0.3333
5426045076,450769,53,UP,UP,32,0.3333
5426045076,450769,54,UP,UP,32,0.3333
5426045076,450769,56,UP,UP,32,0.3333
5426045076,450769,59,UP,,32,
5426045076,542600,1,RS,RS,17,0.6384
5426045076,542600,4,RS,RS,14,0.5305
5426045076,542600,5,RS,RS,16,0.6438
5426045076,542600,6,RS,RS,20,0.4137
5426045076,542600,7,RS,DOWN,14,0.5474
5426045076,542600,11,DOWN,DOWN,32,0.3333
5426045076,542600,12,DOWN,DOWN,32,0.3333
5426045076,542600,13,DOWN,DOWN,32,0.3333
5426045076,542600,14,DOWN,DOWN,32,0.3333
5426045076,542600,15,DOWN,DOWN,32,0.3333
5426045076,542600,17,DOWN,DOWN,32,0.3333
5426045076,542600,18,DOWN,DOWN,32,0.3333
5426045076,542600,22,DOWN,DOWN,32,0.3333
5426045076,542600,24,DOWN,DOWN,32,0.3333
5426045076,542600,26,DOWN,DOWN,32,0.3333
5426045076,542600,28,DOWN,DOWN,32,0.3333
5426045076,542600,30,DOWN,DOWN,32,0.3333
5426045076,542600,32,DOWN,DOWN,32,0.3333
5426045076,542600,33,DOWN,DOWN,32,0.3333
5426045076,542600,34,DOWN,DOWN,32,0.3333
5426045076,542600,37,DOWN,DOWN,32,0.3333
5426045076,542600,38,DOWN,DOWN,32,0.3333
5426045076,542600,41,DOWN,DOWN,32,0.3333
5426045076,542600,42,DOWN,DOWN,32,0.3333
5426045076,542600,43,DOWN,DOWN,32,0.3333
5426045076,542600,44,DOWN,DOWN,32,0.3333
5426045076,542600,46,DOWN,DOWN,32,0.3333
5426045076,542600,48,DOWN,DOWN,32,0.3333
5426045076,542600,49,DOWN,DOWN,32,0.3333
5426045076,542600,50,DOWN,DOWN,32,0.3333
5426045076,542600,52,DOWN,DOWN,32,0.3333
5426045076,542600,53,DOWN,DOWN,32,0.3333
5426045076,542600,54,DOWN,DOWN,32,0.3333
5426045076,542600,56,DOWN,DOWN,32,0.3333
5426045076,542600,59,DOWN,,32,
5765283558,576526,3,RS,RS,20,0.4188
5765283558,576526,5,RS,RS,14,0.5256
5765283558,576526,6,RS,RS,21,0.5414
5765283558,576526,7,RS,UP,18,0.4505
5765283558,576526,10,UP,UP,14,0.5528
5765283558,576526,11,UP,UP,32,0.3333
5765283558,576526,12,UP,UP,32,0.3333
5765283558,576526,13,UP,UP,32,0.3333
5765283558,576526,14,UP,UP,32,0.3333
5765283558,576526,15,UP,UP,32,0.3333
5765283558,576526,17,UP,UP,32,0.3333
5765283558,576526,20,UP,UP,32,0.3333
5765283558,576526,23,UP,UP,32,0.3333
5765283558,576526,26,UP,UP,32,0.3333
5765283558,576526,28,UP,UP,32,0.3333
5765283558,576526,29,UP,UP,32,0.3333
5765283558,576526,31,UP,UP,32,0.3333
5765283558,576526,33,UP,UP,32,0.3333
5765283558,576526,36,UP,UP,32,0.3333
5765283558,576526,37,UP,UP,32,0.3333
5765283558,576526,38,UP,UP,32,0.3333
5765283558,576526,39,UP,UP,32,0.3333
5765283558,576526,40,UP,UP,32,0.3333
5765283558,576526,42,UP,UP,32,0.3333
5765283558,576526,43,UP,UP,32,0.3333
5765283558,576526,44,UP,UP,32,0.3333
5765283558,576526,45,UP,UP,32,0.3333
5765283558,576526,46,UP,UP,32,0.3333
5765283558,576526,48,UP,UP,32,0.3333
5765283558,576526,49,UP,UP,32,0.3333
5765283558,576526,53,UP,UP,32,0.3333
5765283558,576526,54,UP,UP,32,0.3333
5765283558,576526,55,UP,UP,32,0.3333
5765283558,576526,57,UP,UP,32,0.3333
5765283558,576526,58,UP,UP,32,0.3333
5765283558,576526,59,UP,,32,
5765283558,835586,3,RS,RS,20,0.4704
5765283558,835586,5,RS,RS,14,0.5665
5765283558,835586,6,RS,RS,21,0.4344
5765283558,835586,7,RS,IN,18,0.5935
5765283558,835586,10,IN,DOWN,14,0.5795
5765283558,835586,11,DOWN,DOWN,32,0.3333
5765283558,835586,12,DOWN,DOWN,32,0.3333
5765283558,835586,13,DOWN,DOWN,32,0.3333
5765283558,835586,14,DOWN,DOWN,32,0.3333
5765283558,835586,15,DOWN,DOWN,32,0.3333
5765283558,835586,17,DOWN,DOWN,32,0.3333
5765283558,835586,20,DOWN,DOWN,32,0.3333
5765283558,835586,23,DOWN,DOWN,32,0.3333
5765283558,835586,26,DOWN,DOWN,32,0.3333
5765283558,835586,28,DOWN,DOWN,32,0.3333
5765283558,835586,29,DOWN,DOWN,32,0.3333
5765283558,835586,31,DOWN,DOWN,32,0.3333
5765283558,835586,33,DOWN,DOWN,32,0.3333
5765283558,835586,36,DOWN,DOWN,32,0.3333
5765283558,835586,37,DOWN,DOWN,32,0.3333
5765283558,835586,38,DOWN,DOWN,32,0.3333
5765283558,835586,39,DOWN,DOWN,32,0.3333
5765283558,835586,40,DOWN,DOWN,32,0.3333
5765283558,835586,42,DOWN,DOWN,32,0.3333
5765283558,835586,43,DOWN,DOWN,32,0.3333
5765283558,835586,44,DOWN,DOWN,32,0.3333
5765283558,835586,45,DOWN,DOWN,32,0.3333
5765283558,835586,46,DOWN,DOWN,32,0.3333
5765283558,835586,48,DOWN,DOWN,32,0.3333
5765283558,835586,49,DOWN,DOWN,32,0.3333
5765283558,835586,53,DOWN,DOWN,32,0.3333
5765283558,835586,54,DOWN,DOWN,32,0.3333
5765283558,835586,55,DOWN,DOWN,32,0.3333
5765283558,835586,57,DOWN,DOWN,32,0.3333
5765283558,835586,58,DOWN,DOWN,32,0.3333
5765283558,835586,59,DOWN,,32,
5797694518,579761,1,RS,RS,14,0.6012
5797694518,579761,2,RS,RS,14,0.6173
5797694518,579761,3,RS,RS,15,0.5701
5797694518,579761,6,RS,RS,17,0.4651
5797694518,579761,7,RS,RS,17,0.4516
5797694518,579761,8,RS,RS,11,0.5242
5797694518,579761,10,RS,RS,20,0.505
5797694518,579761,13,RS,IN,13,0.659
5797694518,579761,14,IN,IN,10,0.6158
5797694518,579761,16,IN,IN,32,0.36
5797694518,579761,17,IN,IN,32,0.36
5797694518,579761,19,IN,IN,32,0.36
5797694518,579761,20,IN,IN,32,0.36
5797694518,579761,23,IN,IN,32,0.36
5797694518,579761,26,IN,IN,32,0.36
5797694518,579761,27,IN,IN,32,0.36
5797694518,579761,29,IN,IN,32,0.36
5797694518,579761,31,IN,IN,32,0.36
5797694518,579761,32,IN,IN,32,0.36
5797694518,579761,35,IN,IN,32,0.36
5797694518,579761,37,IN,IN,32,0.36
5797694518,579761,38,IN,IN,32,0.36
5797694518,579761,39,IN,IN,32,0.36
5797694518,579761,40,IN,IN,32,0.36
5797694518,579761,41,IN,IN,32,0.36
5797694518,579761,44,IN,IN,32,0.36
5797694518,579761,45,IN,IN,32,0.36
5797694518,579761,47,IN,IN,32,0.36
5797694518,579761,49,IN,IN,32,0.36
5797694518,579761,50,IN,IN,32,0.36
5797694518,579761,54,IN,IN,32,0.36
5797694518,579761,56,IN,IN,32,0.36
5797694518,579761,58,IN,IN,32,0.36
5797694518,579761,59,IN,IN,32,0.36
5797694518,579761,60,IN,,32,
5797694518,945180,1,RS,RS,14,0.5321
5797694518,945180,2,RS,RS,14,0.5833
5797694518,945180,3,RS,RS,15,0.5625
5797694518,945180,6,RS,RS,17,0.5243
5797694518,945180,7,RS,RS,17,0.6005
5797694518,945180,8,RS,RS,11,0.5526
5797694518,945180,10,RS,RS,20,0.4303
5797694518,945180,13,RS,RS,13,0.5564
5797694518,945180,14,RS,OUT,10,0.5695
5797694518,945180,16,OUT,OUT,32,0.3043
5797694518,945180,17,OUT,OUT,32,0.3043
5797694518,945180,19,OUT,OUT,32,0.3043
5797694518,945180,20,OUT,OUT,32,0.3043
5797694518,945180,23,OUT,OUT,32,0.3043
5797694518,945180,26,OUT,OUT,32,0.3043
5797694518,945180,27,OUT,OUT,32,0.3043
5797694518,945180,29,OUT,OUT,32,0.3043
5797694518,945180,31,OUT,OUT,32,0.3043
5797694518,945180,32,OUT,OUT,32,0.3043
5797694518,945180,35,OUT,OUT,32,0.3043
5797694518,945180,37,OUT,OUT,32,0.3043
5797694518,945180,38,OUT,OUT,32,0.3043
5797694518,945180,39,OUT,OUT,32,0.3043
5797694518,945180,40,OUT,OUT,32,0.3043
5797694518,945180,41,OUT,OUT,32,0.3043
5797694518,945180,44,OUT,OUT,32,0.3043
5797694518,945180,45,OUT,OUT,32,0.3043
5797694518,945180,47,OUT,OUT,32,0.3043
5797694518,945180,49,OUT,OUT,32,0.3043
5797694518,945180,50,OUT,OUT,32,0.3043
5797694518,945180,54,OUT,OUT,32,0.3043
5797694518,945180,56,OUT,OUT,32,0.3043
5797694518,945180,58,OUT,OUT,32,0.3043
5797694518,945180,59,OUT,OUT,32,0.3043
5797694518,945180,60,OUT,,32,
5959336464,364649,1,RS,RS,18,0.4431
5959336464,364649,2,RS,RS,14,0.5683
5959336464,364649,3,RS,RS,17,0.475
5959336464,364649,6,RS,RS,22,0.4817
5959336464,364649,9,RS,RS,14,0.6794
5959336464,364649,11,RS,RS,20,0.4245
5959336464,364649,14,RS,RS,13,0.5887
5959336464,364649,17,RS,RS,17,0.5703
5959336464,364649,18,RS,RS,16,0.6469
5959336464,364649,22,RS,RS,14,0.5795
5959336464,364649,23,RS,RS,18,0.45
5959336464,364649,26,RS,RS,13,0.575
5959336464,364649,27,RS,UP,15,0.4868
5959336464,364649,29,UP,UP,32,0.3333
5959336464,364649,36,UP,UP,32,0.3333
5959336464,364649,37,UP,UP,32,0.3333
5959336464,364649,38,UP,UP,32,0.3333
5959336464,364649,40,UP,UP,32,0.3333
5959336464,364649,43,UP,UP,32,0.3333
5959336464,364649,44,UP,UP,32,0.3333
5959336464,364649,45,UP,UP,32,0.3333
5959336464,364649,46,UP,UP,32,0.3333
5959336464,364649,47,UP,UP,32,0.3333
5959336464,364649,50,UP,UP,32,0.3333
5959336464,364649,52,UP,UP,32,0.3333
5959336464,364649,53,UP,UP,32,0.3333
5959336464,364649,55,UP,UP,32,0.3333
5959336464,364649,59,UP,,32,
5959336464,595930,1,RS,RS,18,0.5498
5959336464,595930,2,RS,RS,14,0.5366
5959336464,595930,3,RS,RS,17,0.4875
5959336464,595930,6,RS,RS,22,0.3961
5959336464,595930,9,RS,RS,14,0.5112
5959336464,595930,11,RS,RS,20,0.5892
5959336464,595930,14,RS,RS,13,0.5769
5959336464,595930,17,RS,RS,17,0.5703
5959336464,595930,18,RS,RS,16,0.5381
5959336464,595930,22,RS,RS,14,0.5869
5959336464,595930,23,RS,RS,18,0.5968
5959336464,595930,26,RS,DOWN,13,0.6146
5959336464,595930,27,DOWN,DOWN,15,0.5285
5959336464,595930,29,DOWN,DOWN,32,0.3333
5959336464,595930,36,DOWN,DOWN,32,0.3333
5959336464,595930,37,DOWN,DOWN,32,0.3333
5959336464,595930,38,DOWN,DOWN,32,0.3333
5959336464,595930,40,DOWN,DOWN,32,0.3333
5959336464,595930,43,DOWN,DOWN,32,0.3333
5959336464,595930,44,DOWN,DOWN,32,0.3333
5959336464,595930,45,DOWN,DOWN,32,0.3333
5959336464,595930,46,DOWN,DOWN,32,0.3333
5959336464,595930,47,DOWN,DOWN,32,0.3333
5959336464,595930,50,DOWN,DOWN,32,0.3333
5959336464,595930,52,DOWN,DOWN,32,0.3333
5959336464,595930,53,DOWN,DOWN,32,0.3333
5959336464,595930,55,DOWN,DOWN,32,0.3333
5959336464,595930,59,DOWN,,32,
6085586021,608558,2,RS,RS,17,0.4968
6085586021,608558,4,RS,RS,13,0.6096
6085586021,608558,5,RS,IN,20,0.4622
6085586021,608558,6,IN,IN,32,0.36
6085586021,608558,7,IN,IN,32,0.36
6085586021,608558,9,IN,IN,32,0.36
6085586021,608558,10,IN,IN,32,0.36
6085586021,608558,12,IN,IN,32,0.36
6085586021,608558,15,IN,IN,32,0.36
6085586021,608558,16,IN,IN,32,0.36
6085586021,608558,18,IN,IN,32,0.36
6085586021,608558,19,IN,IN,32,0.36
6085586021,608558,21,IN,IN,32,0.36
6085586021,608558,23,IN,IN,32,0.36
6085586021,608558,24,IN,IN,32,0.36
6085586021,608558,25,IN,IN,32,0.36
6085586021,608558,27,IN,IN,32,0.36
6085586021,608558,36,IN,IN,32,0.36
6085586021,608558,39,IN,IN,32,0.36
6085586021,608558,40,IN,IN,32,0.36
6085586021,608558,41,IN,IN,32,0.36
6085586021,608558,42,IN,IN,32,0.36
6085586021,608558,45,IN,IN,32,0.36
6085586021,608558,52,IN,IN,32,0.36
6085586021,608558,54,IN,IN,32,0.36
6085586021,608558,55,IN,IN,32,0.36
6085586021,608558,57,IN,IN,32,0.36
6085586021,608558,59,IN,IN,32,0.36
6085586021,608558,60,IN,,32,
6085586021,860211,2,RS,RS,17,0.5413
6085586021,860211,4,RS,OUT,13,0.6877
6085586021,860211,5,OUT,OUT,20,0.4622
6085586021,860211,6,OUT,OUT,32,0.3043
6085586021,860211,7,OUT,OUT,32,0.3043
6085586021,860211,9,OUT,OUT,32,0.3043
6085586021,860211,10,OUT,OUT,32,0.3043
6085586021,860211,12,OUT,OUT,32,0.3043
6085586021,860211,15,OUT,OUT,32,0.3043
6085586021,860211,16,OUT,OUT,32,0.3043
6085586021,860211,18,OUT,OUT,32,0.3043
6085586021,860211,19,OUT,OUT,32,0.3043
6085586021,860211,21,OUT,OUT,32,0.3043
6085586021,860211,23,OUT,OUT,32,0.3043
6085586021,860211,24,OUT,OUT,32,0.3043
6085586021,860211,25,OUT,OUT,32,0.3043
6085586021,860211,27,OUT,OUT,32,0.3043
6085586021,860211,36,OUT,OUT,32,0.3043
6085586021,860211,39,OUT,OUT,32,0.3043
6085586021,860211,40,OUT,OUT,32,0.3043
6085586021,860211,41,OUT,OUT,32,0.3043
6085586021,860211,42,OUT,OUT,32,0.3043
6085586021,860211,45,OUT,OUT,32,0.3043
6085586021,860211,52,OUT,OUT,32,0.3043
6085586021,860211,54,OUT,OUT,32,0.3043
6085586021,860211,55,OUT,OUT,32,0.3043
6085586021,860211,57,OUT,OUT,32,0.3043
6085586021,860211,59,OUT,OUT,32,0.3043
6085586021,860211,60,OUT,,32,
6172573513,617253,1,RS,RS,11,0.5819
6172573513,617253,4,RS,RS,17,0.5061
6172573513,617253,5,RS,RS,17,0.4797
6172573513,617253,6,RS,RS,19,0.5155
6172573513,617253,7,RS,RS,14,0.53
6172573513,617253,8,RS,LEFT,11,0.5582
6172573513,617253,9,LEFT,LEFT,15,0.5312
6172573513,617253,10,LEFT,LEFT,32,0.0
6172573513,617253,11,LEFT,LEFT,32,0.0
6172573513,617253,12,LEFT,LEFT,32,0.0
6172573513,617253,16,LEFT,LEFT,32,0.0
6172573513,617253,18,LEFT,LEFT,32,0.0
6172573513,617253,19,LEFT,LEFT,32,0.0
6172573513,617253,22,LEFT,LEFT,32,0.0
6172573513,617253,24,LEFT,LEFT,32,0.0
6172573513,617253,27,LEFT,LEFT,32,0.0
6172573513,617253,28,LEFT,LEFT,32,0.0
6172573513,617253,29,LEFT,LEFT,32,0.0
6172573513,617253,31,LEFT,LEFT,32,0.0
6172573513,617253,32,LEFT,LEFT,32,0.0
6172573513,617253,33,LEFT,LEFT,32,0.0
6172573513,617253,34,LEFT,LEFT,32,0.0
6172573513,617253,36,LEFT,LEFT,32,0.0
6172573513,617253,37,LEFT,LEFT,32,0.0
6172573513,617253,38,LEFT,LEFT,32,0.0
6172573513,617253,39,LEFT,LEFT,32,0.0
6172573513,617253,40,LEFT,LEFT,32,0.0
6172573513,617253,44,LEFT,LEFT,32,0.0
6172573513,617253,45,LEFT,LEFT,32,0.0
6172573513,617253,46,LEFT,LEFT,32,0.0
6172573513,617253,49,LEFT,LEFT,32,0.0
6172573513,617253,50,LEFT,LEFT,32,0.0
6172573513,617253,52,LEFT,LEFT,32,0.0
6172573513,617253,53,LEFT,LEFT,32,0.0
6172573513,617253,54,LEFT,LEFT,32,0.0
6172573513,617253,59,LEFT,,32,
6172573513,735134,1,RS,RS,11,0.6541
6172573513,735134,4,RS,RS,17,0.645
6172573513,735134,5,RS,RS,17,0.508
6172573513,735134,6,RS,RS,19,0.4538
6172573513,735134,7,RS,RS,14,0.6117
6172573513,735134,8,RS,RS,11,0.6236
6172573513,735134,9,RS,RIGHT,15,0.8578
6172573513,735134,10,RIGHT,RIGHT,32,1.0
6172573513,735134,11,RIGHT,RIGHT,32,1.0
6172573513,735134,12,RIGHT,RIGHT,32,1.0
6172573513,735134,16,RIGHT,RIGHT,32,1.0
6172573513,735134,18,RIGHT,RIGHT,32,1.0
6172573513,735134,19,RIGHT,RIGHT,32,1.0
6172573513,735134,22,RIGHT,RIGHT,32,1.0
6172573513,735134,24,RIGHT,RIGHT,32,1.0
6172573513,735134,27,RIGHT,RIGHT,32,1.0
6172573513,735134,28,RIGHT,RIGHT,32,1.0
6172573513,735134,29,RIGHT,RIGHT,32,1.0
6172573513,735134,31,RIGHT,RIGHT,32,1.0
6172573513,735134,32,RIGHT,RIGHT,32,1.0
6172573513,735134,33,RIGHT,RIGHT,32,1.0
6172573513,735134,34,RIGHT,RIGHT,32,1.0
6172573513,735134,36,RIGHT,RIGHT,32,1.0
6172573513,735134,37,RIGHT,RIGHT,32,1.0
6172573513,735134,38,RIGHT,RIGHT,32,1.0
6172573513,735134,39,RIGHT,RIGHT,32,1.0
6172573513,735134,40,RIGHT,RIGHT,32,1.0
6172573513,735134,44,RIGHT,RIGHT,32,1.0
6172573513,735134,45,RIGHT,RIGHT,32,1.0
6172573513,735134,46,RIGHT,RIGHT,32,1.0
6172573513,735134,49,RIGHT,RIGHT,32,1.0
6172573513,735134,50,RIGHT,RIGHT,32,1.0
6172573513,735134,52,RIGHT,RIGHT,32,1.0
6172573513,735134,53,RIGHT,RIGHT,32,1.0
6172573513,735134,54,RIGHT,RIGHT,32,1.0
6172573513,735134,59,RIGHT,,32,
6364228039,280392,1,RS,RS,15,0.648
6364228039,280392,3,RS,RS,13,0.6185
6364228039,280392,4,RS,RS,15,0.5327
6364228039,280392,5,RS,RIGHT,15,0.5069
6364228039,280392,7,RIGHT,RIGHT,32,1.0
6364228039,280392,8,RIGHT,RIGHT,32,1.0
6364228039,280392,10,RIGHT,RIGHT,32,1.0
6364228039,280392,13,RIGHT,RIGHT,32,1.0
6364228039,280392,14,RIGHT,RIGHT,32,1.0
6364228039,280392,16,RIGHT,RIGHT,32,1.0
6364228039,280392,17,RIGHT,RIGHT,32,1.0
6364228039,280392,18,RIGHT,RIGHT,32,1.0
6364228039,280392,19,RIGHT,RIGHT,32,1.0
6364228039,280392,23,RIGHT,RIGHT,32,1.0
6364228039,280392,25,RIGHT,RIGHT,32,1.0
6364228039,280392,26,RIGHT,RIGHT,32,1.0
6364228039,280392,32,RIGHT,RIGHT,32,1.0
6364228039,280392,33,RIGHT,RIGHT,32,1.0
6364228039,280392,38,RIGHT,RIGHT,32,1.0
6364228039,280392,40,RIGHT,RIGHT,32,1.0
6364228039,280392,41,RIGHT,RIGHT,32,1.0
6364228039,280392,42,RIGHT,RIGHT,32,1.0
6364228039,280392,45,RIGHT,RIGHT,32,1.0
6364228039,280392,46,RIGHT,RIGHT,32,1.0
6364228039,280392,48,RIGHT,RIGHT,32,1.0
6364228039,280392,50,RIGHT,RIGHT,32,1.0
6364228039,280392,53,RIGHT,RIGHT,32,1.0
6364228039,280392,54,RIGHT,RIGHT,32,1.0
6364228039,280392,56,RIGHT,,32,
6364228039,636424,1,RS,RS,15,0.602
6364228039,636424,3,RS,RS,13,0.4943
6364228039,636424,4,RS,RS,15,0.5293
6364228039,636424,5,RS,LEFT,15,0.5743
6364228039,636424,7,LEFT,LEFT,32,0.0
6364228039,636424,8,LEFT,LEFT,32,0.0
6364228039,636424,10,LEFT,LEFT,32,0.0
6364228039,636424,13,LEFT,LEFT,32,0.0
6364228039,636424,14,LEFT,LEFT,32,0.0
6364228039,636424,16,LEFT,LEFT,32,0.0
6364228039,636424,17,LEFT,LEFT,32,0.0
6364228039,636424,18,LEFT,LEFT,32,0.0
6364228039,636424,19,LEFT,LEFT,32,0.0
6364228039,636424,23,LEFT,LEFT,32,0.0
6364228039,636424,25,LEFT,LEFT,32,0.0
6364228039,636424,26,LEFT,LEFT,32,0.0
6364228039,636424,32,LEFT,LEFT,32,0.0
6364228039,636424,33,LEFT,LEFT,32,0.0
6364228039,636424,38,LEFT,LEFT,32,0.0
6364228039,636424,40,LEFT,LEFT,32,0.0
6364228039,636424,41,LEFT,LEFT,32,0.0
6364228039,636424,42,LEFT,LEFT,32,0.0
6364228039,636424,45,LEFT,LEFT,32,0.0
6364228039,636424,46,LEFT,LEFT,32,0.0
6364228039,636424,48,LEFT,LEFT,32,0.0
6364228039,636424,50,LEFT,LEFT,32,0.0
6364228039,636424,53,LEFT,LEFT,32,0.0
6364228039,636424,54,LEFT,LEFT,32,0.0
6364228039,636424,56,LEFT,,32,
6487858575,585754,2,RS,RS,14,0.5595
6487858575,585754,3,RS,RS,14,0.5272
6487858575,585754,5,RS,RS,17,0.4875
6487858575,585754,6,RS,RS,9,0.6038
6487858575,585754,8,RS,RS,13,0.6446
6487858575,585754,9,RS,RS,16,0.5499
6487858575,585754,10,RS,RS,15,0.638
6487858575,585754,13,RS,RS,18,0.5273
6487858575,585754,14,RS,OUT,10,0.5669
6487858575,585754,16,OUT,OUT,32,0.3043
6487858575,585754,18,OUT,OUT,32,0.3043
6487858575,585754,19,OUT,OUT,32,0.3043
6487858575,585754,21,OUT,OUT,32,0.3043
6487858575,585754,23,OUT,OUT,32,0.3043
6487858575,585754,24,OUT,OUT,32,0.3043
6487858575,585754,25,OUT,OUT,32,0.3043
6487858575,585754,26,OUT,OUT,32,0.3043
6487858575,585754,27,OUT,OUT,32,0.3043
6487858575,585754,28,OUT,OUT,32,0.3043
6487858575,585754,32,OUT,OUT,32,0.3043
6487858575,585754,34,OUT,OUT,32,0.3043
6487858575,585754,35,OUT,OUT,32,0.3043
6487858575,585754,36,OUT,OUT,32,0.3043
6487858575,585754,40,OUT,OUT,32,0.3043
6487858575,585754,42,OUT,OUT,32,0.3043
6487858575,585754,43,OUT,OUT,32,0.3043
6487858575,585754,44,OUT,OUT,32,0.3043
6487858575,585754,45,OUT,OUT,32,0.3043
6487858575,585754,46,OUT,OUT,32,0.3043
6487858575,585754,48,OUT,OUT,32,0.3043
6487858575,585754,50,OUT,OUT,32,0.3043
6487858575,585754,51,OUT,OUT,32,0.3043
6487858575,585754,52,OUT,OUT,32,0.3043
6487858575,585754,55,OUT,OUT,32,0.3043
6487858575,585754,59,OUT,OUT,32,0.3043
6487858575,585754,60,OUT,,32,
6487858575,648783,2,RS,RS,14,0.546
6487858575,648783,3,RS,RS,14,0.5387
6487858575,648783,5,RS,RS,17,0.5703
6487858575,648783,6,RS,RS,9,0.6425
6487858575,648783,8,RS,RS,13,0.6015
6487858575,648783,9,RS,RS,16,0.5508
6487858575,648783,10,RS,RS,15,0.565
6487858575,648783,13,RS,RS,18,0.552
6487858575,648783,14,RS,IN,10,0.6273
6487858575,648783,16,IN,IN,32,0.36
6487858575,648783,18,IN,IN,32,0.36
6487858575,648783,19,IN,IN,32,0.36
6487858575,648783,21,IN,IN,32,0.36
6487858575,648783,23,IN,IN,32,0.36
6487858575,648783,24,IN,IN,32,0.36
6487858575,648783,25,IN,IN,32,0.36
6487858575,648783,26,IN,IN,32,0.36
6487858575,648783,27,IN,IN,32,0.36
6487858575,648783,28,IN,IN,32,0.36
6487858575,648783,32,IN,IN,32,0.36
6487858575,648783,34,IN,IN,32,0.36
6487858575,648783,35,IN,IN,32,0.36
6487858575,648783,36,IN,IN,32,0.36
6487858575,648783,40,IN,IN,32,0.36
6487858575,648783,42,IN,IN,32,0.36
6487858575,648783,43,IN,IN,32,0.36
6487858575,648783,44,IN,IN,32,0.36
6487858575,648783,45,IN,IN,32,0.36
6487858575,648783,46,IN,IN,32,0.36
6487858575,648783,48,IN,IN,32,0.36
6487858575,648783,50,IN,IN,32,0.36
6487858575,648783,51,IN,IN,32,0.36
6487858575,648783,52,IN,IN,32,0.36
6487858575,648783,55,IN,IN,32,0.36
6487858575,648783,59,IN,IN,32,0.36
6487858575,648783,60,IN,,32,
6633044461,66330,9,RS,RS,13,0.6821
6633044461,66330,13,RS,RS,13,0.5875
6633044461,66330,14,RS,RS,16,0.5403
6633044461,66330,15,RS,RS,15,0.5643
6633044461,66330,17,RS,DOWN,12,0.5941
6633044461,66330,18,DOWN,DOWN,32,0.3333
6633044461,66330,19,DOWN,DOWN,32,0.3333
6633044461,66330,22,DOWN,DOWN,32,0.3333
6633044461,66330,23,DOWN,DOWN,32,0.3333
6633044461,66330,24,DOWN,DOWN,32,0.3333
6633044461,66330,25,DOWN,DOWN,32,0.3333
6633044461,66330,27,DOWN,DOWN,32,0.3333
6633044461,66330,28,DOWN,DOWN,32,0.3333
6633044461,66330,30,DOWN,DOWN,32,0.3333
6633044461,66330,33,DOWN,DOWN,32,0.3333
6633044461,66330,36,DOWN,DOWN,32,0.3333
6633044461,66330,38,DOWN,DOWN,32,0.3333
6633044461,66330,40,DOWN,DOWN,32,0.3333
6633044461,66330,41,DOWN,DOWN,32,0.3333
6633044461,66330,42,DOWN,DOWN,32,0.3333
6633044461,66330,47,DOWN,DOWN,32,0.3333
6633044461,66330,49,DOWN,DOWN,32,0.3333
6633044461,66330,50,DOWN,DOWN,32,0.3333
6633044461,66330,51,DOWN,DOWN,32,0.3333
6633044461,66330,55,DOWN,DOWN,32,0.3333
6633044461,66330,56,DOWN,DOWN,32,0.3333
6633044461,66330,57,DOWN,DOWN,32,0.3333
6633044461,66330,59,DOWN,,32,
6633044461,444615,9,RS,RS,13,0.6821
6633044461,444615,13,RS,RS,13,0.5691
6633044461,444615,14,RS,RS,16,0.575
