index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
2468,77955920,35,779571,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,484,1.0,32.0,1.0,32.0,0.3148479427549195,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.3148479427549195,0,1.0
2470,77955920,36,779571,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,516,1.0,32.0,1.0,32.0,0.2772764561115668,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.3148479427549195,0,1.0
2472,77955920,37,779571,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,548,1.0,32.0,1.0,32.0,0.2772764561115668,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.2772764561115668,0,1.0
2474,77955920,38,779571,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,580,1.0,32.0,1.0,32.0,0.2816020025031289,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.2772764561115668,0,1.0
2482,77955920,42,779571,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,612,1.0,0.0,0.0,3.0,0.2816020025031289,0.046875,NOTHING,RS,1.0,1.0,1.0,0.2816020025031289,0,1.0
2488,77955920,45,779571,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,7,625,0.88125,36.0,0.0,52.0,0.20833333333333337,0.515625,IN,IN,1.0,1.0,0.0,0.2816020025031289,0,1.0
2490,77955920,46,779571,Absent,11,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,0,650,0.95625,10.0,0.06976744186046512,40.0,0.20833333333333337,0.515625,RS,RS,0.04232921962320499,0.88125,0.0,0.20833333333333337,19,1.0
2492,77955920,47,779571,Absent,14,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,25,7,Unicorn_Absent,-1,-1.0,0,675,0.95625,14.0,0.043478260869565216,40.0,0.8787878787878788,0.515625,RS,RS,0.023714766002371646,0.95625,0.06976744186046512,0.20833333333333337,7,0.04232921962320499
2496,77955920,49,779571,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,704,0.98125,4.0,0.058823529411764705,31.0,0.8787878787878788,0.4375,RS,RS,0.1353352832366127,0.95625,0.043478260869565216,0.8787878787878788,7,0.023714766002371646
2500,77955920,51,779571,Absent,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,731,0.96875,9.0,0.08333333333333333,36.0,0.15999999999999998,0.484375,RS,RS,0.049787068367863944,0.98125,0.058823529411764705,0.8787878787878788,3,0.1353352832366127
2502,77955920,52,779571,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,8,749,0.9125,28.0,0.12121212121212122,46.0,0.15999999999999998,0.5,OUT,OUT,1.0,0.96875,0.08333333333333333,0.15999999999999998,5,0.049787068367863944
2504,77955920,53,779571,Absent,62,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,-7,39,Unicorn_Absent,-1,-1.0,0,742,0.75625,39.0,0.34,64.0,0.21153846153846156,0.390625,RS,RS,0.006737946999085467,0.9125,0.12121212121212122,0.15999999999999998,14,1.0
2516,77955920,59,779571,Absent,38,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,16,16,Unicorn_Absent,-1,-1.0,0,758,0.9,28.0,0.28846153846153844,44.0,0.21153846153846156,0.4375,RS,RS,0.005034190088132767,0.75625,0.34,0.21153846153846156,39,0.006737946999085467
973,80513174,7,317473,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,16,0.9,32.0,1.0,48.0,0.0,0.5,RIGHT,RIGHT,1.0,,,,,
977,80513174,9,317473,Absent,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,9,42,0.9625,12.0,0.1282051282051282,35.0,0.0,0.453125,RS,RS,0.03130111324493289,0.9,1.0,0.0,16,1.0
983,80513174,12,317473,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,74,1.0,0.0,0.0,28.0,0.25815850815850816,0.4375,NOTHING,NOTHING,1.0,0.9625,0.1282051282051282,0.0,6,0.03130111324493289
987,80513174,14,317473,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,106,1.0,0.0,1.0,28.0,0.25815850815850816,0.4375,NOTHING,NOTHING,1.0,1.0,0.0,0.25815850815850816,0,1.0
989,80513174,15,317473,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,138,1.0,0.0,1.0,28.0,0.26666666666666666,0.4375,NOTHING,NOTHING,1.0,1.0,1.0,0.25815850815850816,0,1.0
997,80513174,19,317473,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,156,0.9125,32.0,0.0,52.0,0.26666666666666666,0.59375,RIGHT,RIGHT,1.0,1.0,1.0,0.26666666666666666,0,1.0
999,80513174,20,317473,Absent,45,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,15,17,Unicorn_Absent,-1,-1.0,9,171,0.89375,31.0,0.2857142857142857,46.0,0.0,0.453125,RS,RS,0.004584084770106734,0.9125,0.0,0.26666666666666666,14,1.0
1009,80513174,25,317473,Absent,25,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,11,21,Unicorn_Absent,-1,-1.0,9,182,0.86875,21.0,0.2682926829268293,64.0,0.0,0.671875,RS,RS,0.010228516799093708,0.89375,0.2857142857142857,0.0,17,0.004584084770106734
1011,80513174,26,317473,Absent,11,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,214,1.0,11.0,0.14285714285714285,11.0,0.0,0.171875,RS,RS,0.03627506129959581,0.86875,0.2682926829268293,0.0,21,0.010228516799093708
1013,80513174,27,317473,Absent,11,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,246,1.0,11.0,1.0,11.0,0.0,0.171875,RS,RS,0.03627506129959581,1.0,0.14285714285714285,0.0,0,0.03627506129959581
1015,80513174,28,317473,Absent,11,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,278,1.0,11.0,1.0,11.0,0.37777777777777777,0.171875,RS,RS,0.03627506129959581,1.0,1.0,0.0,0,0.03627506129959581
1019,80513174,30,317473,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,20,Unicorn_Absent,-1,-1.0,7,290,0.875,36.0,0.09302325581395349,56.0,0.37777777777777777,0.5625,IN,IN,1.0,1.0,1.0,0.37777777777777777,0,0.03627506129959581
1029,80513174,35,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,320,0.9875,2.0,0.02702702702702703,64.0,0.14906832298136646,0.96875,RS,RS,0.2431167344342142,0.875,0.09302325581395349,0.37777777777777777,20,1.0
1031,80513174,36,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,350,0.9875,2.0,1.0,64.0,0.14906832298136646,0.96875,RS,RS,0.2431167344342142,0.9875,0.02702702702702703,0.14906832298136646,2,0.2431167344342142
1033,80513174,37,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,380,0.9875,2.0,1.0,64.0,0.23170731707317072,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.14906832298136646,2,0.2431167344342142
1035,80513174,38,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,410,0.9875,2.0,1.0,64.0,0.23170731707317072,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.23170731707317072,2,0.2431167344342142
1047,80513174,44,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,440,0.9875,2.0,1.0,64.0,0.14285714285714285,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.23170731707317072,2,0.2431167344342142
1049,80513174,45,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,470,0.9875,2.0,1.0,64.0,0.14285714285714285,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.14285714285714285,2,0.2431167344342142
1051,80513174,46,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,500,0.9875,2.0,1.0,64.0,0.0,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.14285714285714285,2,0.2431167344342142
1053,80513174,47,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,530,0.9875,2.0,1.0,64.0,0.0,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142
1055,80513174,48,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,560,0.9875,2.0,1.0,64.0,0.0,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142
1061,80513174,51,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,590,0.9875,2.0,1.0,64.0,0.0,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142
1063,80513174,52,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,620,0.9875,2.0,1.0,64.0,0.09302325581395349,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142
1065,80513174,53,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,650,0.9875,2.0,1.0,64.0,0.09302325581395349,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.09302325581395349,2,0.2431167344342142
1067,80513174,54,317473,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,680,0.9875,2.0,1.0,64.0,0.597972972972973,0.96875,RS,RS,0.2431167344342142,0.9875,1.0,0.09302325581395349,2,0.2431167344342142
1069,80513174,55,317473,Absent,22,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,9,695,0.89375,17.0,0.05555555555555555,64.0,0.597972972972973,0.734375,RS,RS,0.016194143319162562,0.9875,1.0,0.597972972972973,2,0.2431167344342142
1075,80513174,58,317473,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,727,1.0,1.0,0.0,1.0,0.0,0.015625,RS,RS,0.36787944117144233,0.89375,0.05555555555555555,0.597972972972973,17,0.016194143319162562
1077,80513174,59,317473,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,759,1.0,1.0,1.0,1.0,0.0,0.015625,RS,RS,0.36787944117144233,1.0,0.0,0.0,0,0.36787944117144233
972,80513174,7,805114,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,16,0.9,32.0,1.0,48.0,0.0,0.5,UP,UP,1.0,,,,,
976,80513174,9,805114,Absent,35,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,42,0.9625,29.0,0.38636363636363635,35.0,0.0,0.453125,RS,RS,0.005537830714382473,0.9,1.0,0.0,16,1.0
982,80513174,12,805114,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,74,1.0,28.0,0.26666666666666666,28.0,0.0,0.4375,OUT,OUT,1.0,0.9625,0.38636363636363635,0.0,6,0.005537830714382473
986,80513174,14,805114,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,106,1.0,28.0,1.0,28.0,0.0,0.4375,OUT,OUT,1.0,1.0,0.26666666666666666,0.0,0,1.0
988,80513174,15,805114,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,138,1.0,28.0,1.0,28.0,0.0,0.4375,OUT,OUT,1.0,1.0,1.0,0.0,0,1.0
996,80513174,19,805114,Absent,47,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,18,14,Unicorn_Absent,-1,-1.0,0,156,0.9125,34.0,0.37777777777777777,52.0,0.0,0.59375,RS,RS,0.0061027272741740034,1.0,1.0,0.0,0,1.0
998,80513174,20,805114,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,15,17,Unicorn_Absent,-1,-1.0,5,171,0.89375,32.0,0.43478260869565216,46.0,0.0,0.453125,LEFT,LEFT,1.0,0.9125,0.37777777777777777,0.0,14,0.0061027272741740034
1008,80513174,25,805114,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,1,182,0.86875,64.0,0.5,64.0,0.0,0.671875,ALL,ALL,1.0,0.89375,0.43478260869565216,0.0,17,1.0
1010,80513174,26,805114,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,214,1.0,0.0,0.0,11.0,0.0,0.171875,NOTHING,NOTHING,1.0,0.86875,0.5,0.0,21,1.0
1012,80513174,27,805114,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,246,1.0,0.0,1.0,11.0,0.0,0.171875,NOTHING,NOTHING,1.0,1.0,0.0,0.0,0,1.0
1014,80513174,28,805114,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,278,1.0,0.0,1.0,11.0,0.0,0.171875,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0
1018,80513174,30,805114,Absent,57,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,12,20,Unicorn_Absent,-1,-1.0,0,290,0.875,40.0,0.0,56.0,0.0,0.5625,RS,RS,0.007454186295369829,1.0,1.0,0.0,0,1.0
1028,80513174,35,805114,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,1,320,0.9875,64.0,0.625,64.0,0.0,0.96875,ALL,ALL,1.0,0.875,0.0,0.0,20,0.007454186295369829
1030,80513174,36,805114,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,1,350,0.9875,64.0,1.0,64.0,0.0,0.96875,ALL,ALL,1.0,0.9875,0.625,0.0,2,1.0
1032,80513174,37,805114,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,1,380,0.9875,64.0,1.0,64.0,0.0,0.96875,ALL,ALL,1.0,0.9875,1.0,0.0,2,1.0
