index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1
781,28895346,2,534614,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,DOWN,DOWN,NOTHING,781,45,0.9125,32.0,0.3409090909090909,45.0,0.14090909090909087,0.484375,,,,
782,28895346,3,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,782,77,1.0,0.0,0.0,23.0,0.21951219512195122,0.359375,0.9125,0.3409090909090909,0.14090909090909087,14
783,28895346,4,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,783,109,1.0,0.0,1.0,2.0,1.0,0.03125,1.0,0.0,0.21951219512195122,0
785,28895346,6,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,LEFT,785,106,0.78125,0.0,1.0,21.0,0.9545454545454546,0.328125,1.0,1.0,1.0,0
789,28895346,10,534614,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,15,17,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,LEFT,789,121,0.89375,32.0,0.0,46.0,0.20930232558139536,0.453125,0.78125,1.0,0.9545454545454546,0
790,28895346,11,534614,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,RS,790,121,0.8,32.0,1.0,64.0,0.515625,0.5,0.89375,0.0,0.20930232558139536,17
791,28895346,12,534614,Absent,55,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,18,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,791,139,0.9125,37.0,0.2545454545454545,55.0,0.24545454545454548,0.640625,0.8,1.0,0.515625,32
794,28895346,15,534614,Absent,56,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,UP,794,154,0.89375,37.0,0.4230769230769231,52.0,0.16817496229260936,0.546875,0.9125,0.2545454545454545,0.24545454545454548,14
796,28895346,17,534614,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,UP,796,170,0.9,32.0,0.35294117647058826,45.0,0.08210784313725494,0.453125,0.89375,0.4230769230769231,0.16817496229260936,17
798,28895346,19,534614,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,RS,798,106,0.4,32.0,1.0,32.0,1.0,0.5,0.9,0.35294117647058826,0.08210784313725494,16
800,28895346,21,534614,Absent,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,NOTHING,800,128,0.9375,15.0,0.11904761904761904,37.0,0.11904761904761904,0.421875,0.4,1.0,1.0,0
802,28895346,23,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,802,64,0.4,0.0,0.0,32.0,1.0,0.5,0.9375,0.11904761904761904,0.11904761904761904,10
805,28895346,26,534614,Absent,49,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,29,3,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,NOTHING,805,93,0.98125,32.0,0.0,34.0,0.12121212121212122,0.484375,0.4,0.0,1.0,0
806,28895346,27,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,806,125,1.0,0.0,0.0,32.0,0.12121212121212122,0.5,0.98125,0.0,0.12121212121212122,3
807,28895346,28,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,807,157,1.0,0.0,1.0,32.0,0.0,0.5,1.0,0.0,0.12121212121212122,0
808,28895346,29,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,808,189,1.0,0.0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0
809,28895346,30,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,809,221,1.0,0.0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0
810,28895346,31,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,LEFT,810,157,0.4,0.0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0
812,28895346,33,534614,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,RS,812,176,0.91875,32.0,0.0,40.0,0.23255813953488372,0.421875,0.4,1.0,0.0,0
813,28895346,34,534614,Absent,41,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,29,3,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,UP,813,205,0.98125,31.0,0.23529411764705882,36.0,0.11990950226244343,0.515625,0.91875,0.0,0.23255813953488372,13
816,28895346,37,534614,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,RS,816,223,0.9125,32.0,0.26,46.0,0.135,0.5,0.98125,0.23529411764705882,0.11990950226244343,3
818,28895346,39,534614,Absent,31,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,818,245,0.9375,26.0,0.3181818181818182,38.0,0.09866962305986696,0.4375,0.9125,0.26,0.135,14
820,28895346,41,534614,Absent,45,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,32,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,NOTHING,820,245,0.8,32.0,0.28888888888888886,64.0,0.05486111111111114,0.5,0.9375,0.3181818181818182,0.09866962305986696,10
821,28895346,42,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,821,277,1.0,0.0,0.0,32.0,0.5,0.5,0.8,0.28888888888888886,0.05486111111111114,32
822,28895346,43,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,ALL,822,244,0.59375,0.0,1.0,32.0,0.0,0.5,1.0,0.0,0.5,0
826,28895346,47,534614,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,LEFT,826,244,0.8,64.0,0.0,64.0,0.0,0.5,0.59375,1.0,0.0,0
827,28895346,48,534614,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,NOTHING,827,260,0.9,32.0,0.5,48.0,0.16666666666666669,0.5,0.8,0.0,0.0,32
829,28895346,50,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,829,292,1.0,0.0,0.0,32.0,1.0,0.5,0.9,0.5,0.16666666666666669,16
830,28895346,51,534614,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,DOWN,830,228,0.4,0.0,1.0,32.0,0.0,0.5,1.0,0.0,1.0,0
833,28895346,54,534614,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,6,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,ALL,833,254,0.9625,32.0,0.0,39.0,0.18421052631578946,0.515625,0.4,1.0,0.0,0
835,28895346,56,534614,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,ALL,835,286,1.0,64.0,0.5,64.0,0.5,1.0,0.9625,0.0,0.18421052631578946,6
838,28895346,59,534614,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-16,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,,838,270,0.7,64.0,1.0,64.0,0.0,1.0,1.0,0.5,0.5,0
844,28945012,5,289484,Absent,49,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,844,63,1.0,36.0,0.23404255319148937,36.0,0.23404255319148937,0.5625,,,,
845,28945012,6,289484,Absent,30,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,845,95,1.0,23.0,0.2826086956521739,23.0,0.7173913043478262,0.359375,1.0,0.23404255319148937,0.23404255319148937,0
846,28945012,7,289484,Absent,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,ALL,846,79,0.7,4.0,0.038461538461538464,4.0,0.9615384615384616,0.0625,1.0,0.2826086956521739,0.7173913043478262,0
849,28945012,10,289484,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,RS,849,107,0.975,64.0,0.0625,64.0,0.0625,0.9375,0.7,0.038461538461538464,0.9615384615384616,0
851,28945012,12,289484,Absent,53,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,-64,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,UP,851,43,0.4,35.0,0.546875,35.0,0.546875,0.546875,0.975,0.0625,0.0625,4
853,28945012,14,289484,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,UP,853,43,0.8,32.0,0.425531914893617,32.0,0.425531914893617,0.0,0.4,0.546875,0.546875,0
854,28945012,15,289484,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,RS,854,43,0.8,32.0,1.0,64.0,0.5,0.5,0.8,0.425531914893617,0.425531914893617,32
855,28945012,16,289484,Absent,47,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,-3,35,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,855,40,0.78125,35.0,0.3673469387755102,64.0,0.6326530612244898,0.453125,0.8,1.0,0.5,32
863,28945012,24,289484,Absent,36,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,17,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,OUT,863,57,0.90625,29.0,0.28,46.0,0.21999999999999997,0.484375,0.78125,0.3673469387755102,0.6326530612244898,35
866,28945012,27,289484,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,13,19,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,OUT,RS,866,70,0.88125,28.0,0.32558139534883723,46.0,0.027359781121751026,0.421875,0.90625,0.28,0.21999999999999997,15
867,28945012,28,289484,Absent,44,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,UP,867,70,0.8,29.0,0.32558139534883723,29.0,0.32558139534883723,0.453125,0.88125,0.32558139534883723,0.027359781121751026,19
871,28945012,32,289484,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,NOTHING,871,98,0.975,32.0,0.2978723404255319,35.0,0.2978723404255319,0.484375,0.8,0.32558139534883723,0.32558139534883723,0
873,28945012,34,289484,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RIGHT,873,79,0.68125,0.0,0.0,32.0,0.11428571428571428,0.5,0.975,0.2978723404255319,0.2978723404255319,4
876,28945012,37,289484,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RIGHT,876,95,0.9,32.0,0.0,48.0,0.0,0.5,0.68125,0.0,0.11428571428571428,0
877,28945012,38,289484,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,DOWN,877,111,0.9,32.0,1.0,48.0,0.0,0.5,0.9,0.0,0.0,16
879,28945012,40,289484,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,DOWN,DOWN,DOWN,879,143,1.0,32.0,0.3333333333333333,32.0,0.3333333333333333,0.5,0.9,1.0,0.0,16
880,28945012,41,289484,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,DOWN,DOWN,DOWN,880,175,1.0,32.0,1.0,32.0,0.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0
881,28945012,42,289484,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-16,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,RIGHT,881,159,0.7,32.0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0
884,28945012,45,289484,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,LEFT,884,159,0.8,32.0,0.3333333333333333,64.0,0.3333333333333333,0.5,0.7,1.0,0.0,0
885,28945012,46,289484,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RS,885,177,0.9125,32.0,0.0,50.0,0.5,0.5625,0.8,0.3333333333333333,0.3333333333333333,32
889,28945012,50,289484,Absent,40,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,20,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,889,197,0.925,29.0,0.38636363636363635,39.0,0.2124505928853755,0.421875,0.9125,0.0,0.5,14
890,28945012,51,289484,Absent,11,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,27,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RIGHT,890,224,0.96875,11.0,0.2903225806451613,46.0,0.0013440860215053752,0.640625,0.925,0.38636363636363635,0.2124505928853755,12
891,28945012,52,289484,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,8,24,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RS,891,232,0.85,32.0,0.13157894736842105,46.0,0.34011916583912616,0.34375,0.96875,0.2903225806451613,0.0013440860215053752,5
