level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo
854,0,1152574335,15,115254,Absent,60,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,16,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,854,0,26.201268357810413,26.201268357810413,27,0.9,37,0.0,50.0,0.32653061224489793,0.53125,0.68125,1.0,0.0,0.0,RS
855,0,1152574335,16,115254,Absent,60,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,2,30,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,855,0,26.201268357810413,32.0,29,0.8125,37,1.0,49.0,0.6603773584905661,0.296875,0.9,0.0,0.32653061224489793,16.0,RIGHT
857,0,1152574335,18,115254,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,15,17,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,857,0,26.201268357810413,-86.0,44,0.89375,32,0.3269230769230769,48.0,0.0881712626995646,0.484375,0.8125,1.0,0.6603773584905661,30.0,NOTHING
859,0,1152574335,20,115254,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,859,0,26.201268357810413,26.201268357810413,76,1.0,0,0.0,0.0,0.0,0.0,0.89375,0.3269230769230769,0.0881712626995646,17.0,NOTHING
860,0,1152574335,21,115254,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,860,0,26.201268357810413,-16.5,60,0.7,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UP
863,0,1152574335,24,115254,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,863,0,26.201268357810413,-64.0,70,0.8625,32,0.0,53.0,0.0,0.484375,0.7,1.0,0.0,0.0,RS
865,0,1152574335,26,115254,Absent,21,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,865,0,26.201268357810413,26.201268357810413,90,0.925,19,0.1590909090909091,50.0,0.8409090909090909,0.59375,0.8625,0.0,0.0,22.0,RS
866,0,1152574335,27,115254,Absent,21,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,22,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,866,0,26.201268357810413,-66.0,112,0.9375,19,1.0,35.0,0.62,0.390625,0.925,0.1590909090909091,0.8409090909090909,12.0,RIGHT
868,0,1152574335,29,115254,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,868,0,26.201268357810413,32.0,122,0.8625,32,0.24390243902439024,49.0,0.0060975609756097615,0.421875,0.9375,1.0,0.62,10.0,ALL
874,0,1152574335,35,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,874,0,26.201268357810413,26.201268357810413,154,1.0,64,0.5,64.0,0.5,1.0,0.8625,0.24390243902439024,0.0060975609756097615,22.0,ALL
875,0,1152574335,36,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,875,0,26.201268357810413,32.0,186,1.0,64,1.0,64.0,0.0,1.0,1.0,0.5,0.5,0.0,ALL
878,0,1152574335,39,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,878,0,26.201268357810413,32.0,218,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
880,0,1152574335,41,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,880,0,26.201268357810413,32.0,250,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
882,0,1152574335,43,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,882,0,26.201268357810413,32.0,282,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
884,0,1152574335,45,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,884,0,26.201268357810413,26.201268357810413,314,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
885,0,1152574335,46,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,885,0,26.201268357810413,32.0,346,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
890,0,1152574335,51,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,890,0,26.201268357810413,26.201268357810413,378,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
891,0,1152574335,52,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,891,0,26.201268357810413,26.201268357810413,410,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
892,0,1152574335,53,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,892,0,26.201268357810413,32.0,442,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
895,0,1152574335,56,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,895,0,26.201268357810413,32.0,474,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
897,0,1152574335,58,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,897,0,26.201268357810413,26.201268357810413,506,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,ALL
898,0,1152574335,59,115254,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,898,0,26.201268357810413,26.201268357810413,538,1.0,64,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,
902,0,1152574335,3,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,902,0,26.201268357810413,-16.0,-2,0.7,0,0.0,32.0,0.3333333333333333,0.5,,,,,RS
905,0,1152574335,6,743352,Absent,62,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,905,0,26.201268357810413,26.201268357810413,30,1.0,36,0.0,36.0,0.0,0.5625,0.7,0.0,0.3333333333333333,0.0,RS
906,0,1152574335,7,743352,Absent,62,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,-19,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,906,0,26.201268357810413,-19.714285714285715,11,0.68125,36,1.0,36.0,0.0,0.5625,1.0,0.0,0.0,0.0,RS
914,0,1152574335,15,743352,Absent,49,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,16,16,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,914,0,26.201268357810413,26.201268357810413,27,0.9,29,0.32653061224489793,50.0,0.32653061224489793,0.53125,0.68125,1.0,0.0,0.0,RS
915,0,1152574335,16,743352,Absent,62,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,2,30,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,915,0,26.201268357810413,32.0,29,0.8125,42,0.33962264150943394,49.0,0.6603773584905661,0.296875,0.9,0.32653061224489793,0.32653061224489793,16.0,RS
917,0,1152574335,18,743352,Absent,46,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,917,0,26.201268357810413,-86.0,44,0.89375,33,0.41509433962264153,48.0,0.0881712626995646,0.484375,0.8125,0.33962264150943394,0.6603773584905661,30.0,NOTHING
919,0,1152574335,20,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,919,0,26.201268357810413,26.201268357810413,76,1.0,0,0.0,0.0,0.0,0.0,0.89375,0.41509433962264153,0.0881712626995646,17.0,NOTHING
920,0,1152574335,21,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,920,0,26.201268357810413,-16.5,60,0.7,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,RS
923,0,1152574335,24,743352,Absent,58,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,923,0,26.201268357810413,-64.0,70,0.8625,43,0.0,53.0,0.0,0.484375,0.7,1.0,0.0,0.0,RS
925,0,1152574335,26,743352,Absent,58,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,20,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,925,0,26.201268357810413,26.201268357810413,90,0.925,43,1.0,50.0,0.8409090909090909,0.59375,0.8625,0.0,0.0,22.0,RS
926,0,1152574335,27,743352,Absent,32,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,22,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,926,0,26.201268357810413,-66.0,112,0.9375,26,0.38,35.0,0.62,0.390625,0.925,1.0,0.8409090909090909,12.0,RS
928,0,1152574335,29,743352,Absent,60,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,928,0,26.201268357810413,32.0,122,0.8625,39,0.25,49.0,0.0060975609756097615,0.421875,0.9375,0.38,0.62,10.0,NOTHING
934,0,1152574335,35,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,934,0,26.201268357810413,26.201268357810413,154,1.0,0,0.0,64.0,0.5,1.0,0.8625,0.25,0.0060975609756097615,22.0,NOTHING
935,0,1152574335,36,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,935,0,26.201268357810413,32.0,186,1.0,0,1.0,64.0,0.0,1.0,1.0,0.0,0.5,0.0,NOTHING
938,0,1152574335,39,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,938,0,26.201268357810413,32.0,218,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
940,0,1152574335,41,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,940,0,26.201268357810413,32.0,250,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
942,0,1152574335,43,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,942,0,26.201268357810413,32.0,282,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
944,0,1152574335,45,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,944,0,26.201268357810413,26.201268357810413,314,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
945,0,1152574335,46,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,945,0,26.201268357810413,32.0,346,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
950,0,1152574335,51,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,950,0,26.201268357810413,26.201268357810413,378,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
951,0,1152574335,52,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,951,0,26.201268357810413,26.201268357810413,410,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
952,0,1152574335,53,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,952,0,26.201268357810413,32.0,442,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
955,0,1152574335,56,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,955,0,26.201268357810413,32.0,474,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
957,0,1152574335,58,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,957,0,26.201268357810413,26.201268357810413,506,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
958,0,1152574335,59,743352,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,958,0,26.201268357810413,26.201268357810413,538,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,
961,0,1158012654,2,11580,Absent,16,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,25,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,961,0,26.201268357810413,26.201268357810413,55,0.95625,15,0.0,41.0,1.0,0.53125,,,,,RIGHT
962,0,1158012654,3,11580,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,962,0,26.201268357810413,26.201268357810413,69,0.8875,32,0.2702702702702703,47.0,0.7297297297297297,0.453125,0.95625,0.0,1.0,7.0,RS
963,0,1158012654,4,11580,Absent,59,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,31,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,963,0,26.201268357810413,26.201268357810413,100,0.99375,38,0.4,43.0,0.34594594594594597,0.65625,0.8875,0.2702702702702703,0.7297297297297297,18.0,RS
964,0,1158012654,5,11580,Absent,44,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,28,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,964,0,26.201268357810413,26.201268357810413,128,0.975,31,0.3269230769230769,33.0,0.6730769230769231,0.453125,0.99375,0.4,0.34594594594594597,1.0,NOTHING
965,0,1158012654,6,11580,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,965,0,26.201268357810413,-16.0,112,0.7,0,0.0,6.0,1.0,0.09375,0.975,0.3269230769230769,0.6730769230769231,4.0,RS
968,0,1158012654,9,11580,Absent,56,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,11,21,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,968,0,26.201268357810413,26.201268357810413,123,0.86875,36,0.0,47.0,0.02702702702702703,0.40625,0.7,0.0,1.0,0.0,ALL
