Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
12979743,57,12976,Present,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,6,0.0,6,388,1.0,3.0,0.09375,5.0,0.09166666666666667,0.078125,RS,RIGHT,0.17692120631776423,1.0,1.0,0.7857142857142857,0,1.0
12979743,58,12976,Present,10,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,1,2.0,6,420,1.0,10.0,0.3,20.0,0.09166666666666667,0.3125,RS,RIGHT,0.04232921962320499,1.0,0.09375,0.09166666666666667,0,0.17692120631776423
12979743,59,12976,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,452,1.0,32.0,0.3125,64.0,0.06593406593406592,1.0,RIGHT,RIGHT,1.0,1.0,0.3,0.09166666666666667,0,0.04232921962320499
12979743,60,12976,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,484,1.0,32.0,1.0,64.0,0.06593406593406592,1.0,RIGHT,RIGHT,1.0,1.0,0.3125,0.06593406593406592,0,1.0
12979743,1,97438,Present,24,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,31,1,Unicorn_Present,6,0.0,9,31,0.99375,20.0,1.0,22.0,0.024305555555555552,0.328125,RS,RS,0.01142289099346694,,,,,
12979743,2,97438,Absent,25,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-65,1,Unicorn_Present,2,3.0,9,-34,0.39375,20.0,1.0,22.0,0.024305555555555552,0.328125,RS,RS,0.01142289099346694,0.99375,1.0,0.024305555555555552,1,0.01142289099346694
12979743,3,97438,Absent,20,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,14,18,Unicorn_Absent,-1,-1.0,9,-20,0.8875,18.0,0.22580645161290322,64.0,0.140625,0.71875,RS,RS,0.01436959609043909,0.39375,1.0,0.024305555555555552,1,0.01142289099346694
12979743,4,97438,Absent,54,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1.0,9,-5,0.89375,36.0,0.2558139534883721,51.0,0.140625,0.53125,RS,RS,0.0061027272741740034,0.8875,0.22580645161290322,0.140625,18,0.01436959609043909
12979743,5,97438,Absent,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,27,1.0,5.0,0.1388888888888889,5.0,0.242962962962963,0.078125,RS,RS,0.10687792566038574,0.89375,0.2558139534883721,0.140625,17,0.0061027272741740034
12979743,6,97438,Absent,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,2,2.0,9,-37,0.4,5.0,1.0,5.0,0.242962962962963,0.078125,RS,RS,0.10687792566038574,1.0,0.1388888888888889,0.242962962962963,0,0.10687792566038574
12979743,7,97438,Present,22,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26,6,Unicorn_Present,6,6.0,9,-11,0.9625,18.0,0.045454545454545456,35.0,0.53125,0.453125,RS,RS,0.01436959609043909,0.4,1.0,0.242962962962963,0,0.10687792566038574
12979743,8,97438,Absent,25,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,23,9,Unicorn_Absent,-1,-1.0,9,12,0.94375,22.0,0.25,45.0,0.53125,0.5625,RS,RS,0.009182867495108389,0.9625,0.045454545454545456,0.53125,6,0.01436959609043909
12979743,9,97438,Present,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,31,1,Unicorn_Present,6,7.0,9,43,0.99375,9.0,0.10714285714285714,15.0,0.26666666666666666,0.21875,RS,RS,0.049787068367863944,0.94375,0.25,0.53125,9,0.009182867495108389
12979743,10,97438,Absent,21,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,-73,9,Unicorn_Present,3,1.0,9,-30,0.34375,19.0,0.47368421052631576,36.0,0.26666666666666666,0.421875,RS,RS,0.012792465124422179,0.99375,0.10714285714285714,0.26666666666666666,1,0.049787068367863944
12979743,11,97438,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,4,-16,0.8875,32.0,0.1590909090909091,49.0,0.0,0.484375,UP,UP,1.0,0.34375,0.47368421052631576,0.26666666666666666,9,0.012792465124422179
12979743,12,97438,Present,43,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,32,0,Unicorn_Present,3,1.0,9,16,1.0,33.0,0.32653061224489793,33.0,0.0,0.515625,RS,RS,0.004584084770106734,0.8875,0.1590909090909091,0.0,18,1.0
12979743,13,97438,Absent,56,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,-64,0,Unicorn_Present,6,7.0,9,-48,0.4,39.0,0.8461538461538461,39.0,0.6095238095238095,0.609375,RS,RS,0.006737946999085467,1.0,0.32653061224489793,0.0,0,0.004584084770106734
12979743,14,97438,Absent,28,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,23,9,Unicorn_Absent,-1,-1.0,9,-25,0.94375,19.0,0.23404255319148937,42.0,0.6095238095238095,0.515625,RS,RS,0.012792465124422179,0.4,0.8461538461538461,0.6095238095238095,0,0.006737946999085467
12979743,15,97438,Present,14,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,32,0,Unicorn_Present,2,1.0,9,7,1.0,13.0,0.14285714285714285,27.0,0.425531914893617,0.421875,RS,RS,0.02717246117223556,0.94375,0.23404255319148937,0.6095238095238095,9,0.012792465124422179
12979743,16,97438,Absent,17,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,26,6,Unicorn_Absent,-1,-1.0,9,33,0.9625,16.0,0.8125,42.0,0.425531914893617,0.5625,RS,RS,0.01831563888873418,1.0,0.14285714285714285,0.425531914893617,0,0.02717246117223556
12979743,17,97438,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,47,0.8875,32.0,0.14285714285714285,55.0,0.0,0.578125,RIGHT,RIGHT,1.0,0.9625,0.8125,0.425531914893617,6,0.01831563888873418
12979743,18,97438,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,6,5.0,9,-17,0.4,1.0,0.03125,1.0,0.0,0.015625,RS,RS,0.36787944117144233,0.8875,0.14285714285714285,0.0,18,1.0
12979743,19,97438,Absent,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,9,8,0.95625,13.0,0.0,35.0,0.0,0.4375,RS,RS,0.02717246117223556,0.4,0.03125,0.0,0,0.36787944117144233
12979743,20,97438,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,3,38,0.9875,32.0,0.15384615384615385,35.0,0.0,0.515625,DOWN,DOWN,1.0,0.95625,0.0,0.0,7,0.02717246117223556
12979743,21,97438,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-77,13,Unicorn_Present,1,3.0,3,-39,0.31875,32.0,1.0,51.0,0.125,0.59375,DOWN,DOWN,1.0,0.9875,0.15384615384615385,0.0,2,1.0
12979743,22,97438,Present,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32,0,Unicorn_Present,3,2.0,9,-7,1.0,10.0,0.16666666666666666,22.0,0.125,0.34375,RS,RS,0.04232921962320499,0.31875,1.0,0.125,13,1.0
12979743,23,97438,Absent,57,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-84,20,Unicorn_Present,4,7.0,9,-91,0.275,38.0,0.2631578947368421,50.0,0.16571428571428576,0.46875,RS,RS,0.0061027272741740034,1.0,0.16666666666666666,0.125,0,0.04232921962320499
12979743,24,97438,Present,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,Unicorn_Present,0,0.0,9,-60,0.99375,8.0,0.12195121951219512,16.0,0.16571428571428576,0.234375,RS,RS,0.059105746561956225,0.275,0.2631578947368421,0.16571428571428576,20,0.0061027272741740034
12979743,25,97438,Present,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30,2,Unicorn_Present,1,1.0,9,-30,0.9875,11.0,0.7272727272727273,21.0,0.16666666666666666,0.296875,RS,RS,0.03627506129959581,0.99375,0.12195121951219512,0.16571428571428576,1,0.059105746561956225
12979743,26,97438,Absent,56,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,4,28,Unicorn_Absent,-1,-1.0,9,-26,0.825,37.0,0.2972972972972973,50.0,0.16666666666666666,0.34375,RS,RS,0.005537830714382473,0.9875,0.7272727272727273,0.16666666666666666,2,0.03627506129959581
12979743,27,97438,Absent,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,4,0.9875,13.0,0.19047619047619047,22.0,0.21818181818181817,0.3125,RS,RS,0.02717246117223556,0.825,0.2972972972972973,0.16666666666666666,28,0.005537830714382473
12979743,28,97438,Absent,62,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,26,6,Unicorn_Absent,-1,-1.0,9,30,0.9625,38.0,0.21428571428571427,43.0,0.21818181818181817,0.578125,RS,RS,0.0061027272741740034,0.9875,0.19047619047619047,0.21818181818181817,2,0.02717246117223556
12979743,29,97438,Present,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,30,2,Unicorn_Present,1,7.0,9,60,0.9875,13.0,0.13333333333333333,25.0,0.36672473867595823,0.359375,RS,RS,0.02717246117223556,0.9625,0.21428571428571427,0.21818181818181817,6,0.0061027272741740034
12979743,30,97438,Present,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,1,0.0,9,92,1.0,1.0,0.07692307692307693,3.0,0.36672473867595823,0.046875,RS,RS,0.36787944117144233,0.9875,0.13333333333333333,0.36672473867595823,2,0.02717246117223556
12979743,31,97438,Absent,19,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,14,18,Unicorn_Absent,-1,-1.0,9,106,0.8875,18.0,0.05555555555555555,64.0,0.0,0.71875,RS,RS,0.01436959609043909,1.0,0.07692307692307693,0.36672473867595823,0,0.36787944117144233
12979743,32,97438,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,19,13,Unicorn_Absent,-1,-1.0,6,125,0.91875,32.0,0.25,44.0,0.0,0.484375,RIGHT,RIGHT,1.0,0.8875,0.05555555555555555,0.0,18,0.01436959609043909
12979743,33,97438,Present,36,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,30,2,Unicorn_Present,3,2.0,9,155,0.9875,32.0,0.28,33.0,0.0,0.484375,RS,RS,0.005034190088132767,0.91875,0.25,0.0,13,1.0
12979743,34,97438,Present,17,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,30,2,Unicorn_Present,5,3.0,9,185,0.9875,15.0,0.46875,16.0,0.0,0.21875,RS,RS,0.020796234419099814,0.9875,0.28,0.0,2,0.005034190088132767
12979743,35,97438,Present,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,6,3.0,9,217,1.0,1.0,0.06666666666666667,2.0,0.0,0.03125,RS,RS,0.36787944117144233,0.9875,0.46875,0.0,2,0.020796234419099814
12979743,36,97438,Present,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,5,1.0,9,249,1.0,2.0,0.5,4.0,0.0,0.0625,RS,RS,0.2431167344342142,1.0,0.06666666666666667,0.0,0,0.36787944117144233
12979743,37,97438,Absent,46,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,-66,2,Unicorn_Present,4,3.0,9,183,0.3875,35.0,0.05714285714285714,36.0,0.0,0.53125,RS,RS,0.005537830714382473,1.0,0.5,0.0,0,0.2431167344342142
12979743,38,97438,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,5,213,0.9875,32.0,0.425531914893617,34.0,0.0,0.5,LEFT,LEFT,1.0,0.3875,0.05714285714285714,0.0,2,0.005537830714382473
12979743,39,97438,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,-66,2,Unicorn_Present,4,1.0,5,147,0.3875,32.0,1.0,34.0,0.0,0.5,LEFT,LEFT,1.0,0.9875,0.425531914893617,0.0,2,1.0
12979743,40,97438,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,7,4.0,2,83,0.4,0.0,0.0,11.0,0.0,0.171875,NOTHING,NOTHING,1.0,0.3875,1.0,0.0,2,1.0
12979743,41,97438,Absent,47,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,-68,4,Unicorn_Present,1,7.0,9,15,0.375,32.0,0.0,35.0,0.0,0.484375,RS,RS,0.007454186295369829,0.4,0.0,0.0,0,1.0
12979743,42,97438,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,15,0.8,32.0,0.28,32.0,0.0,0.0,LEFT,LEFT,1.0,0.375,0.0,0.0,4,0.007454186295369829
12979743,43,97438,Absent,17,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,-64,0,Unicorn_Present,0,2.0,9,-49,0.4,17.0,0.16666666666666666,17.0,0.0,0.265625,RS,RS,0.016194143319162562,0.8,0.28,0.0,32,1.0
12979743,44,97438,Present,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,Unicorn_Present,1,6.0,1,-28,0.93125,50.0,0.21818181818181817,52.0,0.0,0.640625,RS,ALL,0.023714766002371646,0.4,0.16666666666666666,0.0,0,0.016194143319162562
12979743,45,97438,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,4,1.0,32.0,0.4642857142857143,64.0,0.0,1.0,LEFT,LEFT,1.0,0.93125,0.21818181818181817,0.0,11,0.023714766002371646
12979743,46,97438,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,36,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,0.4642857142857143,0.0,0,1.0
12979743,47,97438,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,68,1.0,32.0,1.0,64.0,0.03125,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0
12979743,48,97438,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,100,1.0,32.0,1.0,64.0,0.03125,1.0,LEFT,LEFT,1.0,1.0,1.0,0.03125,0,1.0
12979743,49,97438,Present,17,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,0,4.0,5,132,1.0,17.0,0.53125,34.0,0.03125,0.53125,RS,LEFT,0.020796234419099814,1.0,1.0,0.03125,0,1.0
12979743,50,97438,Present,30,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,32,0,Unicorn_Present,1,7.0,5,164,1.0,30.0,0.5666666666666667,60.0,0.03125,0.9375,RS,LEFT,0.2431167344342142,1.0,0.53125,0.03125,0,0.020796234419099814
12979743,51,97438,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,196,1.0,32.0,0.9375,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,0.5666666666666667,0.03125,0,0.2431167344342142
12979743,52,97438,Present,21,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,0,5.0,5,228,1.0,21.0,0.65625,42.0,0.0,0.65625,RS,LEFT,0.03627506129959581,1.0,0.9375,0.0,0,1.0
12979743,53,97438,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,260,1.0,32.0,0.65625,64.0,0.03125,1.0,LEFT,LEFT,1.0,1.0,0.65625,0.0,0,0.03627506129959581
