index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1,Delta
0,818531747,23,8185,Absent,32,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,21,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,163,0.93125,10.0,RS,25,0.21052631578947367,38,0.05668016194331982,0.421875,0.390625,22.0,0.9375,0.35714285714285715,0.13696060037523453,RS,RS,RS,0.328125,0.9
0,818531747,24,8185,Absent,32,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,21,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,184,0.93125,11.0,RS,32,0.35714285714285715,48,0.13763066202090593,0.59375,0.5,21.0,0.93125,0.2222222222222222,0.05668016194331982,RS,RS,RS,0.390625,0.9
0,818531747,25,8185,Present,30,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,25,10,Unicorn_Present,7,5.0,0,Unicorn_Absent,209,0.95625,11.0,RS,23,0.2222222222222222,40,0.07004830917874394,0.46875,0.359375,21.0,0.93125,0.21428571428571427,0.13763066202090593,RS,RS,RS,0.5,0.9
0,818531747,26,8185,Absent,32,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,24,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,233,0.95,7.0,RS,28,0.21428571428571427,45,0.029616724738675965,0.59375,0.4375,25.0,0.95625,0.25,0.07004830917874394,RS,RS,RS,0.359375,0.9
0,818531747,27,8185,Present,4,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,30,9,Unicorn_Present,0,1.0,0,Unicorn_Present,263,0.9875,8.0,RS,27,0.25,32,0.060344827586206906,0.359375,0.421875,24.0,0.95,0.27906976744186046,0.029616724738675965,RS,RS,RS,0.4375,0.9
0,818531747,28,8185,Present,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,31,9,Unicorn_Present,3,1.0,0,Unicorn_Absent,294,0.99375,2.0,RS,28,0.27906976744186046,41,0.1177794448612153,0.5,0.4375,30.0,0.9875,0.25,0.060344827586206906,RS,RS,RS,0.421875,0.9
0,818531747,29,8185,Absent,32,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,22,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,316,0.9375,1.0,RS,22,0.25,39,0.0064102564102563875,0.453125,0.3888888888888889,31.0,0.99375,0.25,0.1177794448612153,RS,RS,RS,0.4375,0.9
0,818531747,30,8185,Absent,32,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,23,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,339,0.94375,10.0,RS,23,0.25,39,0.07926829268292682,0.53125,0.359375,22.0,0.9375,0.34285714285714286,0.0064102564102563875,RS,RS,RS,0.3888888888888889,0.9
0,818531747,31,8185,Present,30,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,20,9,Unicorn_Present,4,5.0,0,Unicorn_Present,359,0.925,9.0,RS,24,0.34285714285714286,38,0.15366795366795366,0.453125,0.375,23.0,0.94375,0.2777777777777778,0.07926829268292682,RS,RS,RS,0.359375,0.9
0,818531747,32,8185,Present,13,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,27,6,Unicorn_Present,6,3.0,0,Unicorn_Absent,386,0.96875,12.0,RS,22,0.2777777777777778,36,0.01307189542483661,0.46875,0.4146341463414634,20.0,0.925,0.20930232558139536,0.15366795366795366,RS,RS,RS,0.375,0.9
0,818531747,33,8185,Absent,32,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,22,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,408,0.9375,5.0,RS,30,0.20930232558139536,46,0.059302325581395365,0.5625,0.46875,27.0,0.96875,0.23076923076923078,0.01307189542483661,RS,RS,RS,0.4146341463414634,0.9
0,818531747,34,8185,Present,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,31,5,Unicorn_Present,7,2.0,0,Unicorn_Absent,439,0.99375,10.0,RS,18,0.23076923076923078,34,0.08442776735459664,0.453125,0.42857142857142855,22.0,0.9375,0.22857142857142856,0.059302325581395365,RS,RS,RS,0.46875,0.9
0,818531747,35,8185,Absent,32,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,22,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,461,0.9375,1.0,RS,25,0.22857142857142856,40,0.08571428571428572,0.5625,0.390625,31.0,0.99375,0.27906976744186046,0.08442776735459664,RS,RS,RS,0.42857142857142855,0.9
0,818531747,36,8185,Present,21,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,24,13,Unicorn_Present,7,5.0,0,Unicorn_Absent,485,0.95,10.0,RS,30,0.27906976744186046,41,0.023960535588442577,0.4375,0.46875,22.0,0.9375,0.32432432432432434,0.08571428571428572,RS,RS,RS,0.390625,0.9
0,818531747,37,8185,Absent,32,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,20,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,505,0.925,8.0,RS,19,0.32432432432432434,37,0.13827781269641737,0.4375,0.3076923076923077,24.0,0.95,0.11428571428571428,0.023960535588442577,RS,RS,RS,0.46875,0.9
0,818531747,38,8185,Present,17,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,26,7,Unicorn_Present,3,7.0,0,Unicorn_Present,531,0.9625,12.0,RS,20,0.11428571428571428,36,0.13571428571428573,0.453125,0.3125,20.0,0.925,0.28125,0.13827781269641737,RS,RS,RS,0.3076923076923077,0.9
0,818531747,39,8185,Present,13,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,30,11,Unicorn_Present,6,2.0,0,Unicorn_Absent,561,0.9875,6.0,RS,21,0.28125,40,0.019345238095238082,0.453125,0.328125,26.0,0.9625,0.18604651162790697,0.13571428571428573,RS,RS,RS,0.3125,0.9
0,818531747,40,8185,Absent,32,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,22,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,583,0.9375,2.0,RS,30,0.18604651162790697,39,0.004228329809725151,0.40625,0.46875,30.0,0.9875,0.225,0.019345238095238082,RS,RS,RS,0.328125,0.9
0,818531747,41,8185,Absent,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,26,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,609,0.9625,10.0,RS,19,0.225,32,0.039705882352941174,0.375,0.30952380952380953,22.0,0.9375,0.13513513513513514,0.004228329809725151,RS,RS,RS,0.46875,0.9
0,818531747,42,8185,Present,10,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,29,8,Unicorn_Present,7,1.0,0,Unicorn_Present,638,0.98125,6.0,RS,23,0.13513513513513514,40,0.07539118065433853,0.5,0.375,26.0,0.9625,0.20512820512820512,0.039705882352941174,RS,RS,RS,0.30952380952380953,0.9
0,818531747,43,8185,Absent,32,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-72,8,Unicorn_Present,0,1.0,0,Unicorn_Absent,566,0.35,3.0,RS,24,0.20512820512820512,37,0.0053981106612685514,0.453125,0.375,29.0,0.98125,0.2682926829268293,0.07539118065433853,RS,RS,RS,0.375,0.9
0,818531747,44,8185,Absent,32,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,23,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,589,0.94375,8.0,RS,28,0.2682926829268293,37,0.18257839721254357,0.453125,0.4375,-72.0,0.35,0.22448979591836735,0.0053981106612685514,RS,RS,RS,0.375,0.9
0,818531747,45,8185,Present,24,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,24,15,Unicorn_Present,4,5.0,0,Unicorn_Present,613,0.95,9.0,RS,32,0.22448979591836735,43,0.062327633756205175,0.4375,0.5,23.0,0.94375,0.2826086956521739,0.18257839721254357,RS,RS,RS,0.4375,0.9
0,818531747,46,8185,Absent,32,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,-75,12,Unicorn_Present,4,0.0,0,Unicorn_Absent,538,0.33125,8.0,RS,27,0.2826086956521739,34,0.003105590062111807,0.34375,0.421875,24.0,0.95,0.22448979591836735,0.062327633756205175,RS,RS,RS,0.5,0.9
0,818531747,47,8185,Absent,32,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,25,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,563,0.95625,11.0,RS,33,0.22448979591836735,45,0.0929108485499463,0.515625,0.515625,-75.0,0.33125,0.32608695652173914,0.003105590062111807,RS,RS,RS,0.421875,0.9
0,818531747,48,8185,Absent,32,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,23,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,586,0.94375,7.0,RS,28,0.32608695652173914,37,0.12020460358056267,0.453125,0.4375,25.0,0.95625,0.2682926829268293,0.0929108485499463,RS,RS,RS,0.515625,0.9
0,818531747,49,8185,Absent,32,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,22,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,608,0.9375,9.0,RS,24,0.2682926829268293,37,0.09686411149825785,0.40625,0.4,23.0,0.94375,0.1891891891891892,0.12020460358056267,RS,RS,RS,0.4375,0.9
