index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1,Delta
0,6342268242,54,634227,Absent,33,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,23,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,105,0.94375,6.0,RS,24,0.2631578947368421,39,0.04364569961489087,0.5,0.375,26.0,0.9625,0.1388888888888889,0.018045112781954892,RS,RS,RS,0.375,0.8
0,6342268242,55,634227,Absent,32,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,21,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,126,0.93125,9.0,RS,17,0.1388888888888889,35,0.05623306233062331,0.40625,0.265625,23.0,0.94375,0.3448275862068966,0.04364569961489087,RS,RS,RS,0.375,0.8
0,6342268242,56,634227,Present,22,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,24,12,Unicorn_Present,4,6.0,0,Unicorn_Present,150,0.95,11.0,RS,22,0.3448275862068966,38,0.09482758620689657,0.40625,0.35,21.0,0.93125,0.32432432432432434,0.05623306233062331,RS,RS,RS,0.265625,0.8
0,6342268242,57,634227,Present,21,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,27,10,Unicorn_Present,2,7.0,0,Unicorn_Absent,177,0.96875,8.0,RS,27,0.32432432432432434,41,0.05603164139749506,0.484375,0.421875,24.0,0.95,0.23333333333333334,0.09482758620689657,RS,RS,RS,0.35,0.8
0,6342268242,58,634227,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,23,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,200,0.94375,5.0,RS,10,0.23333333333333334,27,0.016666666666666663,0.359375,0.23529411764705882,27.0,0.96875,0.1,0.05603164139749506,RS,RS,RS,0.421875,0.8
0,6342268242,59,634227,Absent,32,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-72,8,Unicorn_Present,4,7.0,0,Unicorn_Absent,128,0.35,9.0,RS,23,0.1,42,0.13076923076923078,0.53125,0.359375,23.0,0.94375,0.14634146341463414,0.016666666666666663,RS,RS,,0.23529411764705882,0.8
0,6342268242,60,634227,Absent,32,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,24,6,Unicorn_Absent,-1,-1.0,0,,152,0.95,8.0,RS,24,0.14634146341463414,37,0.06418485237483953,0.484375,0.375,-72.0,0.35,,0.13076923076923078,RS,,,0.359375,0.8
0,6342268242,1,682427,Absent,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,21,1,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,21,0.93125,,RS,19,,36,,0.546875,0.3783783783783784,,,0.16666666666666666,,,RS,RS,,0.8
0,6342268242,2,682427,Present,18,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,29,7,Unicorn_Present,1,6.0,0,Unicorn_Present,50,0.98125,11.0,RS,23,0.16666666666666666,34,0.005376344086021501,0.421875,0.359375,21.0,0.93125,0.19047619047619047,,RS,RS,RS,0.3783783783783784,0.8
0,6342268242,3,682427,Present,20,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,25,11,Unicorn_Present,1,7.0,0,Unicorn_Present,75,0.95625,3.0,RS,27,0.19047619047619047,44,0.020050125313283207,0.515625,0.421875,29.0,0.98125,0.21951219512195122,0.005376344086021501,RS,RS,RS,0.359375,0.8
0,6342268242,4,682427,Present,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,28,14,Unicorn_Present,4,7.0,0,Unicorn_Absent,103,0.975,7.0,RS,23,0.21951219512195122,42,0.025385764061722244,0.4375,0.40476190476190477,25.0,0.95625,0.25,0.020050125313283207,RS,RS,RS,0.421875,0.8
