index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1,Alpha
0,193383140,26,3140,Absent,32,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,-76,10,Unicorn_Present,4,4.0,0,Unicorn_Absent,429,0.325,7.0,RS,21,0.2702702702702703,36,0.044015444015443994,0.40625,0.328125,25.0,0.95625,0.24242424242424243,0.12580128205128205,RS,RS,RS,0.40625,0.4
0,193383140,27,3140,Absent,32,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,23,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,452,0.94375,12.0,RS,20,0.24242424242424243,35,0.026208026208026203,0.46875,0.3333333333333333,-76.0,0.325,0.25,0.044015444015443994,RS,RS,RS,0.328125,0.4
0,193383140,28,3140,Absent,32,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,25,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,477,0.95625,9.0,RS,20,0.25,38,0.06578947368421054,0.484375,0.3125,23.0,0.94375,0.3055555555555556,0.026208026208026203,RS,RS,RS,0.3333333333333333,0.4
0,193383140,29,3140,Present,21,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,27,13,Unicorn_Present,0,7.0,0,Unicorn_Absent,504,0.96875,7.0,RS,27,0.3055555555555556,42,0.01944444444444443,0.453125,0.421875,25.0,0.95625,0.3333333333333333,0.06578947368421054,RS,RS,RS,0.3125,0.4
0,193383140,30,3140,Absent,32,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,21,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,525,0.93125,5.0,RS,25,0.3333333333333333,37,0.15384615384615383,0.484375,0.390625,27.0,0.96875,0.29545454545454547,0.01944444444444443,RS,RS,RS,0.421875,0.4
0,193383140,31,3140,Absent,32,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,25,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,550,0.95625,11.0,RS,32,0.29545454545454547,46,0.11898395721925134,0.59375,0.5,21.0,0.93125,0.2682926829268293,0.15384615384615383,RS,RS,RS,0.390625,0.4
0,193383140,32,3140,Absent,32,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,-74,8,Unicorn_Present,0,1.0,0,Unicorn_Absent,476,0.3375,7.0,RS,20,0.2682926829268293,36,0.0888055034396498,0.4375,0.3333333333333333,25.0,0.95625,0.3333333333333333,0.11898395721925134,RS,RS,RS,0.5,0.4
0,193383140,33,3140,Absent,33,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,20,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,496,0.925,10.0,RS,24,0.3333333333333333,41,0.19696969696969696,0.5,0.375,-74.0,0.3375,0.2558139534883721,0.0888055034396498,RS,RS,RS,0.3333333333333333,0.4
0,193383140,34,3140,Absent,32,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,23,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,519,0.94375,12.0,RS,30,0.2558139534883721,45,0.16523867809057524,0.5,0.46875,20.0,0.925,0.24444444444444444,0.19696969696969696,RS,RS,RS,0.375,0.4
0,193383140,35,3140,Absent,33,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-76,8,Unicorn_Present,6,1.0,0,Unicorn_Absent,443,0.325,9.0,RS,26,0.24444444444444444,39,0.011965811965811951,0.484375,0.4418604651162791,23.0,0.94375,0.24390243902439024,0.16523867809057524,RS,RS,RS,0.46875,0.4
0,193383140,36,3140,Absent,32,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,20,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,463,0.925,12.0,RS,25,0.24390243902439024,42,0.10436755530346001,0.484375,0.390625,-76.0,0.325,0.24324324324324326,0.011965811965811951,RS,RS,RS,0.4418604651162791,0.4
0,193383140,37,3140,Present,14,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,29,13,Unicorn_Present,3,7.0,0,Unicorn_Absent,492,0.98125,12.0,RS,21,0.24324324324324326,38,0.059569773855488145,0.390625,0.328125,20.0,0.925,0.2727272727272727,0.10436755530346001,RS,RS,RS,0.390625,0.4
0,193383140,38,3140,Absent,32,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,24,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,516,0.95,3.0,RS,21,0.2727272727272727,37,0.04016913319238899,0.46875,0.328125,29.0,0.98125,0.12195121951219512,0.059569773855488145,RS,RS,RS,0.328125,0.4
0,193383140,39,3140,Absent,32,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,-72,6,Unicorn_Present,2,4.0,0,Unicorn_Present,444,0.35,8.0,RS,25,0.12195121951219512,37,0.016937669376693776,0.484375,0.390625,24.0,0.95,0.28125,0.04016913319238899,RS,RS,RS,0.328125,0.4
0,193383140,40,3140,Present,10,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31,6,Unicorn_Present,0,0.0,0,Unicorn_Present,475,0.99375,8.0,RS,16,0.28125,32,0.13839285714285715,0.40625,0.25,-72.0,0.35,0.15384615384615385,0.016937669376693776,RS,RS,RS,0.390625,0.4
0,193383140,41,3140,Present,11,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,28,11,Unicorn_Present,7,0.0,0,Unicorn_Absent,503,0.975,1.0,RS,29,0.15384615384615385,44,0.046153846153846156,0.515625,0.453125,31.0,0.99375,0.25,0.13839285714285715,RS,RS,RS,0.25,0.4
0,193383140,42,3140,Absent,32,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,20,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,523,0.925,4.0,RS,26,0.25,34,0.10714285714285715,0.4375,0.40625,28.0,0.975,0.24390243902439024,0.046153846153846156,RS,RS,RS,0.453125,0.4
0,193383140,43,3140,Present,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,28,7,Unicorn_Present,7,3.0,0,Unicorn_Present,551,0.975,12.0,RS,25,0.24390243902439024,43,0.02515243902439024,0.5625,0.425,20.0,0.925,0.1794871794871795,0.10714285714285715,RS,RS,RS,0.40625,0.4
0,193383140,44,3140,Absent,32,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-74,5,Unicorn_Present,3,0.0,0,Unicorn_Absent,477,0.3375,4.0,RS,21,0.1794871794871795,34,0.01495726495726496,0.453125,0.35714285714285715,28.0,0.975,0.17142857142857143,0.02515243902439024,RS,RS,RS,0.425,0.4
0,193383140,45,3140,Absent,32,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,500,0.94375,10.0,RS,20,0.17142857142857143,32,0.004761904761904773,0.421875,0.3333333333333333,-74.0,0.3375,0.24390243902439024,0.01495726495726496,RS,RS,RS,0.35714285714285715,0.4
0,193383140,46,3140,Absent,32,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,21,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,521,0.93125,9.0,RS,31,0.24390243902439024,40,0.02515243902439024,0.421875,0.484375,23.0,0.94375,0.20454545454545456,0.004761904761904773,RS,RS,RS,0.3333333333333333,0.4
0,193383140,47,3140,Absent,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,-76,10,Unicorn_Present,0,0.0,0,Unicorn_Absent,445,0.325,11.0,RS,22,0.20454545454545456,42,0.033549783549783524,0.5,0.38461538461538464,21.0,0.93125,0.2857142857142857,0.02515243902439024,RS,RS,RS,0.484375,0.4
0,193383140,48,3140,Absent,32,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,21,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,466,0.93125,12.0,RS,23,0.2857142857142857,37,0.0905923344947735,0.5,0.359375,-76.0,0.325,0.1794871794871795,0.033549783549783524,RS,RS,RS,0.38461538461538464,0.4
0,193383140,49,3140,Present,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,32,9,Unicorn_Present,0,1.0,0,Unicorn_Absent,498,1.0,11.0,RS,23,0.1794871794871795,42,0.057354925775978394,0.515625,0.359375,21.0,0.93125,0.15,0.0905923344947735,RS,RS,RS,0.359375,0.4
