index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Alpha
153,55201912,17,191240,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,31,1,Unicorn_Absent,-1,-1,8,153,0.99375,28.0,0.35294117647058826,34.0,0.0,0.515625,OUT,0.98125,0.1111111111111111,0.0,3,,0.025,0
157,55201912,19,191240,Absent,62,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,8,24,Unicorn_Absent,-1,-1,9,191,0.85,38.0,0.3469387755102041,55.0,0.0,0.484375,,0.99375,0.35294117647058826,0.0,1,OUT,0.025,0
161,55201912,21,191240,Absent,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,254,0.99375,3.0,0.05128205128205128,40.0,0.0,0.609375,,0.85,0.3469387755102041,0.0,24,,0.025,0
163,55201912,22,191240,Absent,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,284,0.9875,12.0,0.0,30.0,0.0,0.4375,,0.99375,0.05128205128205128,0.0,1,,0.025,0
165,55201912,23,191240,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,9,316,1.0,0.0,0.0,30.0,0.24818840579710147,0.46875,,0.9875,0.0,0.0,2,,0.025,0
169,55201912,25,191240,Absent,43,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,20,12,Unicorn_Absent,-1,-1,9,367,0.925,30.0,0.0,48.0,0.24818840579710147,0.5625,,1.0,0.0,0.24818840579710147,0,,0.025,0
175,55201912,28,191240,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,437,0.9,32.0,0.2916666666666667,51.0,0.023076923076923078,0.546875,DOWN,0.925,0.0,0.24818840579710147,12,,0.025,0
177,55201912,29,191240,Absent,30,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,17,15,Unicorn_Absent,-1,-1,9,454,0.90625,26.0,0.28888888888888886,46.0,0.023076923076923078,0.484375,,0.9,0.2916666666666667,0.023076923076923078,16,DOWN,0.025,0
181,55201912,31,191240,Absent,30,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,19,13,Unicorn_Absent,-1,-1,9,394,0.91875,26.0,1.0,45.0,0.09941520467836257,0.5,,0.90625,0.28888888888888886,0.023076923076923078,15,,0.025,0
185,55201912,33,191240,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,19,13,Unicorn_Absent,-1,-1,7,445,0.91875,36.0,0.37777777777777777,45.0,0.09941520467836257,0.5,IN,0.91875,1.0,0.09941520467836257,13,,0.025,0
187,55201912,34,191240,Absent,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,27,5,Unicorn_Absent,-1,-1,9,472,0.96875,15.0,0.275,32.0,0.35294117647058826,0.421875,,0.91875,0.37777777777777777,0.09941520467836257,13,IN,0.025,0
191,55201912,36,191240,Absent,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,28,4,Unicorn_Absent,-1,-1,9,525,0.975,15.0,1.0,39.0,0.35294117647058826,0.546875,,0.96875,0.275,0.35294117647058826,5,,0.025,0
193,55201912,37,191240,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,557,1.0,0.0,0.0,17.0,0.2560296846011132,0.265625,NOTHING,0.975,1.0,0.35294117647058826,4,,0.025,0
195,55201912,38,191240,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,20,12,Unicorn_Absent,-1,-1,8,577,0.925,28.0,0.0,43.0,0.2560296846011132,0.484375,OUT,1.0,0.0,0.2560296846011132,0,NOTHING,0.025,0
197,55201912,39,191240,Absent,42,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,14,18,Unicorn_Absent,-1,-1,9,591,0.8875,32.0,0.2765957446808511,41.0,0.3850815850815851,0.359375,,0.925,0.0,0.2560296846011132,12,OUT,0.025,0
199,55201912,40,191240,Absent,42,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,13,19,Unicorn_Absent,-1,-1,9,604,0.88125,32.0,1.0,49.0,0.3850815850815851,0.46875,,0.8875,0.2765957446808511,0.3850815850815851,18,,0.025,0
201,55201912,41,191240,Absent,42,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,15,17,Unicorn_Absent,-1,-1,9,619,0.89375,32.0,1.0,47.0,0.3181818181818182,0.46875,,0.88125,1.0,0.3850815850815851,19,,0.025,0
203,55201912,42,191240,Absent,42,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,15,17,Unicorn_Absent,-1,-1,9,634,0.89375,32.0,1.0,43.0,0.3181818181818182,0.40625,,0.89375,1.0,0.3181818181818182,17,,0.025,0
205,55201912,43,191240,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,8,652,0.9125,28.0,0.2765957446808511,46.0,0.19047619047619047,0.5,OUT,0.89375,1.0,0.3181818181818182,17,,0.025,0
213,55201912,47,191240,Absent,28,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,18,14,Unicorn_Absent,-1,-1,9,546,0.9125,25.0,0.2619047619047619,43.0,0.19047619047619047,0.453125,,0.9125,0.2765957446808511,0.19047619047619047,14,OUT,0.025,0
215,55201912,48,191240,Absent,28,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,20,12,Unicorn_Absent,-1,-1,9,566,0.925,25.0,1.0,41.0,0.4634146341463415,0.453125,,0.9125,0.2619047619047619,0.19047619047619047,14,,0.025,0
217,55201912,49,191240,Absent,28,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,20,12,Unicorn_Absent,-1,-1,9,586,0.925,25.0,1.0,41.0,0.4634146341463415,0.453125,,0.925,1.0,0.4634146341463415,12,,0.025,0
227,55201912,54,191240,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,497,0.825,28.0,0.2619047619047619,64.0,0.0625,0.5625,OUT,0.925,1.0,0.4634146341463415,12,,0.025,0
231,55201912,56,191240,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1,8,552,0.95625,28.0,1.0,37.0,0.0625,0.46875,OUT,0.825,0.2619047619047619,0.0625,28,OUT,0.025,0
233,55201912,57,191240,Absent,31,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,28,4,Unicorn_Absent,-1,-1,9,580,0.975,24.0,0.2682926829268293,36.0,0.7111111111111111,0.5,,0.95625,1.0,0.0625,7,OUT,0.025,0
237,55201912,59,191240,Absent,42,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,18,14,Unicorn_Absent,-1,-1,9,628,0.9125,31.0,0.25,46.0,0.7111111111111111,0.5,,0.975,0.2682926829268293,0.7111111111111111,4,,0.025,0
120,55201912,1,552044,Absent,52,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,14,18,Unicorn_Absent,-1,-1,0,14,0.8875,37.0,1.0,51.0,0.6862745098039216,0.515625,RS,,,,,,0.025,0
124,55201912,3,552044,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,74,1.0,0.0,0.0,10.0,0.6862745098039216,0.15625,NOTHING,0.8875,1.0,0.6862745098039216,18,RS,0.025,0
126,55201912,4,552044,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,106,1.0,0.0,1.0,15.0,0.09206349206349207,0.234375,NOTHING,1.0,0.0,0.6862745098039216,0,NOTHING,0.025,0
130,55201912,6,552044,Absent,46,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,20,12,Unicorn_Absent,-1,-1,0,149,0.925,36.0,0.0,46.0,0.09206349206349207,0.53125,RS,1.0,1.0,0.09206349206349207,0,NOTHING,0.025,0
132,55201912,7,552044,Absent,46,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,20,12,Unicorn_Absent,-1,-1,0,169,0.925,36.0,1.0,46.0,0.725,0.53125,RS,0.925,0.0,0.09206349206349207,12,RS,0.025,0
136,55201912,9,552044,Absent,46,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,20,12,Unicorn_Absent,-1,-1,0,215,0.925,36.0,1.0,46.0,0.725,0.53125,RS,0.925,1.0,0.725,12,RS,0.025,0
140,55201912,11,552044,Absent,46,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,20,12,Unicorn_Absent,-1,-1,0,159,0.925,36.0,1.0,46.0,0.7804878048780488,0.53125,RS,0.925,1.0,0.725,12,RS,0.025,0
146,55201912,14,552044,Absent,33,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,62,0.99375,26.0,0.2916666666666667,27.0,0.7804878048780488,0.40625,RS,0.925,1.0,0.7804878048780488,12,RS,0.025,0
148,55201912,15,552044,Absent,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,93,0.99375,7.0,0.1,18.0,0.125,0.265625,RS,0.99375,0.2916666666666667,0.7804878048780488,1,RS,0.025,0
150,55201912,16,552044,Absent,18,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,122,0.98125,16.0,0.21052631578947367,31.0,0.125,0.4375,RS,0.99375,0.1,0.125,1,RS,0.025,0
152,55201912,17,552044,Absent,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,153,0.99375,7.0,0.0,34.0,0.2222222222222222,0.515625,RS,0.98125,0.21052631578947367,0.125,3,RS,0.025,0
156,55201912,19,552044,Absent,58,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,8,24,Unicorn_Absent,-1,-1,0,191,0.85,41.0,0.09090909090909091,55.0,0.2222222222222222,0.484375,RS,0.99375,0.0,0.2222222222222222,1,RS,0.025,0
160,55201912,21,552044,Absent,49,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,31,1,Unicorn_Absent,-1,-1,0,254,0.99375,38.0,0.43636363636363634,40.0,0.7234042553191489,0.609375,RS,0.85,0.09090909090909091,0.2222222222222222,24,RS,0.025,0
162,55201912,22,552044,Absent,23,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,30,2,Unicorn_Absent,-1,-1,0,284,0.9875,20.0,0.3181818181818182,30.0,0.7234042553191489,0.4375,RS,0.99375,0.43636363636363634,0.7234042553191489,1,RS,0.025,0
164,55201912,23,552044,Absent,45,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1,0,316,1.0,30.0,0.19047619047619047,30.0,0.6875,0.46875,RS,0.9875,0.3181818181818182,0.7234042553191489,2,RS,0.025,0
168,55201912,25,552044,Absent,38,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,20,12,Unicorn_Absent,-1,-1,0,367,0.925,30.0,0.4634146341463415,48.0,0.6875,0.5625,RS,1.0,0.19047619047619047,0.6875,0,RS,0.025,0
174,55201912,28,552044,Absent,50,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,16,16,Unicorn_Absent,-1,-1,0,437,0.9,35.0,0.3541666666666667,51.0,0.64,0.546875,RS,0.925,0.4634146341463415,0.6875,12,RS,0.025,0
176,55201912,29,552044,Absent,50,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,17,15,Unicorn_Absent,-1,-1,0,454,0.90625,35.0,1.0,46.0,0.64,0.484375,RS,0.9,0.3541666666666667,0.64,16,RS,0.025,0
180,55201912,31,552044,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1,3,394,0.91875,32.0,0.3137254901960784,45.0,0.6666666666666667,0.5,DOWN,0.90625,1.0,0.64,15,RS,0.025,0
184,55201912,33,552044,Absent,24,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,19,13,Unicorn_Absent,-1,-1,0,445,0.91875,22.0,0.2857142857142857,45.0,0.6666666666666667,0.5,RS,0.91875,0.3137254901960784,0.6666666666666667,13,DOWN,0.025,0
186,55201912,34,552044,Absent,24,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,27,5,Unicorn_Absent,-1,-1,0,472,0.96875,22.0,1.0,32.0,0.0,0.421875,RS,0.91875,0.2857142857142857,0.6666666666666667,13,RS,0.025,0
190,55201912,36,552044,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,28,4,Unicorn_Absent,-1,-1,8,525,0.975,28.0,0.21951219512195122,39.0,0.0,0.546875,OUT,0.96875,1.0,0.0,5,RS,0.025,0
192,55201912,37,552044,Absent,22,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1,0,557,1.0,17.0,0.125,17.0,0.2619047619047619,0.265625,RS,0.975,0.21951219512195122,0.0,4,OUT,0.025,0
194,55201912,38,552044,Absent,35,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,20,12,Unicorn_Absent,-1,-1,0,577,0.925,27.0,0.2222222222222222,43.0,0.2619047619047619,0.484375,RS,1.0,0.125,0.2619047619047619,0,RS,0.025,0
196,55201912,39,552044,Absent,35,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,14,18,Unicorn_Absent,-1,-1,0,591,0.8875,27.0,1.0,41.0,0.6046511627906976,0.359375,RS,0.925,0.2222222222222222,0.2619047619047619,12,RS,0.025,0
198,55201912,40,552044,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1,7,604,0.88125,36.0,0.3125,49.0,0.6046511627906976,0.46875,IN,0.8875,1.0,0.6046511627906976,18,RS,0.025,0
200,55201912,41,552044,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,17,Unicorn_Absent,-1,-1,3,619,0.89375,32.0,0.36,47.0,0.0,0.46875,DOWN,0.88125,0.3125,0.6046511627906976,19,IN,0.025,0
202,55201912,42,552044,Absent,41,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1,0,634,0.89375,28.0,0.3333333333333333,43.0,0.0,0.40625,RS,0.89375,0.36,0.0,17,DOWN,0.025,0
204,55201912,43,552044,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1,4,652,0.9125,32.0,0.2765957446808511,46.0,0.17559523809523808,0.5,UP,0.89375,0.3333333333333333,0.0,17,RS,0.025,0
212,55201912,47,552044,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,3,546,0.9125,32.0,0.0,43.0,0.17559523809523808,0.453125,DOWN,0.9125,0.2765957446808511,0.17559523809523808,14,UP,0.025,0
214,55201912,48,552044,Absent,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,20,12,Unicorn_Absent,-1,-1,0,566,0.925,28.0,0.3953488372093023,41.0,0.75,0.453125,RS,0.9125,0.0,0.17559523809523808,14,DOWN,0.025,0
216,55201912,49,552044,Absent,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,20,12,Unicorn_Absent,-1,-1,0,586,0.925,28.0,1.0,41.0,0.75,0.453125,RS,0.925,0.3953488372093023,0.75,12,RS,0.025,0
